currSlide,currImage,currText,blockNum,targetHappiness,highAmount,instructionLoop1.thisRepN,instructionLoop1.thisTrialN,instructionLoop1.thisN,instructionLoop1.thisIndex,instructionLoop2.thisRepN,instructionLoop2.thisTrialN,instructionLoop2.thisN,instructionLoop2.thisIndex,blockLoop.thisRepN,blockLoop.thisTrialN,blockLoop.thisN,blockLoop.thisIndex,trialLoop.thisRepN,trialLoop.thisTrialN,trialLoop.thisN,trialLoop.thisIndex,doRatingLoop.thisRepN,doRatingLoop.thisTrialN,doRatingLoop.thisN,doRatingLoop.thisIndex,trialHappyLoop.thisRepN,trialHappyLoop.thisTrialN,trialHappyLoop.thisN,trialHappyLoop.thisIndex,logWinningsLoop.thisRepN,logWinningsLoop.thisTrialN,logWinningsLoop.thisN,logWinningsLoop.thisIndex,instrImage.started,instrImage.stopped,instrText.started,instrText.stopped,instrContinueText.started,instrContinueText.stopped,instrKeyResp.keys,instrKeyResp.rt,instrKeyResp.started,instrKeyResp.stopped,lifeHappyText.started,lifeHappyText.stopped,lifeHappySlider.response,lifeHappySlider.rt,lifeHappySlider.started,lifeHappySlider.stopped,lifeHappyResp.keys,lifeHappyResp.started,lifeHappyResp.stopped,instrImage_2.started,instrImage_2.stopped,instrText_2.started,instrText_2.stopped,instrContinueText_2.started,instrContinueText_2.stopped,instrKeyResp_2.keys,instrKeyResp_2.rt,instrKeyResp_2.started,instrKeyResp_2.stopped,localizing.started,localizing.stopped,start_exp.keys,start_exp.rt,start_exp.started,start_exp.stopped,blockHappyText.started,blockHappyText.stopped,blockHappySlider.response,blockHappySlider.rt,blockHappySlider.started,blockHappySlider.stopped,blockHappyResp.keys,blockHappyResp.started,blockHappyResp.stopped,blankText.started,blankText.stopped,isHappyBlock,isCongruent,isWinOnTop,lastHappyRating,diff,sumDiff,RPE,winAmount,loseAmount,certainAmount,choice,outcome,outcomeAmount,currentWinnings,fixCross.started,fixCross.stopped,certainBox.started,certainBox.stopped,outcome1Box.started,outcome1Box.stopped,outcome2Box.started,outcome2Box.stopped,certainText.started,certainText.stopped,outcome1Text.started,outcome1Text.stopped,outcome2Text.started,outcome2Text.stopped,choiceKey.keys,choiceKey.rt,choiceKey.started,choiceKey.stopped,fixCross_2.started,fixCross_2.stopped,certainBox_2.started,certainBox_2.stopped,outcome1Box_2.started,outcome1Box_2.stopped,outcome2Box_2.started,outcome2Box_2.stopped,certainText_2.started,certainText_2.stopped,outcome1Text_2.started,outcome1Text_2.stopped,outcome2Text_2.started,outcome2Text_2.stopped,fixCross_3.started,fixCross_3.stopped,certainBox_3.started,certainBox_3.stopped,outcome1Box_3.started,outcome1Box_3.stopped,outcome2Box_3.started,outcome2Box_3.stopped,certainText_3.started,certainText_3.stopped,outcome1Text_3.started,outcome1Text_3.stopped,outcome2Text_3.started,outcome2Text_3.stopped,fixCross_ITI.started,fixCross_ITI.stopped,fixCross_ISI.started,fixCross_ISI.stopped,happyText.started,happyText.stopped,happySlider.response,happySlider.rt,happySlider.started,happySlider.stopped,happyResp.keys,happyResp.started,happyResp.stopped,endOfBlockText.started,endOfBlockText.stopped,restKeyResp.keys,restKeyResp.rt,restKeyResp.started,restKeyResp.stopped,finalWinnings,cashBonus,goodbyeText.started,goodbyeText.stopped,finalWinningsText.started,finalWinningsText.stopped,spaceToContinue.started,spaceToContinue.stopped,goodbyeKeyResp_2.keys,goodbyeKeyResp_2.rt,goodbyeKeyResp_2.started,goodbyeKeyResp_2.stopped,participant,date,expName,psychopyVersion,frameRate,
10,black.png,"Please make your choices as fast as possible.
You will be given a break at the end of each block.
Let's play!",,,,,,,,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122.62712566749542,None,122.62712566749542,None,122.62712566749542,None,4,4.518675987223105,122.62712566749542,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24269,2020_Feb_28_1008,Mmi_3levels,3.1.5,60.00011519463731,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.16227805765811,None,space,31.34576415234187,127.16227805765811,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24269,2020_Feb_28_1008,Mmi_3levels,3.1.5,60.00011519463731,
,,,1,1,9.5,,,,,,,,,0,0,0,0,0,0,0,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,158.52454837165715,None,0.88,7.527046182949562,161.54236999605928,None,None,161.54236999605928,None,166.0608107935186,None,True,False,False,0.88,-0.12,-0.12,-0.43,9.5,9.07,4.535,gamble,lose,9.07,9.07,169.09534273068857,None,169.09534273068857,None,169.09534273068857,None,169.09534273068857,None,169.09534273068857,None,169.09534273068857,None,169.09534273068857,None,1,2.4345289292978123,169.09534273068857,None,171.563064135451,None,171.563064135451,None,171.563064135451,None,171.563064135451,None,171.563064135451,None,171.563064135451,None,171.563064135451,None,175.5478548773608,None,175.5478548773608,None,175.5478548773608,None,175.5478548773608,None,175.5478548773608,None,175.5478548773608,None,175.5478548773608,None,176.54825901977165,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24269,2020_Feb_28_1008,Mmi_3levels,3.1.5,60.00011519463731,
,,,1,1,13.9,,,,,,,,,0,0,0,0,0,1,1,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,0.88,-0.12,-0.24,1.92,13.9,11.98,5.99,gamble,win,13.9,22.97,178.56569474096614,None,178.56569474096614,None,178.56569474096614,None,178.56569474096614,None,178.56569474096614,None,178.56569474096614,None,178.56569474096614,None,1,2.21780172126455,178.56569474096614,None,180.81664893944253,None,180.81664893944253,None,180.81664893944253,None,180.81664893944253,None,180.81664893944253,None,180.81664893944253,None,180.81664893944253,None,184.80149151909427,None,184.80149151909427,None,184.80149151909427,None,184.80149151909427,None,184.80149151909427,None,184.80149151909427,None,184.80149151909427,None,185.80184350377385,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24269,2020_Feb_28_1008,Mmi_3levels,3.1.5,60.00011519463731,
,,,1,1,2.1,,,,,,,,,0,0,0,0,0,2,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,False,0.88,-0.12,-0.36,-0.44999999999999996,2.1,1.6500000000000001,1.875,gamble,lose,1.6500000000000001,24.619999999999997,187.81936754112394,None,187.81936754112394,None,187.81936754112394,None,187.81936754112394,None,187.81936754112394,None,187.81936754112394,None,187.81936754112394,None,1,2.567897525099397,187.81936754112394,None,190.42034810645418,None,190.42034810645418,None,190.42034810645418,None,190.42034810645418,None,190.42034810645418,None,190.42034810645418,None,190.42034810645418,None,194.42191731816274,None,194.42191731816274,None,194.42191731816274,None,194.42191731816274,None,194.42191731816274,None,194.42191731816274,None,194.42191731816274,None,203.9089655618227,None,195.40557946918125,None,196.40602552977361,None,0.87,7.502844036229362,199.40713012169726,None,None,199.40713012169726,None,,,,,,,,,,,,,,,,,,,24269,2020_Feb_28_1008,Mmi_3levels,3.1.5,60.00011519463731,
,,,1,1,5.7,,,,,,,,,0,0,0,0,0,3,3,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,False,0.87,-0.13,-0.49,-0.49583333333333335,5.7,5.204166666666667,2.6020833333333333,gamble,lose,5.204166666666667,29.824166666666663,205.92641952222766,None,205.92641952222766,None,205.92641952222766,None,205.92641952222766,None,205.92641952222766,None,205.92641952222766,None,205.92641952222766,None,1,1.467270544380881,205.92641952222766,None,207.42698077779642,None,207.42698077779642,None,207.42698077779642,None,207.42698077779642,None,207.42698077779642,None,207.42698077779642,None,207.42698077779642,None,211.4118678355153,None,211.4118678355153,None,211.4118678355153,None,211.4118678355153,None,211.4118678355153,None,211.4118678355153,None,211.4118678355153,None,212.41226237834053,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24269,2020_Feb_28_1008,Mmi_3levels,3.1.5,60.00011519463731,
,,,1,1,4.5,,,,,,,,,0,0,0,0,0,4,4,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,0.87,-0.13,-0.62,2.44,4.5,2.06,1.03,gamble,win,4.5,34.32416666666666,214.42979505532276,None,214.42979505532276,None,214.42979505532276,None,214.42979505532276,None,214.42979505532276,None,214.42979505532276,None,214.42979505532276,None,1,1.3005686792530469,214.42979505532276,None,215.76359876818606,None,215.76359876818606,None,215.76359876818606,None,215.76359876818606,None,215.76359876818606,None,215.76359876818606,None,215.76359876818606,None,219.74849222561897,None,219.74849222561897,None,219.74849222561897,None,219.74849222561897,None,219.74849222561897,None,219.74849222561897,None,219.74849222561897,None,229.25223702264338,None,220.74887908878736,None,221.7492768314769,None,0.88,7.5028945940212,224.7504367809961,None,None,224.7504367809961,None,,,,,,,,,,,,,,,,,,,24269,2020_Feb_28_1008,Mmi_3levels,3.1.5,60.00011519463731,
,,,1,1,5.9,,,,,,,,,0,0,0,0,0,5,5,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,True,0.88,-0.12,-0.74,-0.48166666666666663,5.9,5.418333333333334,2.709166666666667,certain,certain,2.709166666666667,37.03333333333333,231.26965930443112,None,231.26965930443112,None,231.26965930443112,None,231.26965930443112,None,231.26965930443112,None,231.26965930443112,None,231.26965930443112,None,3,1.0673538687551627,231.26965930443112,None,232.370097813342,None,232.370097813342,None,232.370097813342,None,232.370097813342,None,232.370097813342,None,232.370097813342,None,232.370097813342,None,236.3549579922328,None,236.3549579922328,None,236.3549579922328,None,236.3549579922328,None,236.3549579922328,None,236.3549579922328,None,236.3549579922328,None,237.3553787739147,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24269,2020_Feb_28_1008,Mmi_3levels,3.1.5,60.00011519463731,
,,,1,1,6.3,,,,,,,,,0,0,0,0,0,6,6,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,0.88,-0.12,-0.86,2.54,6.3,3.76,1.88,gamble,win,6.3,43.33333333333333,239.37283337429108,None,239.37283337429108,None,239.37283337429108,None,239.37283337429108,None,239.37283337429108,None,239.37283337429108,None,239.37283337429108,None,1,1.2840692373065394,239.37283337429108,None,240.68998405189632,None,240.68998405189632,None,240.68998405189632,None,240.68998405189632,None,240.68998405189632,None,240.68998405189632,None,240.68998405189632,None,244.674872389558,None,244.674872389558,None,244.674872389558,None,244.674872389558,None,244.674872389558,None,244.674872389558,None,244.674872389558,None,245.67529477117205,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24269,2020_Feb_28_1008,Mmi_3levels,3.1.5,60.00011519463731,
,,,1,1,-0.9,,,,,,,,,0,0,0,0,0,7,7,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,0.88,-0.12,-0.98,2.66,-0.9,-3.56,-2.23,gamble,win,-0.9,42.43333333333333,247.69275737120188,None,247.69275737120188,None,247.69275737120188,None,247.69275737120188,None,247.69275737120188,None,247.69275737120188,None,247.69275737120188,None,None,,247.69275737120188,None,250.69386228311487,None,250.69386228311487,None,250.69386228311487,None,250.69386228311487,None,250.69386228311487,None,250.69386228311487,None,250.69386228311487,None,254.69549741195806,None,254.69549741195806,None,254.69549741195806,None,254.69549741195806,None,254.69549741195806,None,254.69549741195806,None,254.69549741195806,None,264.18253701599315,None,255.67921236067923,None,256.6795723450123,None,0.79,7.5028379564973875,259.6807658930702,None,None,259.6807658930702,None,,,,,,,,,,,,,,,,,,,24269,2020_Feb_28_1008,Mmi_3levels,3.1.5,60.00011519463731,
,,,1,1,9.1,,,,,,,,,0,0,0,0,0,8,8,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,0.79,-0.20999999999999996,-1.19,4.129999999999999,9.1,4.970000000000001,2.4850000000000003,gamble,win,9.1,51.53333333333333,266.1999989760443,None,266.1999989760443,None,266.1999989760443,None,266.1999989760443,None,266.1999989760443,None,266.1999989760443,None,266.1999989760443,None,1,1.11712514271494,266.1999989760443,None,267.35044394867873,None,267.35044394867873,None,267.35044394867873,None,267.35044394867873,None,267.35044394867873,None,267.35044394867873,None,267.35044394867873,None,271.3353409259653,None,271.3353409259653,None,271.3353409259653,None,271.3353409259653,None,271.3353409259653,None,271.3353409259653,None,271.3353409259653,None,272.3356977104413,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24269,2020_Feb_28_1008,Mmi_3levels,3.1.5,60.00011519463731,
,,,1,1,9.3,,,,,,,,,0,0,0,0,0,9,9,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,0.79,-0.20999999999999996,-1.4,4.34,9.3,4.960000000000001,2.4800000000000004,certain,certain,2.4800000000000004,54.013333333333335,274.35314271123207,None,274.35314271123207,None,274.35314271123207,None,274.35314271123207,None,274.35314271123207,None,274.35314271123207,None,274.35314271123207,None,3,1.7341315705925808,274.35314271123207,None,276.1205390741379,None,276.1205390741379,None,276.1205390741379,None,276.1205390741379,None,276.1205390741379,None,276.1205390741379,None,276.1205390741379,None,280.1053653345007,None,280.1053653345007,None,280.1053653345007,None,280.1053653345007,None,280.1053653345007,None,280.1053653345007,None,280.1053653345007,None,289.62580444499326,None,281.1057720368044,None,282.1062193773323,None,0.89,7.519506031094352,285.1073799668229,None,None,285.1073799668229,None,,,,,,,,,,,,,,,,,,,24269,2020_Feb_28_1008,Mmi_3levels,3.1.5,60.00011519463731,
,,,1,1,-0.5,,,,,,,,,0,0,0,0,0,10,10,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,0.89,-0.10999999999999999,-1.5099999999999998,3.05,-0.5,-3.55,-2.025,gamble,win,-0.5,53.513333333333335,291.6433371219682,None,291.6433371219682,None,291.6433371219682,None,291.6433371219682,None,291.6433371219682,None,291.6433371219682,None,291.6433371219682,None,1,2.0009746775831445,291.6433371219682,None,293.67741275899607,None,293.67741275899607,None,293.67741275899607,None,293.67741275899607,None,293.67741275899607,None,293.67741275899607,None,293.67741275899607,None,297.6789755709833,None,297.6789755709833,None,297.6789755709833,None,297.6789755709833,None,297.6789755709833,None,297.6789755709833,None,297.6789755709833,None,298.66269979930803,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24269,2020_Feb_28_1008,Mmi_3levels,3.1.5,60.00011519463731,
,,,1,1,2.5,,,,,,,,,0,0,0,0,0,11,11,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,0.89,-0.10999999999999999,-1.6199999999999997,3.1599999999999993,2.5,-0.6599999999999993,0.9200000000000004,gamble,win,2.5,56.013333333333335,300.6800964822032,None,300.6800964822032,None,300.6800964822032,None,300.6800964822032,None,300.6800964822032,None,300.6800964822032,None,300.6800964822032,None,1,1.6340399265827728,300.6800964822032,None,302.34747127805167,None,302.34747127805167,None,302.34747127805167,None,302.34747127805167,None,302.34747127805167,None,302.34747127805167,None,302.34747127805167,None,306.3490328100961,None,306.3490328100961,None,306.3490328100961,None,306.3490328100961,None,306.3490328100961,None,306.3490328100961,None,306.3490328100961,None,315.8360679343241,None,307.3327807173846,None,308.3331467814569,None,0.89,7.50280851777643,311.33430513104395,None,None,311.33430513104395,None,,,,,,,,,,,,,,,,,,,24269,2020_Feb_28_1008,Mmi_3levels,3.1.5,60.00011519463731,
,,,1,1,7.3,,,,,,,,,0,0,0,0,0,12,12,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,0.89,-0.10999999999999999,-1.7299999999999995,3.2699999999999996,7.3,4.03,2.015,gamble,win,7.3,63.31333333333333,317.85353821401804,None,317.85353821401804,None,317.85353821401804,None,317.85353821401804,None,317.85353821401804,None,317.85353821401804,None,317.85353821401804,None,1,1.1507073612156091,317.85353821401804,None,319.0373039765327,None,319.0373039765327,None,319.0373039765327,None,319.0373039765327,None,319.0373039765327,None,319.0373039765327,None,319.0373039765327,None,323.02228095033206,None,323.02228095033206,None,323.02228095033206,None,323.02228095033206,None,323.02228095033206,None,323.02228095033206,None,323.02228095033206,None,324.02258621704823,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24269,2020_Feb_28_1008,Mmi_3levels,3.1.5,60.00011519463731,
,,,1,1,8.7,,,,,,,,,0,0,0,0,0,13,13,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,0.89,-0.10999999999999999,-1.8399999999999994,3.379999999999999,8.7,5.32,2.66,gamble,win,8.7,72.01333333333334,326.0400795357418,None,326.0400795357418,None,326.0400795357418,None,326.0400795357418,None,326.0400795357418,None,326.0400795357418,None,326.0400795357418,None,1,2.6179705459217075,326.0400795357418,None,328.6911084829626,None,328.6911084829626,None,328.6911084829626,None,328.6911084829626,None,328.6911084829626,None,328.6911084829626,None,328.6911084829626,None,332.6759961806456,None,332.6759961806456,None,332.6759961806456,None,332.6759961806456,None,332.6759961806456,None,332.6759961806456,None,332.6759961806456,None,333.6763289661685,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24269,2020_Feb_28_1008,Mmi_3levels,3.1.5,60.00011519463731,
