currSlide,currImage,currText,blockNum,targetHappiness,highAmount,instructionLoop1.thisRepN,instructionLoop1.thisTrialN,instructionLoop1.thisN,instructionLoop1.thisIndex,instructionLoop2.thisRepN,instructionLoop2.thisTrialN,instructionLoop2.thisN,instructionLoop2.thisIndex,blockLoop.thisRepN,blockLoop.thisTrialN,blockLoop.thisN,blockLoop.thisIndex,trialLoop.thisRepN,trialLoop.thisTrialN,trialLoop.thisN,trialLoop.thisIndex,doRatingLoop.thisRepN,doRatingLoop.thisTrialN,doRatingLoop.thisN,doRatingLoop.thisIndex,trialHappyLoop.thisRepN,trialHappyLoop.thisTrialN,trialHappyLoop.thisN,trialHappyLoop.thisIndex,logWinningsLoop.thisRepN,logWinningsLoop.thisTrialN,logWinningsLoop.thisN,logWinningsLoop.thisIndex,instrImage.started,instrImage.stopped,instrText.started,instrText.stopped,instrContinueText.started,instrContinueText.stopped,instrKeyResp.keys,instrKeyResp.rt,instrKeyResp.started,instrKeyResp.stopped,lifeHappyText.started,lifeHappyText.stopped,lifeHappySlider.response,lifeHappySlider.rt,lifeHappySlider.started,lifeHappySlider.stopped,lifeHappyResp.keys,lifeHappyResp.started,lifeHappyResp.stopped,instrImage_2.started,instrImage_2.stopped,instrText_2.started,instrText_2.stopped,instrContinueText_2.started,instrContinueText_2.stopped,instrKeyResp_2.keys,instrKeyResp_2.rt,instrKeyResp_2.started,instrKeyResp_2.stopped,localizing.started,localizing.stopped,start_exp.keys,start_exp.rt,start_exp.started,start_exp.stopped,blockHappyText.started,blockHappyText.stopped,blockHappySlider.response,blockHappySlider.rt,blockHappySlider.started,blockHappySlider.stopped,blockHappyResp.keys,blockHappyResp.started,blockHappyResp.stopped,blankText.started,blankText.stopped,isHappyBlock,isCongruent,isWinOnTop,lastHappyRating,diff,sumDiff,RPE,winAmount,loseAmount,certainAmount,choice,outcome,outcomeAmount,currentWinnings,fixCross.started,fixCross.stopped,certainBox.started,certainBox.stopped,outcome1Box.started,outcome1Box.stopped,outcome2Box.started,outcome2Box.stopped,certainText.started,certainText.stopped,outcome1Text.started,outcome1Text.stopped,outcome2Text.started,outcome2Text.stopped,choiceKey.keys,choiceKey.started,choiceKey.stopped,fixCross_2.started,fixCross_2.stopped,certainBox_2.started,certainBox_2.stopped,outcome1Box_2.started,outcome1Box_2.stopped,outcome2Box_2.started,outcome2Box_2.stopped,certainText_2.started,certainText_2.stopped,outcome1Text_2.started,outcome1Text_2.stopped,outcome2Text_2.started,outcome2Text_2.stopped,fixCross_3.started,fixCross_3.stopped,certainBox_3.started,certainBox_3.stopped,outcome1Box_3.started,outcome1Box_3.stopped,outcome2Box_3.started,outcome2Box_3.stopped,certainText_3.started,certainText_3.stopped,outcome1Text_3.started,outcome1Text_3.stopped,outcome2Text_3.started,outcome2Text_3.stopped,fixCross_ITI.started,fixCross_ITI.stopped,choiceKey.rt,fixCross_ISI.started,fixCross_ISI.stopped,happyText.started,happyText.stopped,happySlider.response,happySlider.rt,happySlider.started,happySlider.stopped,happyResp.keys,happyResp.started,happyResp.stopped,endOfBlockText.started,endOfBlockText.stopped,restKeyResp.keys,restKeyResp.rt,restKeyResp.started,restKeyResp.stopped,finalWinnings,cashBonus,goodbyeText.started,goodbyeText.stopped,finalWinningsText.started,finalWinningsText.stopped,spaceToContinue.started,spaceToContinue.stopped,goodbyeKeyResp_2.keys,goodbyeKeyResp_2.rt,goodbyeKeyResp_2.started,goodbyeKeyResp_2.stopped,participant,date,expName,psychopyVersion,frameRate,
,,,1,1,8.7,,,,,,,,,0,0,0,0,0,3,3,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,0.83,-0.17000000000000004,-0.3500000000000002,2.730000000000001,8.7,5.969999999999999,2.9849999999999994,gamble,win,8.7,28.4,404.337894094846,None,404.337894094846,None,404.337894094846,None,404.337894094846,None,404.337894094846,None,404.337894094846,None,404.337894094846,None,1,404.337894094846,None,405.72177402839225,None,405.72177402839225,None,405.72177402839225,None,405.72177402839225,None,405.72177402839225,None,405.72177402839225,None,405.72177402839225,None,409.72330164191226,None,409.72330164191226,None,409.72330164191226,None,409.72330164191226,None,409.72330164191226,None,409.72330164191226,None,409.72330164191226,None,410.7070591487827,None,1.3508544908145268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24235,2019_Nov_08_1613,Mmi_3levels,3.1.5,59.96626684453149,
,,,1,1,1.1,,,,,,,,,0,0,0,0,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,0.83,-0.17000000000000004,-0.5200000000000002,2.9000000000000012,1.1,-1.8000000000000012,-0.35000000000000053,gamble,win,1.1,29.5,412.7245089493699,None,412.7245089493699,None,412.7245089493699,None,412.7245089493699,None,412.7245089493699,None,412.7245089493699,None,412.7245089493699,None,1,412.7245089493699,None,415.0753800794555,None,415.0753800794555,None,415.0753800794555,None,415.0753800794555,None,415.0753800794555,None,415.0753800794555,None,415.0753800794555,None,419.07699760906326,None,419.07699760906326,None,419.07699760906326,None,419.07699760906326,None,419.07699760906326,None,419.07699760906326,None,419.07699760906326,None,428.5806595296963,None,2.317820728439983,420.060659120114,None,421.0611090205348,None,0.82,7.51965962441318,424.0622635302898,None,None,424.0622635302898,None,,,,,,,,,,,,,,,,,,,24235,2019_Nov_08_1613,Mmi_3levels,3.1.5,59.96626684453149,
,,,1,1,6.9,,,,,,,,,0,0,0,0,0,5,5,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,False,0.82,-0.18000000000000005,-0.7000000000000003,-0.6883333333333335,6.9,6.211666666666667,3.1058333333333334,gamble,lose,6.211666666666667,35.711666666666666,430.5982216453922,None,430.5982216453922,None,430.5982216453922,None,430.5982216453922,None,430.5982216453922,None,430.5982216453922,None,430.5982216453922,None,1,430.5982216453922,None,431.8153097977156,None,431.8153097977156,None,431.8153097977156,None,431.8153097977156,None,431.8153097977156,None,431.8153097977156,None,431.8153097977156,None,435.80020517507,None,435.80020517507,None,435.80020517507,None,435.80020517507,None,435.80020517507,None,435.80020517507,None,435.80020517507,None,436.8005952380918,None,1.1840003123070346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24235,2019_Nov_08_1613,Mmi_3levels,3.1.5,59.96626684453149,
,,,1,1,-1.5,,,,,,,,,0,0,0,0,0,6,6,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,0.82,-0.18000000000000005,-0.8800000000000003,3.400000000000001,-1.5,-4.9,-3.2,gamble,win,-1.5,34.211666666666666,438.8180514384003,None,438.8180514384003,None,438.8180514384003,None,438.8180514384003,None,438.8180514384003,None,438.8180514384003,None,438.8180514384003,None,1,438.8180514384003,None,441.58580362582506,None,441.58580362582506,None,441.58580362582506,None,441.58580362582506,None,441.58580362582506,None,441.58580362582506,None,441.58580362582506,None,445.58731524003815,None,445.58731524003815,None,445.58731524003815,None,445.58731524003815,None,445.58731524003815,None,445.58731524003815,None,445.58731524003815,None,446.5710858663406,None,2.7346982659291825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24235,2019_Nov_08_1613,Mmi_3levels,3.1.5,59.96626684453149,
,,,1,1,4.1,,,,,,,,,0,0,0,0,0,7,7,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,0.82,-0.18000000000000005,-1.0600000000000005,3.580000000000001,4.1,0.5199999999999987,0.25999999999999934,gamble,win,4.1,38.31166666666667,448.5885449465204,None,448.5885449465204,None,448.5885449465204,None,448.5885449465204,None,448.5885449465204,None,448.5885449465204,None,448.5885449465204,None,1,448.5885449465204,None,450.35589939125566,None,450.35589939125566,None,450.35589939125566,None,450.35589939125566,None,450.35589939125566,None,450.35589939125566,None,450.35589939125566,None,454.34079476861007,None,454.34079476861007,None,454.34079476861007,None,454.34079476861007,None,454.34079476861007,None,454.34079476861007,None,454.34079476861007,None,463.84446052907515,None,1.734245485637075,455.341186431564,None,456.3415240168724,None,0.85,7.502899073831941,459.3426871662523,None,None,459.3426871662523,None,,,,,,,,,,,,,,,,,,,24235,2019_Nov_08_1613,Mmi_3levels,3.1.5,59.96626684453149,
,,,1,1,9.1,,,,,,,,,0,0,0,0,0,8,8,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,True,0.85,-0.15000000000000002,-1.2100000000000004,-0.6258333333333335,9.1,8.474166666666665,4.237083333333333,gamble,lose,8.474166666666665,46.78583333333333,465.8620568832812,None,465.8620568832812,None,465.8620568832812,None,465.8620568832812,None,465.8620568832812,None,465.8620568832812,None,465.8620568832812,None,1,465.8620568832812,None,467.4792124246742,None,467.4792124246742,None,467.4792124246742,None,467.4792124246742,None,467.4792124246742,None,467.4792124246742,None,467.4792124246742,None,471.4808309142354,None,471.4808309142354,None,471.4808309142354,None,471.4808309142354,None,471.4808309142354,None,471.4808309142354,None,471.4808309142354,None,472.464550662753,None,1.584068981315795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24235,2019_Nov_08_1613,Mmi_3levels,3.1.5,59.96626684453149,
,,,1,1,7.5,,,,,,,,,0,0,0,0,0,9,9,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,0.85,-0.15000000000000002,-1.3600000000000003,3.460000000000001,7.5,4.039999999999999,2.0199999999999996,gamble,win,7.5,54.28583333333333,474.4819508654982,None,474.4819508654982,None,474.4819508654982,None,474.4819508654982,None,474.4819508654982,None,474.4819508654982,None,474.4819508654982,None,1,474.4819508654982,None,475.79918729936617,None,475.79918729936617,None,475.79918729936617,None,475.79918729936617,None,475.79918729936617,None,475.79918729936617,None,475.79918729936617,None,479.7840231593109,None,479.7840231593109,None,479.7840231593109,None,479.7840231593109,None,479.7840231593109,None,479.7840231593109,None,479.7840231593109,None,489.2877439573822,None,1.2841425141195941,480.7844199420433,None,481.7848637627285,None,0.86,7.50278611874819,484.78604355138305,None,None,484.78604355138305,None,,,,,,,,,,,,,,,,,,,24235,2019_Nov_08_1613,Mmi_3levels,3.1.5,59.96626684453149,
,,,1,1,11.9,,,,,,,,,0,0,0,0,0,10,10,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,True,0.86,-0.14,-1.5000000000000004,-0.6150000000000001,11.9,11.285,5.6425,gamble,lose,11.285,65.57083333333333,491.3052270365188,None,491.3052270365188,None,491.3052270365188,None,491.3052270365188,None,491.3052270365188,None,491.3052270365188,None,491.3052270365188,None,1,491.3052270365188,None,492.43902729353067,None,492.43902729353067,None,492.43902729353067,None,492.43902729353067,None,492.43902729353067,None,492.43902729353067,None,492.43902729353067,None,496.42388907234636,None,496.42388907234636,None,496.42388907234636,None,496.42388907234636,None,496.42388907234636,None,496.42388907234636,None,496.42388907234636,None,497.4243216935174,None,1.1007159368418797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24235,2019_Nov_08_1613,Mmi_3levels,3.1.5,59.96626684453149,
,,,1,1,10.7,,,,,,,,,0,0,0,0,0,11,11,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,0.86,-0.14,-1.6400000000000006,3.6000000000000005,10.7,7.099999999999999,3.5499999999999994,gamble,win,10.7,76.27083333333333,499.4417759739081,None,499.4417759739081,None,499.4417759739081,None,499.4417759739081,None,499.4417759739081,None,499.4417759739081,None,499.4417759739081,None,1,499.4417759739081,None,500.6255682952651,None,500.6255682952651,None,500.6255682952651,None,500.6255682952651,None,500.6255682952651,None,500.6255682952651,None,500.6255682952651,None,504.61045951280175,None,504.61045951280175,None,504.61045951280175,None,504.61045951280175,None,504.61045951280175,None,504.61045951280175,None,504.61045951280175,None,514.1141777509838,None,1.1507447995863913,505.61091005319395,None,506.6112428387096,None,0.92,7.502901633721194,509.61238294909344,None,None,509.61238294909344,None,,,,,,,,,,,,,,,,,,,24235,2019_Nov_08_1613,Mmi_3levels,3.1.5,59.96626684453149,
,,,1,1,0.1,,,,,,,,,0,0,0,0,0,12,12,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,0.92,-0.07999999999999996,-1.7200000000000006,2.84,0.1,-2.7399999999999998,-1.3199999999999998,gamble,win,0.1,76.37083333333332,516.1316227517746,None,516.1316227517746,None,516.1316227517746,None,516.1316227517746,None,516.1316227517746,None,516.1316227517746,None,516.1316227517746,None,1,516.1316227517746,None,518.1657691057262,None,518.1657691057262,None,518.1657691057262,None,518.1657691057262,None,518.1657691057262,None,518.1657691057262,None,518.1657691057262,None,522.1506017658103,None,522.1506017658103,None,522.1506017658103,None,522.1506017658103,None,522.1506017658103,None,522.1506017658103,None,522.1506017658103,None,523.1510606258416,None,2.001087952652597,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24235,2019_Nov_08_1613,Mmi_3levels,3.1.5,59.96626684453149,
,,,1,1,-1.1,,,,,,,,,0,0,0,0,0,13,13,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,0.92,-0.07999999999999996,-1.8000000000000007,2.92,-1.1,-4.02,-2.5599999999999996,gamble,win,-1.1,75.27083333333333,525.1685161861751,None,525.1685161861751,None,525.1685161861751,None,525.1685161861751,None,525.1685161861751,None,525.1685161861751,None,525.1685161861751,None,1,525.1685161861751,None,527.6361630341817,None,527.6361630341817,None,527.6361630341817,None,527.6361630341817,None,527.6361630341817,None,527.6361630341817,None,527.6361630341817,None,531.6376983273658,None,531.6376983273658,None,531.6376983273658,None,531.6376983273658,None,531.6376983273658,None,531.6376983273658,None,531.6376983273658,None,532.6213783976091,None,2.4345174098016287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24235,2019_Nov_08_1613,Mmi_3levels,3.1.5,59.96626684453149,
,,,1,1,11.7,,,,,,,,,0,0,0,0,0,14,14,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,0.92,-0.07999999999999996,-1.8800000000000008,3.0,11.7,8.7,4.35,gamble,win,11.7,86.97083333333333,534.6389187542554,None,534.6389187542554,None,534.6389187542554,None,534.6389187542554,None,534.6389187542554,None,534.6389187542554,None,534.6389187542554,None,1,534.6389187542554,None,535.8560171461322,None,535.8560171461322,None,535.8560171461322,None,535.8560171461322,None,535.8560171461322,None,535.8560171461322,None,535.8560171461322,None,539.840909323626,None,539.840909323626,None,539.840909323626,None,539.840909323626,None,539.840909323626,None,539.840909323626,None,539.840909323626,None,549.3446029228799,None,1.1840310309671622,540.8412488288486,None,541.8416468915239,None,0.94,7.50280627786924,544.8427994813646,None,None,544.8427994813646,None,,,,,,,,,,,,,,,,,,,24235,2019_Nov_08_1613,Mmi_3levels,3.1.5,59.96626684453149,
,,,1,1,2.3,,,,,,,,,0,0,0,0,0,15,15,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,0.94,-0.06000000000000005,-1.9400000000000008,2.7800000000000016,2.3,-0.48000000000000176,0.909999999999999,gamble,win,2.3,89.27083333333333,551.3620495236028,None,551.3620495236028,None,551.3620495236028,None,551.3620495236028,None,551.3620495236028,None,551.3620495236028,None,551.3620495236028,None,1,551.3620495236028,None,553.6129653237476,None,553.6129653237476,None,553.6129653237476,None,553.6129653237476,None,553.6129653237476,None,553.6129653237476,None,553.6129653237476,None,557.6145530946487,None,557.6145530946487,None,557.6145530946487,None,557.6145530946487,None,557.6145530946487,None,557.6145530946487,None,557.6145530946487,None,558.5982533240131,None,2.2178286000962544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24235,2019_Nov_08_1613,Mmi_3levels,3.1.5,59.96626684453149,
,,,1,1,4.9,,,,,,,,,0,0,0,0,0,16,16,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,True,0.94,-0.06000000000000005,-2.000000000000001,-0.3766666666666669,4.9,4.523333333333333,2.2616666666666667,gamble,lose,4.523333333333333,93.79416666666665,560.6156557666582,None,560.6156557666582,None,560.6156557666582,None,560.6156557666582,None,560.6156557666582,None,560.6156557666582,None,560.6156557666582,None,1,560.6156557666582,None,561.5994126335609,None,561.5994126335609,None,561.5994126335609,None,561.5994126335609,None,561.5994126335609,None,561.5994126335609,None,561.5994126335609,None,565.5842641728232,None,565.5842641728232,None,565.5842641728232,None,565.5842641728232,None,565.5842641728232,None,565.5842641728232,None,565.5842641728232,None,575.0879811310588,None,0.9506741466611857,566.5846823946194,None,567.5850462187882,None,0.83,7.502877634768083,570.5862170478322,None,None,570.5862170478322,None,,,,,,,,,,,,,,,,,,,24235,2019_Nov_08_1613,Mmi_3levels,3.1.5,59.96626684453149,
,,,1,1,-0.3,,,,,,,,,0,0,0,0,0,17,17,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,0.83,-0.17000000000000004,-2.170000000000001,4.550000000000002,-0.3,-4.850000000000001,-2.5750000000000006,certain,certain,-2.5750000000000006,91.21916666666665,577.1054437310886,None,577.1054437310886,None,577.1054437310886,None,577.1054437310886,None,577.1054437310886,None,577.1054437310886,None,577.1054437310886,None,3,577.1054437310886,None,579.95660316863,None,579.95660316863,None,579.95660316863,None,579.95660316863,None,579.95660316863,None,579.95660316863,None,579.95660316863,None,583.9581736602813,None,583.9581736602813,None,583.9581736602813,None,583.9581736602813,None,583.9581736602813,None,583.9581736602813,None,583.9581736602813,None,584.941880289367,None,2.8180200797651196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24235,2019_Nov_08_1613,Mmi_3levels,3.1.5,59.96626684453149,
,,,1,1,3.1,,,,,,,,,0,0,0,0,0,18,18,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,0.83,-0.17000000000000004,-2.3400000000000007,4.7200000000000015,3.1,-1.6200000000000014,0.7399999999999993,gamble,win,3.1,94.31916666666665,586.9592964914154,None,586.9592964914154,None,586.9592964914154,None,586.9592964914154,None,586.9592964914154,None,586.9592964914154,None,586.9592964914154,None,1,586.9592964914154,None,588.5099493270027,None,588.5099493270027,None,588.5099493270027,None,588.5099493270027,None,588.5099493270027,None,588.5099493270027,None,588.5099493270027,None,592.4948389446072,None,592.4948389446072,None,592.4948389446072,None,592.4948389446072,None,592.4948389446072,None,592.4948389446072,None,592.4948389446072,None,593.4951774898727,None,1.517560195781698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24235,2019_Nov_08_1613,Mmi_3levels,3.1.5,59.96626684453149,
,,,1,1,2.1,,,,,,,,,0,0,0,0,0,19,19,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,0.83,-0.17000000000000004,-2.5100000000000007,4.8900000000000015,2.1,-2.7900000000000014,-0.34500000000000064,gamble,win,2.1,96.41916666666664,595.5126916076588,None,595.5126916076588,None,595.5126916076588,None,595.5126916076588,None,595.5126916076588,None,595.5126916076588,None,595.5126916076588,None,1,595.5126916076588,None,597.3300649955709,None,597.3300649955709,None,597.3300649955709,None,597.3300649955709,None,597.3300649955709,None,597.3300649955709,None,597.3300649955709,None,601.3315938890337,None,601.3315938890337,None,601.3315938890337,None,601.3315938890337,None,601.3315938890337,None,601.3315938890337,None,601.3315938890337,None,610.8186472524685,None,1.7842849079206644,602.3153517158898,None,603.3156912211161,None,0.84,7.5030443475079664,606.3168303715393,None,None,606.3168303715393,None,,,,,,,,,,,,,,,,,,,24235,2019_Nov_08_1613,Mmi_3levels,3.1.5,59.96626684453149,
,,,1,1,8.3,,,,,,,,,0,0,0,0,0,20,20,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,0.84,-0.16000000000000003,-2.670000000000001,4.910000000000001,8.3,3.3899999999999997,1.6949999999999998,gamble,win,8.3,104.71916666666664,612.8360845735988,None,612.8360845735988,None,612.8360845735988,None,612.8360845735988,None,612.8360845735988,None,612.8360845735988,None,612.8360845735988,None,1,612.8360845735988,None,614.2200057853479,None,614.2200057853479,None,614.2200057853479,None,614.2200057853479,None,614.2200057853479,None,614.2200057853479,None,614.2200057853479,None,618.2048672441742,None,618.2048672441742,None,618.2048672441742,None,618.2048672441742,None,618.2048672441742,None,618.2048672441742,None,618.2048672441742,None,619.2052944255847,None,1.350863130435755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24235,2019_Nov_08_1613,Mmi_3levels,3.1.5,59.96626684453149,
,,,1,1,4.7,,,,,,,,,0,0,0,0,0,21,21,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,0.84,-0.16000000000000003,-2.830000000000001,5.070000000000001,4.7,-0.370000000000001,-0.1850000000000005,gamble,win,4.7,109.41916666666664,621.222751905836,None,621.222751905836,None,621.222751905836,None,621.222751905836,None,621.222751905836,None,621.222751905836,None,621.222751905836,None,1,621.222751905836,None,622.689990451614,None,622.689990451614,None,622.689990451614,None,622.689990451614,None,622.689990451614,None,622.689990451614,None,622.689990451614,None,626.69150110587,None,626.69150110587,None,626.69150110587,None,626.69150110587,None,626.69150110587,None,626.69150110587,None,626.69150110587,None,636.1786053470933,None,1.4341887841037533,627.6752650124654,None,628.6756707548084,None,0.84,7.502796038315864,631.6768140650493,None,None,631.6768140650493,None,,,,,,,,,,,,,,,,,,,24235,2019_Nov_08_1613,Mmi_3levels,3.1.5,59.96626684453149,
,,,1,1,5.1,,,,,,,,,0,0,0,0,0,22,22,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,0.84,-0.16000000000000003,-2.990000000000001,5.230000000000001,5.1,-0.13000000000000167,-0.06500000000000083,gamble,win,5.1,114.51916666666664,638.1960637873017,None,638.1960637873017,None,638.1960637873017,None,638.1960637873017,None,638.1960637873017,None,638.1960637873017,None,638.1960637873017,None,1,638.1960637873017,None,639.4298708920178,None,639.4298708920178,None,639.4298708920178,None,639.4298708920178,None,639.4298708920178,None,639.4298708920178,None,639.4298708920178,None,643.4313844261487,None,643.4313844261487,None,643.4313844261487,None,643.4313844261487,None,643.4313844261487,None,643.4313844261487,None,643.4313844261487,None,644.415156332394,None,1.2007135049498174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24235,2019_Nov_08_1613,Mmi_3levels,3.1.5,59.96626684453149,
,,,1,1,2.5,,,,,,,,,0,0,0,0,0,23,23,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,0.84,-0.16000000000000003,-3.1500000000000012,5.3900000000000015,2.5,-2.8900000000000015,-0.19500000000000073,gamble,win,2.5,117.01916666666664,646.4325670946782,None,646.4325670946782,None,646.4325670946782,None,646.4325670946782,None,646.4325670946782,None,646.4325670946782,None,646.4325670946782,None,1,646.4325670946782,None,648.3000247029231,None,648.3000247029231,None,648.3000247029231,None,648.3000247029231,None,648.3000247029231,None,648.3000247029231,None,648.3000247029231,None,652.3015763153962,None,652.3015763153962,None,652.3015763153962,None,652.3015763153962,None,652.3015763153962,None,652.3015763153962,None,652.3015763153962,None,661.7886171993778,None,1.8343342497719277,653.2852631053465,None,654.2856784472715,None,0.87,7.502841796325811,657.2868499162905,None,None,657.2868499162905,None,,,,,,,,,,,,,,,,,,,24235,2019_Nov_08_1613,Mmi_3levels,3.1.5,59.96626684453149,
,,,1,1,2.9,,,,,,,,,0,0,0,0,0,24,24,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,0.87,-0.13,-3.280000000000001,5.100000000000001,2.9,-2.2000000000000015,0.3499999999999992,gamble,win,2.9,119.91916666666664,663.806021241955,None,663.806021241955,None,663.806021241955,None,663.806021241955,None,663.806021241955,None,663.806021241955,None,663.806021241955,None,1,663.806021241955,None,665.0565610584599,None,665.0565610584599,None,665.0565610584599,None,665.0565610584599,None,665.0565610584599,None,665.0565610584599,None,665.0565610584599,None,669.0581363499041,None,669.0581363499041,None,669.0581363499041,None,669.0581363499041,None,669.0581363499041,None,669.0581363499041,None,669.0581363499041,None,670.0418612181966,None,1.2172782240522793,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24235,2019_Nov_08_1613,Mmi_3levels,3.1.5,59.96626684453149,
,,,1,1,8.1,,,,,,,,,0,0,0,0,0,25,25,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,True,0.87,-0.13,-3.410000000000001,-0.7391666666666667,8.1,7.360833333333333,3.6804166666666664,gamble,lose,7.360833333333333,127.27999999999997,672.059306218991,None,672.059306218991,None,672.059306218991,None,672.059306218991,None,672.059306218991,None,672.059306218991,None,672.059306218991,None,1,672.059306218991,None,673.0930420308105,None,673.0930420308105,None,673.0930420308105,None,673.0930420308105,None,673.0930420308105,None,673.0930420308105,None,673.0930420308105,None,677.0778743709052,None,677.0778743709052,None,677.0778743709052,None,677.0778743709052,None,677.0778743709052,None,677.0778743709052,None,677.0778743709052,None,678.0783236313546,None,1.0006447719388234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24235,2019_Nov_08_1613,Mmi_3levels,3.1.5,59.96626684453149,
,,,1,1,5.7,,,,,,,,,0,0,0,0,0,26,26,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,0.87,-0.13,-3.540000000000001,5.360000000000001,5.7,0.33999999999999897,0.16999999999999948,gamble,win,5.7,132.97999999999996,680.0957766317988,None,680.0957766317988,None,680.0957766317988,None,680.0957766317988,None,680.0957766317988,None,680.0957766317988,None,680.0957766317988,None,1,680.0957766317988,None,681.5630234972159,None,681.5630234972159,None,681.5630234972159,None,681.5630234972159,None,681.5630234972159,None,681.5630234972159,None,681.5630234972159,None,685.547899355417,None,685.547899355417,None,685.547899355417,None,685.547899355417,None,685.547899355417,None,685.547899355417,None,685.547899355417,None,695.0515788752855,None,1.434300459244696,686.5482558199037,None,687.5486906809783,None,0.83,7.502856515682652,690.5497882332129,None,None,690.5497882332129,None,,,,,,,,,,,,,,,,,,,24235,2019_Nov_08_1613,Mmi_3levels,3.1.5,59.96626684453149,
