currSlide,currImage,currText,blockNum,targetHappiness,highAmount,instructionLoop1.thisRepN,instructionLoop1.thisTrialN,instructionLoop1.thisN,instructionLoop1.thisIndex,instructionLoop2.thisRepN,instructionLoop2.thisTrialN,instructionLoop2.thisN,instructionLoop2.thisIndex,blockLoop.thisRepN,blockLoop.thisTrialN,blockLoop.thisN,blockLoop.thisIndex,trialLoop.thisRepN,trialLoop.thisTrialN,trialLoop.thisN,trialLoop.thisIndex,doRatingLoop.thisRepN,doRatingLoop.thisTrialN,doRatingLoop.thisN,doRatingLoop.thisIndex,trialHappyLoop.thisRepN,trialHappyLoop.thisTrialN,trialHappyLoop.thisN,trialHappyLoop.thisIndex,logWinningsLoop.thisRepN,logWinningsLoop.thisTrialN,logWinningsLoop.thisN,logWinningsLoop.thisIndex,instrImage.started,instrImage.stopped,instrText.started,instrText.stopped,instrContinueText.started,instrContinueText.stopped,instrKeyResp.keys,instrKeyResp.rt,instrKeyResp.started,instrKeyResp.stopped,lifeHappyText.started,lifeHappyText.stopped,lifeHappySlider.response,lifeHappySlider.rt,lifeHappySlider.started,lifeHappySlider.stopped,lifeHappyResp.keys,lifeHappyResp.rt,lifeHappyResp.started,lifeHappyResp.stopped,instrImage_2.started,instrImage_2.stopped,instrText_2.started,instrText_2.stopped,instrContinueText_2.started,instrContinueText_2.stopped,instrKeyResp_2.keys,instrKeyResp_2.rt,instrKeyResp_2.started,instrKeyResp_2.stopped,localizing.started,localizing.stopped,start_exp.keys,start_exp.rt,start_exp.started,start_exp.stopped,blockHappyText.started,blockHappyText.stopped,blockHappySlider.response,blockHappySlider.rt,blockHappySlider.started,blockHappySlider.stopped,blockHappyResp.keys,blockHappyResp.rt,blockHappyResp.started,blockHappyResp.stopped,blankText.started,blankText.stopped,isHappyBlock,isCongruent,isWinOnTop,lastHappyRating,diff,sumDiff,RPE,winAmount,loseAmount,certainAmount,choice,outcome,outcomeAmount,currentWinnings,fixCross.started,fixCross.stopped,certainBox.started,certainBox.stopped,outcome1Box.started,outcome1Box.stopped,outcome2Box.started,outcome2Box.stopped,certainText.started,certainText.stopped,outcome1Text.started,outcome1Text.stopped,outcome2Text.started,outcome2Text.stopped,choiceKey.keys,choiceKey.started,choiceKey.stopped,fixCross_2.started,fixCross_2.stopped,certainBox_2.started,certainBox_2.stopped,outcome1Box_2.started,outcome1Box_2.stopped,outcome2Box_2.started,outcome2Box_2.stopped,certainText_2.started,certainText_2.stopped,outcome1Text_2.started,outcome1Text_2.stopped,outcome2Text_2.started,outcome2Text_2.stopped,fixCross_3.started,fixCross_3.stopped,certainBox_3.started,certainBox_3.stopped,outcome1Box_3.started,outcome1Box_3.stopped,outcome2Box_3.started,outcome2Box_3.stopped,certainText_3.started,certainText_3.stopped,outcome1Text_3.started,outcome1Text_3.stopped,outcome2Text_3.started,outcome2Text_3.stopped,fixCross_ITI.started,fixCross_ITI.stopped,choiceKey.rt,fixCross_ISI.started,fixCross_ISI.stopped,happyText.started,happyText.stopped,happySlider.response,happySlider.rt,happySlider.started,happySlider.stopped,happyResp.keys,happyResp.started,happyResp.stopped,endOfBlockText.started,endOfBlockText.stopped,restKeyResp.keys,restKeyResp.rt,restKeyResp.started,restKeyResp.stopped,finalWinnings,cashBonus,goodbyeText.started,goodbyeText.stopped,finalWinningsText.started,finalWinningsText.stopped,spaceToContinue.started,spaceToContinue.stopped,goodbyeKeyResp_2.keys,goodbyeKeyResp_2.rt,goodbyeKeyResp_2.started,goodbyeKeyResp_2.stopped,participant,date,expName,psychopyVersion,frameRate,
,,,1,1,5.7,,,,,,,,,0,0,0,0,0,13,13,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,True,0.51,-0.49,-5.76,-2.195,5.7,3.5050000000000003,1.7525000000000002,gamble,lose,3.5050000000000003,38.68416666666666,283.1653599543497,None,283.1653599543497,None,283.1653599543497,None,283.1653599543497,None,283.1653599543497,None,283.1653599543497,None,283.1653599543497,None,1,283.1653599543497,None,284.36588274594396,None,284.36588274594396,None,284.36588274594396,None,284.36588274594396,None,284.36588274594396,None,284.36588274594396,None,284.36588274594396,None,288.35075225285254,None,288.35075225285254,None,288.35075225285254,None,288.35075225285254,None,288.35075225285254,None,288.35075225285254,None,288.35075225285254,None,289.3511464744224,None,1.1674161782721058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24103,2019_Sep_04_1636,Mmi_3levels,3.1.5,60.067426157317406,
,,,1,1,0.7,,,,,,,,,0,0,0,0,0,14,14,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,0.51,-0.49,-6.25,13.11,0.7,-12.41,-5.855,certain,certain,-5.855,32.829166666666666,291.3685971791274,None,291.3685971791274,None,291.3685971791274,None,291.3685971791274,None,291.3685971791274,None,291.3685971791274,None,291.3685971791274,None,3,291.3685971791274,None,293.336031660554,None,293.336031660554,None,293.336031660554,None,293.336031660554,None,293.336031660554,None,293.336031660554,None,293.336031660554,None,297.3375883878325,None,297.3375883878325,None,297.3375883878325,None,297.3375883878325,None,297.3375883878325,None,297.3375883878325,None,297.3375883878325,None,306.8246033944888,None,1.9341669157147408,298.3213011487969,None,299.32169377047103,None,0.5,7.502858426480088,302.3228610759252,None,None,302.3228610759252,None,,,,,,,,,,,,,,,,,,,24103,2019_Sep_04_1636,Mmi_3levels,3.1.5,60.067426157317406,
,,,1,1,3.7,,,,,,,,,0,0,0,0,0,15,15,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,False,0.5,-0.5,-6.75,-2.3125,3.7,1.3875000000000002,0.6937500000000001,gamble,lose,1.3875000000000002,34.21666666666667,308.8420451396378,None,308.8420451396378,None,308.8420451396378,None,308.8420451396378,None,308.8420451396378,None,308.8420451396378,None,308.8420451396378,None,1,308.8420451396378,None,309.9591548682656,None,309.9591548682656,None,309.9591548682656,None,309.9591548682656,None,309.9591548682656,None,309.9591548682656,None,309.9591548682656,None,313.9440406943904,None,313.9440406943904,None,313.9440406943904,None,313.9440406943904,None,313.9440406943904,None,313.9440406943904,None,313.9440406943904,None,314.94443139614305,None,1.0840251943445764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24103,2019_Sep_04_1636,Mmi_3levels,3.1.5,60.067426157317406,
,,,1,1,-0.1,,,,,,,,,0,0,0,0,0,16,16,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,0.5,-0.5,-7.25,14.25,-0.1,-14.35,-7.225,gamble,win,-0.1,34.11666666666667,316.96187826100504,None,316.96187826100504,None,316.96187826100504,None,316.96187826100504,None,316.96187826100504,None,316.96187826100504,None,316.96187826100504,None,1,316.96187826100504,None,318.84595311706653,None,318.84595311706653,None,318.84595311706653,None,318.84595311706653,None,318.84595311706653,None,318.84595311706653,None,318.84595311706653,None,322.8474628065014,None,322.8474628065014,None,322.8474628065014,None,322.8474628065014,None,322.8474628065014,None,322.8474628065014,None,322.8474628065014,None,332.3345325306291,None,1.8509874418377876,323.8312322048005,None,324.8316120270756,None,0.6,7.5028107487014495,327.832779972523,None,None,327.832779972523,None,,,,,,,,,,,,,,,,,,,24103,2019_Sep_04_1636,Mmi_3levels,3.1.5,60.067426157317406,
,,,1,1,7.9,,,,,,,,,0,0,0,0,0,17,17,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,0.6,-0.4,-7.65,13.25,7.9,-5.35,1.2750000000000004,certain,certain,1.2750000000000004,35.391666666666666,334.3519848352298,None,334.3519848352298,None,334.3519848352298,None,334.3519848352298,None,334.3519848352298,None,334.3519848352298,None,334.3519848352298,None,3,334.3519848352298,None,336.0026203575544,None,336.0026203575544,None,336.0026203575544,None,336.0026203575544,None,336.0026203575544,None,336.0026203575544,None,336.0026203575544,None,340.00417772476794,None,340.00417772476794,None,340.00417772476794,None,340.00417772476794,None,340.00417772476794,None,340.00417772476794,None,340.00417772476794,None,340.9878629670129,None,1.617552587937098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24103,2019_Sep_04_1636,Mmi_3levels,3.1.5,60.067426157317406,
,,,1,1,11.7,,,,,,,,,0,0,0,0,0,18,18,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,0.6,-0.4,-8.05,13.650000000000002,11.7,-1.9500000000000028,-0.9750000000000014,gamble,win,11.7,47.09166666666667,343.00537478888873,None,343.00537478888873,None,343.00537478888873,None,343.00537478888873,None,343.00537478888873,None,343.00537478888873,None,343.00537478888873,None,1,343.00537478888873,None,344.42254217882873,None,344.42254217882873,None,344.42254217882873,None,344.42254217882873,None,344.42254217882873,None,344.42254217882873,None,344.42254217882873,None,348.4241318645072,None,348.4241318645072,None,348.4241318645072,None,348.4241318645072,None,348.4241318645072,None,348.4241318645072,None,348.4241318645072,None,349.4078372658114,None,1.384104294644203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24103,2019_Sep_04_1636,Mmi_3levels,3.1.5,60.067426157317406,
,,,1,1,9.1,,,,,,,,,0,0,0,0,0,19,19,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,False,0.6,-0.4,-8.450000000000001,-2.104166666666667,9.1,6.995833333333333,3.4979166666666663,gamble,lose,6.995833333333333,54.0875,351.42529884999385,None,351.42529884999385,None,351.42529884999385,None,351.42529884999385,None,351.42529884999385,None,351.42529884999385,None,351.42529884999385,None,1,351.42529884999385,None,352.65907448803773,None,352.65907448803773,None,352.65907448803773,None,352.65907448803773,None,352.65907448803773,None,352.65907448803773,None,352.65907448803773,None,356.6439487946918,None,356.6439487946918,None,356.6439487946918,None,356.6439487946918,None,356.6439487946918,None,356.6439487946918,None,356.6439487946918,None,366.14766670099925,None,1.2007560606580228,357.64437757467385,None,358.64476603647927,None,0.67,7.502774590393528,361.6458799044485,None,None,361.6458799044485,None,,,,,,,,,,,,,,,,,,,24103,2019_Sep_04_1636,Mmi_3levels,3.1.5,60.067426157317406,
,,,1,1,11.3,,,,,,,,,0,0,0,0,0,20,20,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,0.67,-0.32999999999999996,-8.780000000000001,13.4,11.3,-2.0999999999999996,-1.0499999999999998,gamble,win,11.3,65.3875,368.1864213703666,None,368.1864213703666,None,368.1864213703666,None,368.1864213703666,None,368.1864213703666,None,368.1864213703666,None,368.1864213703666,None,1,368.1864213703666,None,369.5156607083045,None,369.5156607083045,None,369.5156607083045,None,369.5156607083045,None,369.5156607083045,None,369.5156607083045,None,369.5156607083045,None,373.51721647562226,None,373.51721647562226,None,373.51721647562226,None,373.51721647562226,None,373.51721647562226,None,373.51721647562226,None,373.51721647562226,None,374.50089979794575,None,1.296147763961926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24103,2019_Sep_04_1636,Mmi_3levels,3.1.5,60.067426157317406,
,,,1,1,5.3,,,,,,,,,0,0,0,0,0,21,21,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,False,0.67,-0.32999999999999996,-9.110000000000001,-1.9141666666666666,5.3,3.3858333333333333,1.6929166666666666,gamble,lose,3.3858333333333333,68.77333333333334,376.5183505026507,None,376.5183505026507,None,376.5183505026507,None,376.5183505026507,None,376.5183505026507,None,376.5183505026507,None,376.5183505026507,None,1,376.5183505026507,None,377.518780562561,None,377.518780562561,None,377.518780562561,None,377.518780562561,None,377.518780562561,None,377.518780562561,None,377.518780562561,None,381.5036187109072,None,381.5036187109072,None,381.5036187109072,None,381.5036187109072,None,381.5036187109072,None,381.5036187109072,None,381.5036187109072,None,391.0073254177114,None,0.9673416857840493,382.504038531275,None,383.5044285930926,None,0.6,7.502851066819858,386.5055930186645,None,None,386.5055930186645,None,,,,,,,,,,,,,,,,,,,24103,2019_Sep_04_1636,Mmi_3levels,3.1.5,60.067426157317406,
,,,1,1,4.3,,,,,,,,,0,0,0,0,0,22,22,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,0.6,-0.4,-9.510000000000002,15.110000000000003,4.3,-10.810000000000002,-3.2550000000000012,certain,certain,-3.2550000000000012,65.51833333333335,393.0247633230174,None,393.0247633230174,None,393.0247633230174,None,393.0247633230174,None,393.0247633230174,None,393.0247633230174,None,393.0247633230174,None,3,393.0247633230174,None,395.09227088908665,None,395.09227088908665,None,395.09227088908665,None,395.09227088908665,None,395.09227088908665,None,395.09227088908665,None,395.09227088908665,None,399.0938352959929,None,399.0938352959929,None,399.0938352959929,None,399.0938352959929,None,399.0938352959929,None,399.0938352959929,None,399.0938352959929,None,400.07754261716036,None,2.034377913863864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24103,2019_Sep_04_1636,Mmi_3levels,3.1.5,60.067426157317406,
,,,1,1,13.1,,,,,,,,,0,0,0,0,0,23,23,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,0.6,-0.4,-9.910000000000002,15.510000000000002,13.1,-2.410000000000002,-1.205000000000001,gamble,win,13.1,78.61833333333334,402.0949616433936,None,402.0949616433936,None,402.0949616433936,None,402.0949616433936,None,402.0949616433936,None,402.0949616433936,None,402.0949616433936,None,1,402.0949616433936,None,403.57887823478086,None,403.57887823478086,None,403.57887823478086,None,403.57887823478086,None,403.57887823478086,None,403.57887823478086,None,403.57887823478086,None,407.5804423217196,None,407.5804423217196,None,407.5804423217196,None,407.5804423217196,None,407.5804423217196,None,407.5804423217196,None,407.5804423217196,None,417.0674982864293,None,1.450826937390957,408.5641502828803,None,409.56457714294083,None,0.51,7.502844987029675,412.5657031703158,None,None,412.5657031703158,None,,,,,,,,,,,,,,,,,,,24103,2019_Sep_04_1636,Mmi_3levels,3.1.5,60.067426157317406,
,,,1,1,1.9,,,,,,,,,0,0,0,0,0,24,24,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,0.51,-0.49,-10.400000000000002,17.26,1.9,-15.360000000000001,-6.73,certain,certain,-6.73,71.88833333333334,419.1062622353784,None,419.1062622353784,None,419.1062622353784,None,419.1062622353784,None,419.1062622353784,None,419.1062622353784,None,419.1062622353784,None,3,419.1062622353784,None,421.05234443442896,None,421.05234443442896,None,421.05234443442896,None,421.05234443442896,None,421.05234443442896,None,421.05234443442896,None,421.05234443442896,None,425.0539312402834,None,425.0539312402834,None,425.0539312402834,None,425.0539312402834,None,425.0539312402834,None,425.0539312402834,None,425.0539312402834,None,426.0376660802285,None,1.912990305107087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24103,2019_Sep_04_1636,Mmi_3levels,3.1.5,60.067426157317406,
,,,1,1,4.9,,,,,,,,,0,0,0,0,0,25,25,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,True,0.51,-0.49,-10.890000000000002,-2.6225,4.9,2.2775000000000003,1.1387500000000002,gamble,lose,2.2775000000000003,74.16583333333334,428.05510878528,None,428.05510878528,None,428.05510878528,None,428.05510878528,None,428.05510878528,None,428.05510878528,None,428.05510878528,None,1,428.05510878528,None,429.0888310497976,None,429.0888310497976,None,429.0888310497976,None,429.0888310497976,None,429.0888310497976,None,429.0888310497976,None,429.0888310497976,None,433.07366407837253,None,433.07366407837253,None,433.07366407837253,None,433.07366407837253,None,433.07366407837253,None,433.07366407837253,None,433.07366407837253,None,434.07407237932784,None,1.0006089315284044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24103,2019_Sep_04_1636,Mmi_3levels,3.1.5,60.067426157317406,
,,,1,1,8.9,,,,,,,,,0,0,0,0,0,26,26,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,0.51,-0.49,-11.380000000000003,18.240000000000002,8.9,-9.340000000000002,-0.22000000000000064,gamble,win,8.9,83.06583333333334,436.09155924234074,None,436.09155924234074,None,436.09155924234074,None,436.09155924234074,None,436.09155924234074,None,436.09155924234074,None,436.09155924234074,None,1,436.09155924234074,None,437.00854808063013,None,437.00854808063013,None,437.00854808063013,None,437.00854808063013,None,437.00854808063013,None,437.00854808063013,None,437.00854808063013,None,440.99342942697695,None,440.99342942697695,None,440.99342942697695,None,440.99342942697695,None,440.99342942697695,None,440.99342942697695,None,440.99342942697695,None,450.4971642924356,None,0.8837577507947572,441.99382428848185,None,442.9942073106067,None,0.61,7.502840507251676,445.99537173623685,None,None,445.99537173623685,None,,,,,,,,,,,,,,,,,,,24103,2019_Sep_04_1636,Mmi_3levels,3.1.5,60.067426157317406,
,,,2,0,9.1,,,,,,,,,0,1,1,1,0,0,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,459.300584996643,None,0.64,5.005490943498444,462.3184283230221,None,4,1.9722707354812883,462.3184283230221,None,464.30709061271045,None,False,True,False,0.64,0.64,0.64,-9.600000000000001,2.275,-7.325000000000001,-2.5250000000000004,certain,certain,-2.5250000000000004,80.54083333333334,467.33701145480154,None,467.33701145480154,None,467.33701145480154,None,467.33701145480154,None,467.33701145480154,None,467.33701145480154,None,467.33701145480154,None,3,467.33701145480154,None,468.93765283282846,None,468.93765283282846,None,468.93765283282846,None,468.93765283282846,None,468.93765283282846,None,468.93765283282846,None,468.93765283282846,None,472.9225610579015,None,472.9225610579015,None,472.9225610579015,None,472.9225610579015,None,472.9225610579015,None,472.9225610579015,None,472.9225610579015,None,473.9228960822802,None,1.567565803299658,,,,,,,,,,,,452.4978973782272,None,4,6.786196868866682,452.4978973782272,None,,,,,,,,,,,,,24103,2019_Sep_04_1636,Mmi_3levels,3.1.5,60.067426157317406,
,,,2,0,2.1,,,,,,,,,0,1,1,1,0,1,1,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,0.64,0.64,1.28,2.3466666666666667,0.525,-1.8216666666666668,-0.6483333333333334,gamble,win,0.525,81.06583333333334,475.9403874250711,None,475.9403874250711,None,475.9403874250711,None,475.9403874250711,None,475.9403874250711,None,475.9403874250711,None,475.9403874250711,None,1,475.9403874250711,None,477.09079895785544,None,477.09079895785544,None,477.09079895785544,None,477.09079895785544,None,477.09079895785544,None,477.09079895785544,None,477.09079895785544,None,481.0923902434879,None,481.0923902434879,None,481.0923902434879,None,481.0923902434879,None,481.0923902434879,None,481.0923902434879,None,481.0923902434879,None,490.57938413112424,None,1.1173525972408243,482.0761068442371,None,483.07649850595044,None,0.5,7.502836347441189,486.0776258133119,None,None,486.0776258133119,None,,,,,,,,,,,,,,,,,,,24103,2019_Sep_04_1636,Mmi_3levels,3.1.5,60.067426157317406,
,,,2,0,11.1,,,,,,,,,0,1,1,1,0,2,2,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,True,False,0.5,0.5,1.78,-8.78,2.775,-6.004999999999999,-1.6149999999999995,certain,certain,-1.6149999999999995,79.45083333333335,492.5968322759727,None,492.5968322759727,None,492.5968322759727,None,492.5968322759727,None,492.5968322759727,None,492.5968322759727,None,492.5968322759727,None,3,492.5968322759727,None,494.4142107280786,None,494.4142107280786,None,494.4142107280786,None,494.4142107280786,None,494.4142107280786,None,494.4142107280786,None,494.4142107280786,None,498.4158045735676,None,498.4158045735676,None,498.4158045735676,None,498.4158045735676,None,498.4158045735676,None,498.4158045735676,None,498.4158045735676,None,499.39951157476753,None,1.7843380757258274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24103,2019_Sep_04_1636,Mmi_3levels,3.1.5,60.067426157317406,
,,,2,0,12.7,,,,,,,,,0,1,1,1,0,3,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,True,True,0.5,0.5,2.2800000000000002,-9.280000000000001,3.175,-6.105000000000001,-1.4650000000000007,certain,certain,-1.4650000000000007,77.98583333333335,501.4169264411903,None,501.4169264411903,None,501.4169264411903,None,501.4169264411903,None,501.4169264411903,None,501.4169264411903,None,501.4169264411903,None,3,501.4169264411903,None,502.88416349183535,None,502.88416349183535,None,502.88416349183535,None,502.88416349183535,None,502.88416349183535,None,502.88416349183535,None,502.88416349183535,None,506.86904931801837,None,506.86904931801837,None,506.86904931801837,None,506.86904931801837,None,506.86904931801837,None,506.86904931801837,None,506.86904931801837,None,516.3727822636138,None,1.434149316570256,507.8694342600065,None,508.8698259217199,None,0.5,7.502855866565369,511.8709900273243,None,None,511.8709900273243,None,,,,,,,,,,,,,,,,,,,24103,2019_Sep_04_1636,Mmi_3levels,3.1.5,60.067426157317406,
,,,2,0,9.9,,,,,,,,,0,1,1,1,0,4,4,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,0.5,0.5,2.7800000000000002,1.9816666666666667,2.475,0.4933333333333334,1.4841666666666669,gamble,win,2.475,80.46083333333334,518.4114348577568,None,518.4114348577568,None,518.4114348577568,None,518.4114348577568,None,518.4114348577568,None,518.4114348577568,None,518.4114348577568,None,1,518.4114348577568,None,519.3405604090076,None,519.3405604090076,None,519.3405604090076,None,519.3405604090076,None,519.3405604090076,None,519.3405604090076,None,519.3405604090076,None,523.3254820734728,None,523.3254820734728,None,523.3254820734728,None,523.3254820734728,None,523.3254820734728,None,523.3254820734728,None,523.3254820734728,None,524.325836936885,None,0.8960435768240131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24103,2019_Sep_04_1636,Mmi_3levels,3.1.5,60.067426157317406,
,,,2,0,8.3,,,,,,,,,0,1,1,1,0,5,5,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,0.5,0.5,3.2800000000000002,2.0233333333333334,2.075,0.05166666666666675,1.0633333333333335,gamble,win,2.075,82.53583333333334,526.3433257198194,None,526.3433257198194,None,526.3433257198194,None,526.3433257198194,None,526.3433257198194,None,526.3433257198194,None,526.3433257198194,None,1,526.3433257198194,None,527.3936926466413,None,527.3936926466413,None,527.3936926466413,None,527.3936926466413,None,527.3936926466413,None,527.3936926466413,None,527.3936926466413,None,531.3785775128636,None,531.3785775128636,None,531.3785775128636,None,531.3785775128636,None,531.3785775128636,None,531.3785775128636,None,531.3785775128636,None,532.3789723743685,None,1.0172814326360822,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24103,2019_Sep_04_1636,Mmi_3levels,3.1.5,60.067426157317406,
,,,2,0,-1.5,,,,,,,,,0,1,1,1,0,6,6,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,True,False,0.5,0.5,3.7800000000000002,-10.780000000000001,-0.375,-11.155000000000001,-5.765000000000001,certain,certain,-5.765000000000001,76.77083333333334,534.3964217991452,None,534.3964217991452,None,534.3964217991452,None,534.3964217991452,None,534.3964217991452,None,534.3964217991452,None,534.3964217991452,None,3,534.3964217991452,None,536.4472184659098,None,536.4472184659098,None,536.4472184659098,None,536.4472184659098,None,536.4472184659098,None,536.4472184659098,None,536.4472184659098,None,540.4488075117115,None,540.4488075117115,None,540.4488075117115,None,540.4488075117115,None,540.4488075117115,None,540.4488075117115,None,540.4488075117115,None,549.9358013993478,None,2.0177137323771603,541.4324860342313,None,542.4329128942918,None,0.5,7.502729792497121,545.434041801549,None,None,545.434041801549,None,,,,,,,,,,,,,,,,,,,24103,2019_Sep_04_1636,Mmi_3levels,3.1.5,60.067426157317406,
,,,2,0,3.1,,,,,,,,,0,1,1,1,0,7,7,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,0.5,0.5,4.28,2.1066666666666665,0.775,-1.3316666666666666,-0.27833333333333327,gamble,win,0.775,77.54583333333335,551.9532409045496,None,551.9532409045496,None,551.9532409045496,None,551.9532409045496,None,551.9532409045496,None,551.9532409045496,None,551.9532409045496,None,1,551.9532409045496,None,552.9536373660667,None,552.9536373660667,None,552.9536373660667,None,552.9536373660667,None,552.9536373660667,None,552.9536373660667,None,552.9536373660667,None,556.9551931333262,None,556.9551931333262,None,556.9551931333262,None,556.9551931333262,None,556.9551931333262,None,556.9551931333262,None,556.9551931333262,None,557.9389455724158,None,0.9673426457447931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24103,2019_Sep_04_1636,Mmi_3levels,3.1.5,60.067426157317406,
,,,2,0,-1.1,,,,,,,,,0,1,1,1,0,8,8,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,0.5,0.5,4.78,2.1483333333333334,-0.275,-2.4233333333333333,-1.3491666666666666,gamble,win,-0.275,77.27083333333334,559.9563604388386,None,559.9563604388386,None,559.9563604388386,None,559.9563604388386,None,559.9563604388386,None,559.9563604388386,None,559.9563604388386,None,1,559.9563604388386,None,561.9404642214649,None,561.9404642214649,None,561.9404642214649,None,561.9404642214649,None,561.9404642214649,None,561.9404642214649,None,561.9404642214649,None,565.9420206287759,None,565.9420206287759,None,565.9420206287759,None,565.9420206287759,None,565.9420206287759,None,565.9420206287759,None,565.9420206287759,None,575.4290701938444,None,1.951012528676074,566.9257305098581,None,567.9261586498469,None,0.6,7.502833467617165,570.9272837172612,None,None,570.9272837172612,None,,,,,,,,,,,,,,,,,,,24103,2019_Sep_04_1636,Mmi_3levels,3.1.5,60.067426157317406,
,,,2,0,3.5,,,,,,,,,0,1,1,1,0,9,9,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,True,False,0.6,0.6,5.38,-13.780000000000001,0.875,-12.905000000000001,-6.015000000000001,certain,certain,-6.015000000000001,71.25583333333334,577.467693669314,None,577.467693669314,None,577.467693669314,None,577.467693669314,None,577.467693669314,None,577.467693669314,None,577.467693669314,None,3,577.467693669314,None,579.9307875536033,None,579.9307875536033,None,579.9307875536033,None,579.9307875536033,None,579.9307875536033,None,579.9307875536033,None,579.9307875536033,None,583.9323359612608,None,583.9323359612608,None,583.9323359612608,None,583.9323359612608,None,583.9323359612608,None,583.9323359612608,None,583.9323359612608,None,584.9161063194624,None,2.43004870810546,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24103,2019_Sep_04_1636,Mmi_3levels,3.1.5,60.067426157317406,
