currSlide,currImage,currText,blockNum,targetHappiness,highAmount,instructionLoop1.thisRepN,instructionLoop1.thisTrialN,instructionLoop1.thisN,instructionLoop1.thisIndex,instructionLoop2.thisRepN,instructionLoop2.thisTrialN,instructionLoop2.thisN,instructionLoop2.thisIndex,blockLoop.thisRepN,blockLoop.thisTrialN,blockLoop.thisN,blockLoop.thisIndex,trialLoop.thisRepN,trialLoop.thisTrialN,trialLoop.thisN,trialLoop.thisIndex,doRatingLoop.thisRepN,doRatingLoop.thisTrialN,doRatingLoop.thisN,doRatingLoop.thisIndex,trialHappyLoop.thisRepN,trialHappyLoop.thisTrialN,trialHappyLoop.thisN,trialHappyLoop.thisIndex,logWinningsLoop.thisRepN,logWinningsLoop.thisTrialN,logWinningsLoop.thisN,logWinningsLoop.thisIndex,instrImage.started,instrImage.stopped,instrText.started,instrText.stopped,instrContinueText.started,instrContinueText.stopped,instrKeyResp.keys,instrKeyResp.rt,instrKeyResp.started,instrKeyResp.stopped,lifeHappyText.started,lifeHappyText.stopped,lifeHappySlider.response,lifeHappySlider.rt,lifeHappySlider.started,lifeHappySlider.stopped,lifeHappyResp.keys,lifeHappyResp.rt,lifeHappyResp.started,lifeHappyResp.stopped,instrImage_2.started,instrImage_2.stopped,instrText_2.started,instrText_2.stopped,instrContinueText_2.started,instrContinueText_2.stopped,instrKeyResp_2.keys,instrKeyResp_2.rt,instrKeyResp_2.started,instrKeyResp_2.stopped,localizing.started,localizing.stopped,start_exp.keys,start_exp.rt,start_exp.started,start_exp.stopped,blockHappyText.started,blockHappyText.stopped,blockHappySlider.response,blockHappySlider.rt,blockHappySlider.started,blockHappySlider.stopped,blockHappyResp.keys,blockHappyResp.rt,blockHappyResp.started,blockHappyResp.stopped,blankText.started,blankText.stopped,isHappyBlock,isCongruent,isWinOnTop,lastHappyRating,diff,sumDiff,RPE,winAmount,loseAmount,certainAmount,choice,outcome,outcomeAmount,currentWinnings,fixCross.started,fixCross.stopped,certainBox.started,certainBox.stopped,outcome1Box.started,outcome1Box.stopped,outcome2Box.started,outcome2Box.stopped,certainText.started,certainText.stopped,outcome1Text.started,outcome1Text.stopped,outcome2Text.started,outcome2Text.stopped,choiceKey.keys,choiceKey.rt,choiceKey.started,choiceKey.stopped,fixCross_2.started,fixCross_2.stopped,certainBox_2.started,certainBox_2.stopped,outcome1Box_2.started,outcome1Box_2.stopped,outcome2Box_2.started,outcome2Box_2.stopped,certainText_2.started,certainText_2.stopped,outcome1Text_2.started,outcome1Text_2.stopped,outcome2Text_2.started,outcome2Text_2.stopped,fixCross_3.started,fixCross_3.stopped,certainBox_3.started,certainBox_3.stopped,outcome1Box_3.started,outcome1Box_3.stopped,outcome2Box_3.started,outcome2Box_3.stopped,certainText_3.started,certainText_3.stopped,outcome1Text_3.started,outcome1Text_3.stopped,outcome2Text_3.started,outcome2Text_3.stopped,fixCross_ITI.started,fixCross_ITI.stopped,fixCross_ISI.started,fixCross_ISI.stopped,happyText.started,happyText.stopped,happySlider.response,happySlider.rt,happySlider.started,happySlider.stopped,happyResp.keys,happyResp.started,happyResp.stopped,endOfBlockText.started,endOfBlockText.stopped,restKeyResp.keys,restKeyResp.rt,restKeyResp.started,restKeyResp.stopped,finalWinnings,cashBonus,goodbyeText.started,goodbyeText.stopped,finalWinningsText.started,finalWinningsText.stopped,spaceToContinue.started,spaceToContinue.stopped,goodbyeKeyResp_2.keys,goodbyeKeyResp_2.rt,goodbyeKeyResp_2.started,goodbyeKeyResp_2.stopped,participant,date,expName,psychopyVersion,frameRate,
,,,1,1,6.1,,,,,,,,,0,0,0,0,0,13,13,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,0.67,-0.32999999999999996,-4.89,9.509999999999998,6.1,-3.4099999999999984,1.3450000000000006,gamble,win,6.1,46.91916666666666,637.1852075484348,None,637.1852075484348,None,637.1852075484348,None,637.1852075484348,None,637.1852075484348,None,637.1852075484348,None,637.1852075484348,None,1,1.050624365103431,637.1852075484348,None,638.2689011015464,None,638.2689011015464,None,638.2689011015464,None,638.2689011015464,None,638.2689011015464,None,638.2689011015464,None,638.2689011015464,None,642.253739710548,None,642.253739710548,None,642.253739710548,None,642.253739710548,None,642.253739710548,None,642.253739710548,None,642.253739710548,None,643.2541201693239,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23999,2019_Dec_31_1403,Mmi_3levels,3.1.5,59.9740351085229,
,,,1,1,0.9,,,,,,,,,0,0,0,0,0,14,14,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,0.67,-0.32999999999999996,-5.22,9.84,0.9,-8.94,-4.02,certain,certain,-4.02,42.89916666666666,645.2715473533608,None,645.2715473533608,None,645.2715473533608,None,645.2715473533608,None,645.2715473533608,None,645.2715473533608,None,645.2715473533608,None,3,1.6508905900409445,645.2715473533608,None,646.9555423296988,None,646.9555423296988,None,646.9555423296988,None,646.9555423296988,None,646.9555423296988,None,646.9555423296988,None,646.9555423296988,None,650.9570321661886,None,650.9570321661886,None,650.9570321661886,None,650.9570321661886,None,650.9570321661886,None,650.9570321661886,None,650.9570321661886,None,660.4440138551872,None,651.9407405985985,None,652.9412039326271,None,0.64,7.502710088272579,655.9422441943316,None,None,655.9422441943316,None,,,,,,,,,,,,,,,,,,,23999,2019_Dec_31_1403,Mmi_3levels,3.1.5,59.9740351085229,
,,,1,1,7.1,,,,,,,,,0,0,0,0,0,15,15,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,0.64,-0.36,-5.58,10.620000000000001,7.1,-3.5200000000000014,1.7899999999999991,gamble,win,7.1,49.99916666666666,662.4613981617149,None,662.4613981617149,None,662.4613981617149,None,662.4613981617149,None,662.4613981617149,None,662.4613981617149,None,662.4613981617149,None,1,1.567580695496872,662.4613981617149,None,664.0620538049843,None,664.0620538049843,None,664.0620538049843,None,664.0620538049843,None,664.0620538049843,None,664.0620538049843,None,664.0620538049843,None,668.0468348172726,None,668.0468348172726,None,668.0468348172726,None,668.0468348172726,None,668.0468348172726,None,668.0468348172726,None,668.0468348172726,None,669.0472127160756,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23999,2019_Dec_31_1403,Mmi_3levels,3.1.5,59.9740351085229,
,,,1,1,-1.1,,,,,,,,,0,0,0,0,0,16,16,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,0.64,-0.36,-5.94,10.98,-1.1,-12.08,-6.59,certain,certain,-6.59,43.409166666666664,671.0646958970465,None,671.0646958970465,None,671.0646958970465,None,671.0646958970465,None,671.0646958970465,None,671.0646958970465,None,671.0646958970465,None,3,1.017270392854698,671.0646958970465,None,672.1150972346077,None,672.1150972346077,None,672.1150972346077,None,672.1150972346077,None,672.1150972346077,None,672.1150972346077,None,672.1150972346077,None,676.1165806715144,None,676.1165806715144,None,676.1165806715144,None,676.1165806715144,None,676.1165806715144,None,676.1165806715144,None,676.1165806715144,None,685.6035354820779,None,677.1002599854255,None,678.100668602623,None,0.57,7.50265953107737,681.1017507819925,None,None,681.1017507819925,None,,,,,,,,,,,,,,,,,,,23999,2019_Dec_31_1403,Mmi_3levels,3.1.5,59.9740351085229,
,,,1,1,-1.5,,,,,,,,,0,0,0,0,0,17,17,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,0.57,-0.43000000000000005,-6.37,12.39,-1.5,-13.89,-7.695,certain,certain,-7.695,35.714166666666664,687.6208945099497,None,687.6208945099497,None,687.6208945099497,None,687.6208945099497,None,687.6208945099497,None,687.6208945099497,None,687.6208945099497,None,3,1.0673530282219872,687.6208945099497,None,688.7213269657223,None,688.7213269657223,None,688.7213269657223,None,688.7213269657223,None,688.7213269657223,None,688.7213269657223,None,688.7213269657223,None,692.7228596798377,None,692.7228596798377,None,692.7228596798377,None,692.7228596798377,None,692.7228596798377,None,692.7228596798377,None,692.7228596798377,None,693.706602350343,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23999,2019_Dec_31_1403,Mmi_3levels,3.1.5,59.9740351085229,
,,,1,1,12.9,,,,,,,,,0,0,0,0,0,18,18,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,0.57,-0.43000000000000005,-6.8,12.82,12.9,0.08000000000000007,0.040000000000000036,gamble,win,12.9,48.61416666666666,695.7239802571712,None,695.7239802571712,None,695.7239802571712,None,695.7239802571712,None,695.7239802571712,None,695.7239802571712,None,695.7239802571712,None,1,1.1507211595308036,695.7239802571712,None,696.9077661251649,None,696.9077661251649,None,696.9077661251649,None,696.9077661251649,None,696.9077661251649,None,696.9077661251649,None,696.9077661251649,None,700.909274200676,None,700.909274200676,None,700.909274200676,None,700.909274200676,None,700.909274200676,None,700.909274200676,None,700.909274200676,None,701.8930344700348,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23999,2019_Dec_31_1403,Mmi_3levels,3.1.5,59.9740351085229,
,,,1,1,-0.1,,,,,,,,,0,0,0,0,0,19,19,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,0.57,-0.43000000000000005,-7.2299999999999995,13.25,-0.1,-13.35,-6.725,certain,certain,-6.725,41.88916666666666,703.9104632540839,None,703.9104632540839,None,703.9104632540839,None,703.9104632540839,None,703.9104632540839,None,703.9104632540839,None,703.9104632540839,None,3,1.2339984161080793,703.9104632540839,None,705.1775580567773,None,705.1775580567773,None,705.1775580567773,None,705.1775580567773,None,705.1775580567773,None,705.1775580567773,None,705.1775580567773,None,709.1791205292102,None,709.1791205292102,None,709.1791205292102,None,709.1791205292102,None,709.1791205292102,None,709.1791205292102,None,709.1791205292102,None,718.665989264613,None,710.1627752046334,None,711.1631550233578,None,0.63,7.502878398867324,714.1643261577701,None,None,714.1643261577701,None,,,,,,,,,,,,,,,,,,,23999,2019_Dec_31_1403,Mmi_3levels,3.1.5,59.9740351085229,
,,,1,1,1.1,,,,,,,,,0,0,0,0,0,20,20,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,0.63,-0.37,-7.6,12.78,1.1,-11.68,-5.29,certain,certain,-5.29,36.59916666666666,720.6834270081017,None,720.6834270081017,None,720.6834270081017,None,720.6834270081017,None,720.6834270081017,None,720.6834270081017,None,720.6834270081017,None,3,2.0843760749557987,720.6834270081017,None,722.8008895502426,None,722.8008895502426,None,722.8008895502426,None,722.8008895502426,None,722.8008895502426,None,722.8008895502426,None,722.8008895502426,None,726.785734878853,None,726.785734878853,None,726.785734878853,None,726.785734878853,None,726.785734878853,None,726.785734878853,None,726.785734878853,None,727.7861118178116,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23999,2019_Dec_31_1403,Mmi_3levels,3.1.5,59.9740351085229,
,,,1,1,11.9,,,,,,,,,0,0,0,0,0,21,21,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,True,0.63,-0.37,-7.97,-1.9591666666666665,11.9,9.940833333333334,4.970416666666667,gamble,lose,9.940833333333334,46.53999999999999,729.8035351620056,None,729.8035351620056,None,729.8035351620056,None,729.8035351620056,None,729.8035351620056,None,729.8035351620056,None,729.8035351620056,None,1,0.9506690026028082,729.8035351620056,None,730.7872890317813,None,730.7872890317813,None,730.7872890317813,None,730.7872890317813,None,730.7872890317813,None,730.7872890317813,None,730.7872890317813,None,734.7720879630651,None,734.7720879630651,None,734.7720879630651,None,734.7720879630651,None,734.7720879630651,None,734.7720879630651,None,734.7720879630651,None,744.27568152186,None,735.7724703416461,None,736.7729019975523,None,0.61,7.502692809095606,739.7739652979653,None,None,739.7739652979653,None,,,,,,,,,,,,,,,,,,,23999,2019_Dec_31_1403,Mmi_3levels,3.1.5,59.9740351085229,
,,,1,1,1.5,,,,,,,,,0,0,0,0,0,22,22,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,0.61,-0.39,-8.36,13.82,1.5,-12.32,-5.41,certain,certain,-5.41,41.129999999999995,746.2931208652444,None,746.2931208652444,None,746.2931208652444,None,746.2931208652444,None,746.2931208652444,None,746.2931208652444,None,746.2931208652444,None,3,1.5842114441329613,746.2931208652444,None,747.9103998976061,None,747.9103998976061,None,747.9103998976061,None,747.9103998976061,None,747.9103998976061,None,747.9103998976061,None,747.9103998976061,None,751.9119166126475,None,751.9119166126475,None,751.9119166126475,None,751.9119166126475,None,751.9119166126475,None,751.9119166126475,None,751.9119166126475,None,752.8956148056313,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23999,2019_Dec_31_1403,Mmi_3levels,3.1.5,59.9740351085229,
,,,1,1,0.1,,,,,,,,,0,0,0,0,0,23,23,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,0.61,-0.39,-8.75,14.21,0.1,-14.110000000000001,-7.005000000000001,certain,certain,-7.005000000000001,34.12499999999999,754.9130983065115,None,754.9130983065115,None,754.9130983065115,None,754.9130983065115,None,754.9130983065115,None,754.9130983065115,None,754.9130983065115,None,3,2.2010517810704187,754.9130983065115,None,757.1472666331101,None,757.1472666331101,None,757.1472666331101,None,757.1472666331101,None,757.1472666331101,None,757.1472666331101,None,757.1472666331101,None,761.1487926276168,None,761.1487926276168,None,761.1487926276168,None,761.1487926276168,None,761.1487926276168,None,761.1487926276168,None,761.1487926276168,None,770.6356613630196,None,762.1324482628843,None,763.1328277616994,None,0.6,7.502715847920626,766.1339976161253,None,None,766.1339976161253,None,,,,,,,,,,,,,,,,,,,23999,2019_Dec_31_1403,Mmi_3levels,3.1.5,59.9740351085229,
,,,1,1,1.3,,,,,,,,,0,0,0,0,0,24,24,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,True,0.6,-0.4,-9.15,-2.1625,1.3,-0.8625,0.21875,gamble,lose,-0.8625,33.262499999999996,772.6530968665611,None,772.6530968665611,None,772.6530968665611,None,772.6530968665611,None,772.6530968665611,None,772.6530968665611,None,772.6530968665611,None,1,1.484174806275405,772.6530968665611,None,774.1703389410395,None,774.1703389410395,None,774.1703389410395,None,774.1703389410395,None,774.1703389410395,None,774.1703389410395,None,774.1703389410395,None,778.1552399465581,None,778.1552399465581,None,778.1552399465581,None,778.1552399465581,None,778.1552399465581,None,778.1552399465581,None,778.1552399465581,None,779.1555544889998,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23999,2019_Dec_31_1403,Mmi_3levels,3.1.5,59.9740351085229,
,,,1,1,12.3,,,,,,,,,0,0,0,0,0,25,25,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,0.6,-0.4,-9.55,15.150000000000002,12.3,-2.8500000000000014,-1.4250000000000007,gamble,win,12.3,45.5625,781.1730373499449,None,781.1730373499449,None,781.1730373499449,None,781.1730373499449,None,781.1730373499449,None,781.1730373499449,None,781.1730373499449,None,1,1.1172964713769034,781.1730373499449,None,782.3234231682727,None,782.3234231682727,None,782.3234231682727,None,782.3234231682727,None,782.3234231682727,None,782.3234231682727,None,782.3234231682727,None,786.3249782812782,None,786.3249782812782,None,786.3249782812782,None,786.3249782812782,None,786.3249782812782,None,786.3249782812782,None,786.3249782812782,None,787.3086390362587,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23999,2019_Dec_31_1403,Mmi_3levels,3.1.5,59.9740351085229,
,,,1,1,2.1,,,,,,,,,0,0,0,0,0,26,26,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,0.6,-0.4,-9.950000000000001,15.55,2.1,-13.450000000000001,-5.675000000000001,certain,certain,-5.675000000000001,39.8875,789.3260793396039,None,789.3260793396039,None,789.3260793396039,None,789.3260793396039,None,789.3260793396039,None,789.3260793396039,None,789.3260793396039,None,3,1.9009565864689648,789.3260793396039,None,791.2601316726068,None,791.2601316726068,None,791.2601316726068,None,791.2601316726068,None,791.2601316726068,None,791.2601316726068,None,791.2601316726068,None,795.2616493476089,None,795.2616493476089,None,795.2616493476089,None,795.2616493476089,None,795.2616493476089,None,795.2616493476089,None,795.2616493476089,None,804.7485724799335,None,796.2453600198496,None,797.245733438991,None,0.55,7.502717447816394,800.2468594558304,None,None,800.2468594558304,None,,,,,,,,,,,,,,,,,,,23999,2019_Dec_31_1403,Mmi_3levels,3.1.5,59.9740351085229,
,,,2,0,2.3,,,,,,,,,0,1,1,1,0,0,0,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,808.2832455782918,None,0.55,7.5015831113560125,811.3010861792136,None,None,,811.3010861792136,None,815.7860638204729,None,False,True,True,0.55,0.55,0.55,-8.250000000000002,2.3,-5.950000000000002,-1.825000000000001,certain,certain,-1.825000000000001,38.0625,818.820590207004,None,818.820590207004,None,818.820590207004,None,818.820590207004,None,818.820590207004,None,818.820590207004,None,818.820590207004,None,3,1.350806594826281,818.820590207004,None,820.2045434255851,None,820.2045434255851,None,820.2045434255851,None,820.2045434255851,None,820.2045434255851,None,820.2045434255851,None,820.2045434255851,None,824.206047981279,None,824.206047981279,None,824.206047981279,None,824.206047981279,None,824.206047981279,None,824.206047981279,None,824.206047981279,None,825.1896949771326,None,,,,,,,,,,,,806.7493253977736,None,4,1.5176420520292595,806.7493253977736,None,,,,,,,,,,,,,23999,2019_Dec_31_1403,Mmi_3levels,3.1.5,59.9740351085229,
,,,2,0,11.5,,,,,,,,,0,1,1,1,0,1,1,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,True,True,0.55,0.55,1.1,-8.8,11.5,2.6999999999999993,1.3499999999999996,gamble,lose,2.6999999999999993,40.7625,827.2071288807783,None,827.2071288807783,None,827.2071288807783,None,827.2071288807783,None,827.2071288807783,None,827.2071288807783,None,827.2071288807783,None,1,0.8505174909951165,827.2071288807783,None,828.0907411584631,None,828.0907411584631,None,828.0907411584631,None,828.0907411584631,None,828.0907411584631,None,828.0907411584631,None,828.0907411584631,None,832.0756325646071,None,832.0756325646071,None,832.0756325646071,None,832.0756325646071,None,832.0756325646071,None,832.0756325646071,None,832.0756325646071,None,841.5792037246283,None,833.0759624660714,None,834.0763413249515,None,0.55,7.502771844738163,837.0774679818423,None,None,837.0774679818423,None,,,,,,,,,,,,,,,,,,,23999,2019_Dec_31_1403,Mmi_3levels,3.1.5,59.9740351085229,
,,,2,0,5.5,,,,,,,,,0,1,1,1,0,2,2,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,True,False,0.55,0.55,1.6500000000000001,-9.350000000000001,5.5,-3.8500000000000014,0.8249999999999993,gamble,lose,-3.8500000000000014,36.9125,843.5966126697604,None,843.5966126697604,None,843.5966126697604,None,843.5966126697604,None,843.5966126697604,None,843.5966126697604,None,843.5966126697604,None,1,1.284076891723089,843.5966126697604,None,844.9138176261913,None,844.9138176261913,None,844.9138176261913,None,844.9138176261913,None,844.9138176261913,None,844.9138176261913,None,844.9138176261913,None,848.898618797306,None,848.898618797306,None,848.898618797306,None,848.898618797306,None,848.898618797306,None,848.898618797306,None,848.898618797306,None,849.8990187749732,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23999,2019_Dec_31_1403,Mmi_3levels,3.1.5,59.9740351085229,
,,,2,0,4.3,,,,,,,,,0,1,1,1,0,3,3,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,True,True,0.55,0.55,2.2,-9.900000000000002,4.3,-5.600000000000002,-0.6500000000000012,gamble,lose,-5.600000000000002,31.3125,851.9164408392971,None,851.9164408392971,None,851.9164408392971,None,851.9164408392971,None,851.9164408392971,None,851.9164408392971,None,851.9164408392971,None,1,2.7512657691258937,851.9164408392971,None,854.7007921156473,None,854.7007921156473,None,854.7007921156473,None,854.7007921156473,None,854.7007921156473,None,854.7007921156473,None,854.7007921156473,None,858.7023776269052,None,858.7023776269052,None,858.7023776269052,None,858.7023776269052,None,858.7023776269052,None,858.7023776269052,None,858.7023776269052,None,868.2059065492358,None,859.6860582208028,None,860.6864188405452,None,0.53,7.519307238864712,863.6875330181792,None,None,863.6875330181792,None,,,,,,,,,,,,,,,,,,,23999,2019_Dec_31_1403,Mmi_3levels,3.1.5,59.9740351085229,
,,,2,0,9.3,,,,,,,,,0,1,1,1,0,4,4,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,True,False,0.53,0.53,2.7300000000000004,-10.15,9.3,-0.8499999999999996,-0.4249999999999998,gamble,lose,-0.8499999999999996,30.4625,870.2233958098805,None,870.2233958098805,None,870.2233958098805,None,870.2233958098805,None,870.2233958098805,None,870.2233958098805,None,870.2233958098805,None,1,1.1673551080748439,870.2233958098805,None,871.4238498643972,None,871.4238498643972,None,871.4238498643972,None,871.4238498643972,None,871.4238498643972,None,871.4238498643972,None,871.4238498643972,None,875.4253285016166,None,875.4253285016166,None,875.4253285016166,None,875.4253285016166,None,875.4253285016166,None,875.4253285016166,None,875.4253285016166,None,876.4090270145098,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23999,2019_Dec_31_1403,Mmi_3levels,3.1.5,59.9740351085229,
,,,2,0,5.7,,,,,,,,,0,1,1,1,0,5,5,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,0.53,0.53,3.2600000000000007,2.126666666666667,1.425,-0.7016666666666669,0.3616666666666666,gamble,win,1.425,31.8875,878.4264605982462,None,878.4264605982462,None,878.4264605982462,None,878.4264605982462,None,878.4264605982462,None,878.4264605982462,None,878.4264605982462,None,1,2.4344982280163094,878.4264605982462,None,880.8941771261161,None,880.8941771261161,None,880.8941771261161,None,880.8941771261161,None,880.8941771261161,None,880.8941771261161,None,880.8941771261161,None,884.8789197405567,None,884.8789197405567,None,884.8789197405567,None,884.8789197405567,None,884.8789197405567,None,884.8789197405567,None,884.8789197405567,None,885.8792806803249,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23999,2019_Dec_31_1403,Mmi_3levels,3.1.5,59.9740351085229,
,,,2,0,12.1,,,,,,,,,0,1,1,1,0,6,6,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,True,False,0.53,0.53,3.790000000000001,-11.21,12.1,0.8899999999999988,0.4449999999999994,gamble,lose,0.8899999999999988,32.777499999999996,887.8967421024572,None,887.8967421024572,None,887.8967421024572,None,887.8967421024572,None,887.8967421024572,None,887.8967421024572,None,887.8967421024572,None,1,0.8505405297037214,887.8967421024572,None,888.7803770989412,None,888.7803770989412,None,888.7803770989412,None,888.7803770989412,None,888.7803770989412,None,888.7803770989412,None,888.7803770989412,None,892.7818973337999,None,892.7818973337999,None,892.7818973337999,None,892.7818973337999,None,892.7818973337999,None,892.7818973337999,None,892.7818973337999,None,902.2688182261772,None,893.7656003263546,None,894.7660287823528,None,0.43,7.502682569785975,897.767129840795,None,None,897.767129840795,None,,,,,,,,,,,,,,,,,,,23999,2019_Dec_31_1403,Mmi_3levels,3.1.5,59.9740351085229,
,,,2,0,-1.1,,,,,,,,,0,1,1,1,0,7,7,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,True,True,0.43,0.43,4.220000000000001,-10.24,-1.1,-11.34,-6.22,gamble,lose,-11.34,21.437499999999996,904.2862370907096,None,904.2862370907096,None,904.2862370907096,None,904.2862370907096,None,904.2862370907096,None,904.2862370907096,None,904.2862370907096,None,None,,904.2862370907096,None,907.2874088651733,None,907.2874088651733,None,907.2874088651733,None,907.2874088651733,None,907.2874088651733,None,907.2874088651733,None,907.2874088651733,None,911.2889179006452,None,911.2889179006452,None,911.2889179006452,None,911.2889179006452,None,911.2889179006452,None,911.2889179006452,None,911.2889179006452,None,912.2726023342693,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23999,2019_Dec_31_1403,Mmi_3levels,3.1.5,59.9740351085229,
,,,2,0,11.3,,,,,,,,,0,1,1,1,0,8,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,True,False,0.43,0.43,4.65,-10.67,11.3,0.6300000000000008,0.3150000000000004,gamble,lose,0.6300000000000008,22.067499999999995,914.2900269584497,None,914.2900269584497,None,914.2900269584497,None,914.2900269584497,None,914.2900269584497,None,914.2900269584497,None,914.2900269584497,None,1,1.5508961897576228,914.2900269584497,None,915.8739686578047,None,915.8739686578047,None,915.8739686578047,None,915.8739686578047,None,915.8739686578047,None,915.8739686578047,None,915.8739686578047,None,919.8588107866235,None,919.8588107866235,None,919.8588107866235,None,919.8588107866235,None,919.8588107866235,None,919.8588107866235,None,919.8588107866235,None,929.3624597023008,None,920.859185485635,None,921.8595614645164,None,0.35,7.502785284072161,924.8607181997504,None,None,924.8607181997504,None,,,,,,,,,,,,,,,,,,,23999,2019_Dec_31_1403,Mmi_3levels,3.1.5,59.9740351085229,
,,,2,0,10.9,,,,,,,,,0,1,1,1,0,9,9,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,True,False,0.35,0.35,5.0,-9.899999999999999,10.9,1.0000000000000018,0.5000000000000009,gamble,lose,1.0000000000000018,23.067499999999995,931.3798644875642,None,931.3798644875642,None,931.3798644875642,None,931.3798644875642,None,931.3798644875642,None,931.3798644875642,None,931.3798644875642,None,1,1.1840674522100016,931.3798644875642,None,932.5969656099332,None,932.5969656099332,None,932.5969656099332,None,932.5969656099332,None,932.5969656099332,None,932.5969656099332,None,932.5969656099332,None,936.5818346173037,None,936.5818346173037,None,936.5818346173037,None,936.5818346173037,None,936.5818346173037,None,936.5818346173037,None,936.5818346173037,None,937.5822384346975,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23999,2019_Dec_31_1403,Mmi_3levels,3.1.5,59.9740351085229,
