currSlide,currImage,currText,blockNum,targetHappiness,highAmount,instructionLoop1.thisRepN,instructionLoop1.thisTrialN,instructionLoop1.thisN,instructionLoop1.thisIndex,instructionLoop2.thisRepN,instructionLoop2.thisTrialN,instructionLoop2.thisN,instructionLoop2.thisIndex,blockLoop.thisRepN,blockLoop.thisTrialN,blockLoop.thisN,blockLoop.thisIndex,trialLoop.thisRepN,trialLoop.thisTrialN,trialLoop.thisN,trialLoop.thisIndex,doRatingLoop.thisRepN,doRatingLoop.thisTrialN,doRatingLoop.thisN,doRatingLoop.thisIndex,trialHappyLoop.thisRepN,trialHappyLoop.thisTrialN,trialHappyLoop.thisN,trialHappyLoop.thisIndex,logWinningsLoop.thisRepN,logWinningsLoop.thisTrialN,logWinningsLoop.thisN,logWinningsLoop.thisIndex,instrImage.started,instrImage.stopped,instrText.started,instrText.stopped,instrContinueText.started,instrContinueText.stopped,instrKeyResp.keys,instrKeyResp.rt,instrKeyResp.started,instrKeyResp.stopped,lifeHappyText.started,lifeHappyText.stopped,lifeHappySlider.response,lifeHappySlider.rt,lifeHappySlider.started,lifeHappySlider.stopped,lifeHappyResp.keys,lifeHappyResp.rt,lifeHappyResp.started,lifeHappyResp.stopped,instrImage_2.started,instrImage_2.stopped,instrText_2.started,instrText_2.stopped,instrContinueText_2.started,instrContinueText_2.stopped,instrKeyResp_2.keys,instrKeyResp_2.rt,instrKeyResp_2.started,instrKeyResp_2.stopped,localizing.started,localizing.stopped,start_exp.keys,start_exp.rt,start_exp.started,start_exp.stopped,blockHappyText.started,blockHappyText.stopped,blockHappySlider.response,blockHappySlider.rt,blockHappySlider.started,blockHappySlider.stopped,blockHappyResp.keys,blockHappyResp.started,blockHappyResp.stopped,blankText.started,blankText.stopped,isHappyBlock,isCongruent,isWinOnTop,lastHappyRating,diff,sumDiff,RPE,winAmount,loseAmount,certainAmount,choice,outcome,outcomeAmount,currentWinnings,fixCross.started,fixCross.stopped,certainBox.started,certainBox.stopped,outcome1Box.started,outcome1Box.stopped,outcome2Box.started,outcome2Box.stopped,certainText.started,certainText.stopped,outcome1Text.started,outcome1Text.stopped,outcome2Text.started,outcome2Text.stopped,choiceKey.keys,choiceKey.rt,choiceKey.started,choiceKey.stopped,fixCross_2.started,fixCross_2.stopped,certainBox_2.started,certainBox_2.stopped,outcome1Box_2.started,outcome1Box_2.stopped,outcome2Box_2.started,outcome2Box_2.stopped,certainText_2.started,certainText_2.stopped,outcome1Text_2.started,outcome1Text_2.stopped,outcome2Text_2.started,outcome2Text_2.stopped,fixCross_3.started,fixCross_3.stopped,certainBox_3.started,certainBox_3.stopped,outcome1Box_3.started,outcome1Box_3.stopped,outcome2Box_3.started,outcome2Box_3.stopped,certainText_3.started,certainText_3.stopped,outcome1Text_3.started,outcome1Text_3.stopped,outcome2Text_3.started,outcome2Text_3.stopped,fixCross_ITI.started,fixCross_ITI.stopped,fixCross_ISI.started,fixCross_ISI.stopped,happyText.started,happyText.stopped,happySlider.response,happySlider.rt,happySlider.started,happySlider.stopped,happyResp.keys,happyResp.started,happyResp.stopped,endOfBlockText.started,endOfBlockText.stopped,restKeyResp.keys,restKeyResp.rt,restKeyResp.started,restKeyResp.stopped,blockHappyResp.rt,finalWinnings,cashBonus,goodbyeText.started,goodbyeText.stopped,finalWinningsText.started,finalWinningsText.stopped,spaceToContinue.started,spaceToContinue.stopped,goodbyeKeyResp_2.keys,goodbyeKeyResp_2.rt,goodbyeKeyResp_2.started,goodbyeKeyResp_2.stopped,participant,date,expName,psychopyVersion,frameRate,
,,,1,1,-1.5,,,,,,,,,0,0,0,0,0,14,14,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,1.0,0.0,0.0,0.03,-1.5,-1.53,-1.5150000000000001,gamble,win,-1.5,93.52,436.499142608016,None,436.499142608016,None,436.499142608016,None,436.499142608016,None,436.499142608016,None,436.499142608016,None,436.499142608016,None,None,,436.499142608016,None,439.50030542289824,None,439.50030542289824,None,439.50030542289824,None,439.50030542289824,None,439.50030542289824,None,439.50030542289824,None,439.50030542289824,None,443.5017930195936,None,443.5017930195936,None,443.5017930195936,None,443.5017930195936,None,443.5017930195936,None,443.5017930195936,None,443.5017930195936,None,452.9887027126497,None,444.48553441007607,None,445.4858857504005,None,1.0,7.50282272192635,448.48701720703684,None,None,448.48701720703684,None,,,,,,,,,,,,,,,,,,,,24267,2020_Feb_05_1649,Mmi_3levels,3.1.5,59.977833434834686,
,,,1,1,2.7,,,,,,,,,0,0,0,0,0,15,15,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,True,1.0,0.0,0.0,-0.03,2.7,2.6700000000000004,1.3350000000000002,gamble,lose,2.6700000000000004,96.19,455.00620093274847,None,455.00620093274847,None,455.00620093274847,None,455.00620093274847,None,455.00620093274847,None,455.00620093274847,None,455.00620093274847,None,1,1.850888350254536,455.00620093274847,None,456.8901962290147,None,456.8901962290147,None,456.8901962290147,None,456.8901962290147,None,456.8901962290147,None,456.8901962290147,None,456.8901962290147,None,460.87503931780157,None,460.87503931780157,None,460.87503931780157,None,460.87503931780157,None,460.87503931780157,None,460.87503931780157,None,460.87503931780157,None,461.87540153751615,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24267,2020_Feb_05_1649,Mmi_3levels,3.1.5,59.977833434834686,
,,,1,1,8.7,,,,,,,,,0,0,0,0,0,16,16,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,1.0,0.0,0.0,0.03,8.7,8.67,4.335,gamble,win,8.7,104.89,463.89288279856555,None,463.89288279856555,None,463.89288279856555,None,463.89288279856555,None,463.89288279856555,None,463.89288279856555,None,463.89288279856555,None,1,1.5005978865192446,463.89288279856555,None,465.4267668210596,None,465.4267668210596,None,465.4267668210596,None,465.4267668210596,None,465.4267668210596,None,465.4267668210596,None,465.4267668210596,None,469.4116041501693,None,469.4116041501693,None,469.4116041501693,None,469.4116041501693,None,469.4116041501693,None,469.4116041501693,None,469.4116041501693,None,478.91520250866233,None,470.41195709040403,None,471.41236890734217,None,1.0,7.50275136592245,474.4134658059156,None,None,474.4134658059156,None,,,,,,,,,,,,,,,,,,,,24267,2020_Feb_05_1649,Mmi_3levels,3.1.5,59.977833434834686,
,,,1,1,-0.7,,,,,,,,,0,0,0,0,0,17,17,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,1.0,0.0,0.0,0.03,-0.7,-0.73,-0.715,gamble,win,-0.7,104.19,480.9326357723985,None,480.9326357723985,None,480.9326357723985,None,480.9326357723985,None,480.9326357723985,None,480.9326357723985,None,480.9326357723985,None,None,,480.9326357723985,None,483.93377298871565,None,483.93377298871565,None,483.93377298871565,None,483.93377298871565,None,483.93377298871565,None,483.93377298871565,None,483.93377298871565,None,487.93528682394026,None,487.93528682394026,None,487.93528682394026,None,487.93528682394026,None,487.93528682394026,None,487.93528682394026,None,487.93528682394026,None,488.9189696577014,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24267,2020_Feb_05_1649,Mmi_3levels,3.1.5,59.977833434834686,
,,,1,1,4.7,,,,,,,,,0,0,0,0,0,18,18,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,1.0,0.0,0.0,0.03,4.7,4.67,2.335,gamble,win,4.7,108.89,490.9364221203614,None,490.9364221203614,None,490.9364221203614,None,490.9364221203614,None,490.9364221203614,None,490.9364221203614,None,490.9364221203614,None,1,1.5341768060970935,490.9364221203614,None,492.5036796339409,None,492.5036796339409,None,492.5036796339409,None,492.5036796339409,None,492.5036796339409,None,492.5036796339409,None,492.5036796339409,None,496.48850096394744,None,496.48850096394744,None,496.48850096394744,None,496.48850096394744,None,496.48850096394744,None,496.48850096394744,None,496.48850096394744,None,497.488879822733,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24267,2020_Feb_05_1649,Mmi_3levels,3.1.5,59.977833434834686,
,,,1,1,13.1,,,,,,,,,0,0,0,0,0,19,19,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,1.0,0.0,0.0,0.03,13.1,13.07,6.535,gamble,win,13.1,121.99,499.5063303655006,None,499.5063303655006,None,499.5063303655006,None,499.5063303655006,None,499.5063303655006,None,499.5063303655006,None,499.5063303655006,None,1,0.9839740174575127,499.5063303655006,None,500.52341260889443,None,500.52341260889443,None,500.52341260889443,None,500.52341260889443,None,500.52341260889443,None,500.52341260889443,None,500.52341260889443,None,504.52493028390745,None,504.52493028390745,None,504.52493028390745,None,504.52493028390745,None,504.52493028390745,None,504.52493028390745,None,504.52493028390745,None,514.0118338973043,None,505.5086044781492,None,506.50898237698857,None,1.0,7.502741446478467,509.5101035941989,None,None,509.5101035941989,None,,,,,,,,,,,,,,,,,,,,24267,2020_Feb_05_1649,Mmi_3levels,3.1.5,59.977833434834686,
,,,1,1,4.3,,,,,,,,,0,0,0,0,0,20,20,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,1.0,0.0,0.0,0.03,4.3,4.27,2.135,gamble,win,4.3,126.28999999999999,516.0292614013633,None,516.0292614013633,None,516.0292614013633,None,516.0292614013633,None,516.0292614013633,None,516.0292614013633,None,516.0292614013633,None,1,1.1173364691567258,516.0292614013633,None,517.1796804978949,None,517.1796804978949,None,517.1796804978949,None,517.1796804978949,None,517.1796804978949,None,517.1796804978949,None,517.1796804978949,None,521.1644791091712,None,521.1644791091712,None,521.1644791091712,None,521.1644791091712,None,521.1644791091712,None,521.1644791091712,None,521.1644791091712,None,522.164874287042,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24267,2020_Feb_05_1649,Mmi_3levels,3.1.5,59.977833434834686,
,,,1,1,13.3,,,,,,,,,0,0,0,0,0,21,21,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,1.0,0.0,0.0,0.03,13.3,13.270000000000001,6.635000000000001,gamble,win,13.3,139.59,524.1823856264054,None,524.1823856264054,None,524.1823856264054,None,524.1823856264054,None,524.1823856264054,None,524.1823856264054,None,524.1823856264054,None,1,1.4507533178111771,524.1823856264054,None,525.6662695689047,None,525.6662695689047,None,525.6662695689047,None,525.6662695689047,None,525.6662695689047,None,525.6662695689047,None,525.6662695689047,None,529.6511091378889,None,529.6511091378889,None,529.6511091378889,None,529.6511091378889,None,529.6511091378889,None,529.6511091378889,None,529.6511091378889,None,539.1546841376912,None,530.651476157338,None,531.651830057519,None,1.0,7.50277504459882,534.6529695137106,None,None,534.6529695137106,None,,,,,,,,,,,,,,,,,,,,24267,2020_Feb_05_1649,Mmi_3levels,3.1.5,59.977833434834686,
,,,1,1,10.1,,,,,,,,,0,0,0,0,0,22,22,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,1.0,0.0,0.0,0.03,10.1,10.07,5.035,gamble,win,10.1,149.69,541.1721244410328,None,541.1721244410328,None,541.1721244410328,None,541.1721244410328,None,541.1721244410328,None,541.1721244410328,None,541.1721244410328,None,1,1.3007124401046894,541.1721244410328,None,542.5059233482934,None,542.5059233482934,None,542.5059233482934,None,542.5059233482934,None,542.5059233482934,None,542.5059233482934,None,542.5059233482934,None,546.5074439031414,None,546.5074439031414,None,546.5074439031414,None,546.5074439031414,None,546.5074439031414,None,546.5074439031414,None,546.5074439031414,None,547.4911424160273,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24267,2020_Feb_05_1649,Mmi_3levels,3.1.5,59.977833434834686,
,,,1,1,1.5,,,,,,,,,0,0,0,0,0,23,23,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,True,1.0,0.0,0.0,-0.03,1.5,1.47,1.4849999999999999,certain,certain,1.4849999999999999,151.175,549.5086265569153,None,549.5086265569153,None,549.5086265569153,None,549.5086265569153,None,549.5086265569153,None,549.5086265569153,None,549.5086265569153,None,3,2.351092978791712,549.5086265569153,None,551.8928639196238,None,551.8928639196238,None,551.8928639196238,None,551.8928639196238,None,551.8928639196238,None,551.8928639196238,None,551.8928639196238,None,555.8776647707746,None,555.8776647707746,None,555.8776647707746,None,555.8776647707746,None,555.8776647707746,None,555.8776647707746,None,555.8776647707746,None,565.3813290455764,None,556.8780388298255,None,557.8784605662113,None,1.0,7.502798083307425,560.8795609845874,None,None,560.8795609845874,None,,,,,,,,,,,,,,,,,,,,24267,2020_Feb_05_1649,Mmi_3levels,3.1.5,59.977833434834686,
,,,1,1,0.7,,,,,,,,,0,0,0,0,0,24,24,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,1.0,0.0,0.0,0.03,0.7,0.6699999999999999,0.6849999999999999,gamble,win,0.7,151.875,567.3987082323401,None,567.3987082323401,None,567.3987082323401,None,567.3987082323401,None,567.3987082323401,None,567.3987082323401,None,567.3987082323401,None,1,2.0844135128427297,567.3987082323401,None,569.5162053325039,None,569.5162053325039,None,569.5162053325039,None,569.5162053325039,None,569.5162053325039,None,569.5162053325039,None,569.5162053325039,None,573.5010116233498,None,573.5010116233498,None,573.5010116233498,None,573.5010116233498,None,573.5010116233498,None,573.5010116233498,None,573.5010116233498,None,574.5013920820456,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24267,2020_Feb_05_1649,Mmi_3levels,3.1.5,59.977833434834686,
,,,1,1,12.3,,,,,,,,,0,0,0,0,0,25,25,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,1.0,0.0,0.0,0.03,12.3,12.270000000000001,6.135000000000001,gamble,win,12.3,164.175,576.5188074267862,None,576.5188074267862,None,576.5188074267862,None,576.5188074267862,None,576.5188074267862,None,576.5188074267862,None,576.5188074267862,None,1,1.5341864055626502,576.5188074267862,None,578.086118057392,None,578.086118057392,None,578.086118057392,None,578.086118057392,None,578.086118057392,None,578.086118057392,None,578.086118057392,None,582.0709361875743,None,582.0709361875743,None,582.0709361875743,None,582.0709361875743,None,582.0709361875743,None,582.0709361875743,None,582.0709361875743,None,583.0713163262881,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24267,2020_Feb_05_1649,Mmi_3levels,3.1.5,59.977833434834686,
,,,1,1,7.5,,,,,,,,,0,0,0,0,0,26,26,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,1.0,0.0,0.0,0.03,7.5,7.47,3.735,gamble,win,7.5,171.675,585.0887870279294,None,585.0887870279294,None,585.0887870279294,None,585.0887870279294,None,585.0887870279294,None,585.0887870279294,None,585.0887870279294,None,1,1.150626124937844,585.0887870279294,None,586.2725248986062,None,586.2725248986062,None,586.2725248986062,None,586.2725248986062,None,586.2725248986062,None,586.2725248986062,None,586.2725248986062,None,590.2573347092584,None,590.2573347092584,None,590.2573347092584,None,590.2573347092584,None,590.2573347092584,None,590.2573347092584,None,590.2573347092584,None,599.7609877846844,None,591.2577650851563,None,592.2581970609681,None,1.0,7.502734726855124,595.2592571616005,None,None,595.2592571616005,None,,,,,,,,,,,,,,,,,,,,24267,2020_Feb_05_1649,Mmi_3levels,3.1.5,59.977833434834686,
,,,2,0,8.3,,,,,,,,,0,1,1,1,0,0,0,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,605.496443879143,None,1.0,6.467775084594905,608.5142355228127,None,4,608.5142355228127,None,611.9655667282641,None,False,True,True,1.0,1.0,1.0,-15.0,8.3,-6.699999999999999,0.8000000000000007,certain,certain,0.8000000000000007,172.47500000000002,615.0000607965958,None,615.0000607965958,None,615.0000607965958,None,615.0000607965958,None,615.0000607965958,None,615.0000607965958,None,615.0000607965958,None,3,2.167757645569509,615.0000607965958,None,617.2009036293966,None,617.2009036293966,None,617.2009036293966,None,617.2009036293966,None,617.2009036293966,None,617.2009036293966,None,617.2009036293966,None,621.1857355188113,None,621.1857355188113,None,621.1857355188113,None,621.1857355188113,None,621.1857355188113,None,621.1857355188113,None,621.1857355188113,None,622.1861207772381,None,,,,,,,,,,,,601.7616879054804,None,4,3.7184551265127084,601.7616879054804,None,3.4348703672585543,,,,,,,,,,,,,24267,2020_Feb_05_1649,Mmi_3levels,3.1.5,59.977833434834686,
,,,2,0,7.9,,,,,,,,,0,1,1,1,0,1,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,True,True,1.0,1.0,2.0,-16.0,7.9,-8.1,-0.09999999999999964,gamble,lose,-8.1,164.37500000000003,624.2035828393637,None,624.2035828393637,None,624.2035828393637,None,624.2035828393637,None,624.2035828393637,None,624.2035828393637,None,624.2035828393637,None,1,2.9513688033475773,624.2035828393637,None,627.188042269634,None,627.188042269634,None,627.188042269634,None,627.188042269634,None,627.188042269634,None,627.188042269634,None,627.188042269634,None,631.1895397857734,None,631.1895397857734,None,631.1895397857734,None,631.1895397857734,None,631.1895397857734,None,631.1895397857734,None,631.1895397857734,None,640.6764475589371,None,632.1732079003596,None,633.1736142776026,None,1.0,7.50280736278728,636.1747367747412,None,None,636.1747367747412,None,,,,,,,,,,,,,,,,,,,,24267,2020_Feb_05_1649,Mmi_3levels,3.1.5,59.977833434834686,
,,,2,0,4.7,,,,,,,,,0,1,1,1,0,2,2,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,True,1.0,1.0,3.0,3.75,1.175,-2.575,-0.7000000000000001,certain,certain,-0.7000000000000001,163.67500000000004,642.6939128208833,None,642.6939128208833,None,642.6939128208833,None,642.6939128208833,None,642.6939128208833,None,642.6939128208833,None,642.6939128208833,None,3,2.100983784908749,642.6939128208833,None,644.8280608285968,None,644.8280608285968,None,644.8280608285968,None,644.8280608285968,None,644.8280608285968,None,644.8280608285968,None,644.8280608285968,None,648.8128440807341,None,648.8128440807341,None,648.8128440807341,None,648.8128440807341,None,648.8128440807341,None,648.8128440807341,None,648.8128440807341,None,649.8132469381744,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24267,2020_Feb_05_1649,Mmi_3levels,3.1.5,59.977833434834686,
,,,2,0,-0.5,,,,,,,,,0,1,1,1,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,True,False,1.0,1.0,4.0,-18.0,-0.5,-18.5,-9.5,gamble,lose,-18.5,145.17500000000004,651.8306754021796,None,651.8306754021796,None,651.8306754021796,None,651.8306754021796,None,651.8306754021796,None,651.8306754021796,None,651.8306754021796,None,None,,651.8306754021796,None,654.8318154983353,None,654.8318154983353,None,654.8318154983353,None,654.8318154983353,None,654.8318154983353,None,654.8318154983353,None,654.8318154983353,None,658.8333133344568,None,658.8333133344568,None,658.8333133344568,None,658.8333133344568,None,658.8333133344568,None,658.8333133344568,None,658.8333133344568,None,668.3202060684634,None,659.8170291263705,None,660.8174089451022,None,1.0,7.502709768254135,663.8185055236936,None,None,663.8185055236936,None,,,,,,,,,,,,,,,,,,,,24267,2020_Feb_05_1649,Mmi_3levels,3.1.5,59.977833434834686,
,,,2,0,2.7,,,,,,,,,0,1,1,1,0,4,4,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,1.0,1.0,5.0,3.9166666666666665,0.675,-3.2416666666666663,-1.2833333333333332,certain,certain,-1.2833333333333332,143.8916666666667,670.3376735702805,None,670.3376735702805,None,670.3376735702805,None,670.3376735702805,None,670.3376735702805,None,670.3376735702805,None,670.3376735702805,None,3,2.5345499052018567,670.3376735702805,None,672.905347060565,None,672.905347060565,None,672.905347060565,None,672.905347060565,None,672.905347060565,None,672.905347060565,None,672.905347060565,None,676.9068628156856,None,676.9068628156856,None,676.9068628156856,None,676.9068628156856,None,676.9068628156856,None,676.9068628156856,None,676.9068628156856,None,677.8905702880656,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24267,2020_Feb_05_1649,Mmi_3levels,3.1.5,59.977833434834686,
,,,2,0,5.9,,,,,,,,,0,1,1,1,0,5,5,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,True,False,1.0,1.0,6.0,-20.0,5.9,-14.1,-4.1,gamble,lose,-14.1,129.7916666666667,679.9080029118377,None,679.9080029118377,None,679.9080029118377,None,679.9080029118377,None,679.9080029118377,None,679.9080029118377,None,679.9080029118377,None,1,2.1176551713106164,679.9080029118377,None,682.0587675890165,None,682.0587675890165,None,682.0587675890165,None,682.0587675890165,None,682.0587675890165,None,682.0587675890165,None,682.0587675890165,None,686.043623797068,None,686.043623797068,None,686.043623797068,None,686.043623797068,None,686.043623797068,None,686.043623797068,None,686.043623797068,None,687.0440036157997,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24267,2020_Feb_05_1649,Mmi_3levels,3.1.5,59.977833434834686,
,,,2,0,4.9,,,,,,,,,0,1,1,1,0,6,6,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,1.0,1.0,7.0,4.083333333333333,1.225,-2.858333333333333,-0.8166666666666664,gamble,win,1.225,131.0166666666667,689.0615447134987,None,689.0615447134987,None,689.0615447134987,None,689.0615447134987,None,689.0615447134987,None,689.0615447134987,None,689.0615447134987,None,1,1.883980257105577,689.0615447134987,None,690.9788357452016,None,690.9788357452016,None,690.9788357452016,None,690.9788357452016,None,690.9788357452016,None,690.9788357452016,None,690.9788357452016,None,694.9803463806056,None,694.9803463806056,None,694.9803463806056,None,694.9803463806056,None,694.9803463806056,None,694.9803463806056,None,694.9803463806056,None,704.4672880718681,None,695.9640228147255,None,696.9644051933101,None,1.0,7.50282048205554,699.9655504091788,None,None,699.9655504091788,None,,,,,,,,,,,,,,,,,,,,24267,2020_Feb_05_1649,Mmi_3levels,3.1.5,59.977833434834686,
,,,2,0,12.1,,,,,,,,,0,1,1,1,0,7,7,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,True,True,1.0,1.0,8.0,-22.0,12.1,-9.9,1.0999999999999996,gamble,lose,-9.9,121.1166666666667,706.4847011767342,None,706.4847011767342,None,706.4847011767342,None,706.4847011767342,None,706.4847011767342,None,706.4847011767342,None,706.4847011767342,None,1,2.0677018086971657,706.4847011767342,None,708.5854977721247,None,708.5854977721247,None,708.5854977721247,None,708.5854977721247,None,708.5854977721247,None,708.5854977721247,None,708.5854977721247,None,712.5869876086945,None,712.5869876086945,None,712.5869876086945,None,712.5869876086945,None,712.5869876086945,None,712.5869876086945,None,712.5869876086945,None,713.5707251593922,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24267,2020_Feb_05_1649,Mmi_3levels,3.1.5,59.977833434834686,
,,,2,0,6.7,,,,,,,,,0,1,1,1,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,True,True,1.0,1.0,9.0,-23.0,6.7,-16.3,-4.800000000000001,gamble,lose,-16.3,104.8166666666667,715.5881731423069,None,715.5881731423069,None,715.5881731423069,None,715.5881731423069,None,715.5881731423069,None,715.5881731423069,None,715.5881731423069,None,1,2.3010804194964294,715.5881731423069,None,717.9223662674922,None,717.9223662674922,None,717.9223662674922,None,717.9223662674922,None,717.9223662674922,None,717.9223662674922,None,717.9223662674922,None,721.907213836028,None,721.907213836028,None,721.907213836028,None,721.907213836028,None,721.907213836028,None,721.907213836028,None,721.907213836028,None,731.4108067548223,None,722.9075478973209,None,723.9079635540438,None,1.0,7.502745606245298,726.9090665322765,None,None,726.9090665322765,None,,,,,,,,,,,,,,,,,,,,24267,2020_Feb_05_1649,Mmi_3levels,3.1.5,59.977833434834686,
,,,2,0,-1.3,,,,,,,,,0,1,1,1,0,9,9,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,True,1.0,1.0,10.0,4.333333333333333,-0.325,-4.658333333333333,-2.4916666666666667,gamble,win,-0.325,104.4916666666667,733.428234578867,None,733.428234578867,None,733.428234578867,None,733.428234578867,None,733.428234578867,None,733.428234578867,None,733.428234578867,None,1,2.1177050885125936,733.428234578867,None,735.5791243690364,None,735.5791243690364,None,735.5791243690364,None,735.5791243690364,None,735.5791243690364,None,735.5791243690364,None,735.5791243690364,None,739.5639882566611,None,739.5639882566611,None,739.5639882566611,None,739.5639882566611,None,739.5639882566611,None,739.5639882566611,None,739.5639882566611,None,740.5642931995826,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24267,2020_Feb_05_1649,Mmi_3levels,3.1.5,59.977833434834686,
,,,2,0,9.9,,,,,,,,,0,1,1,1,0,10,10,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,True,True,1.0,1.0,11.0,-25.0,9.9,-15.1,-2.5999999999999996,gamble,lose,-15.1,89.39166666666671,742.5817152639465,None,742.5817152639465,None,742.5817152639465,None,742.5817152639465,None,742.5817152639465,None,742.5817152639465,None,742.5817152639465,None,1,1.8176047741326329,742.5817152639465,None,744.4324013855257,None,744.4324013855257,None,744.4324013855257,None,744.4324013855257,None,744.4324013855257,None,744.4324013855257,None,744.4324013855257,None,748.4339264201226,None,748.4339264201226,None,748.4339264201226,None,748.4339264201226,None,748.4339264201226,None,748.4339264201226,None,748.4339264201226,None,749.417645731839,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24267,2020_Feb_05_1649,Mmi_3levels,3.1.5,59.977833434834686,
,,,2,0,6.5,,,,,,,,,0,1,1,1,0,11,11,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,True,False,1.0,1.0,12.0,-26.0,6.5,-19.5,-6.5,gamble,lose,-19.5,69.89166666666671,751.4350034798081,None,751.4350034798081,None,751.4350034798081,None,751.4350034798081,None,751.4350034798081,None,751.4350034798081,None,751.4350034798081,None,1,2.584625180988951,751.4350034798081,None,754.0526946491009,None,754.0526946491009,None,754.0526946491009,None,754.0526946491009,None,754.0526946491009,None,754.0526946491009,None,754.0526946491009,None,758.0542312030557,None,758.0542312030557,None,758.0542312030557,None,758.0542312030557,None,758.0542312030557,None,758.0542312030557,None,758.0542312030557,None,767.5411808938734,None,759.0379533946107,None,760.0382906557243,None,1.0,7.5027888038239325,763.0394115529562,None,None,763.0394115529562,None,,,,,,,,,,,,,,,,,,,,24267,2020_Feb_05_1649,Mmi_3levels,3.1.5,59.977833434834686,
