currSlide,currImage,currText,blockNum,targetHappiness,highAmount,instructionLoop1.thisRepN,instructionLoop1.thisTrialN,instructionLoop1.thisN,instructionLoop1.thisIndex,instructionLoop2.thisRepN,instructionLoop2.thisTrialN,instructionLoop2.thisN,instructionLoop2.thisIndex,blockLoop.thisRepN,blockLoop.thisTrialN,blockLoop.thisN,blockLoop.thisIndex,trialLoop.thisRepN,trialLoop.thisTrialN,trialLoop.thisN,trialLoop.thisIndex,doRatingLoop.thisRepN,doRatingLoop.thisTrialN,doRatingLoop.thisN,doRatingLoop.thisIndex,trialHappyLoop.thisRepN,trialHappyLoop.thisTrialN,trialHappyLoop.thisN,trialHappyLoop.thisIndex,logWinningsLoop.thisRepN,logWinningsLoop.thisTrialN,logWinningsLoop.thisN,logWinningsLoop.thisIndex,instrImage.started,instrImage.stopped,instrText.started,instrText.stopped,instrContinueText.started,instrContinueText.stopped,instrKeyResp.keys,instrKeyResp.rt,instrKeyResp.started,instrKeyResp.stopped,lifeHappyText.started,lifeHappyText.stopped,lifeHappySlider.response,lifeHappySlider.rt,lifeHappySlider.started,lifeHappySlider.stopped,lifeHappyResp.keys,lifeHappyResp.started,lifeHappyResp.stopped,instrImage_2.started,instrImage_2.stopped,instrText_2.started,instrText_2.stopped,instrContinueText_2.started,instrContinueText_2.stopped,instrKeyResp_2.keys,instrKeyResp_2.rt,instrKeyResp_2.started,instrKeyResp_2.stopped,localizing.started,localizing.stopped,start_exp.keys,start_exp.rt,start_exp.started,start_exp.stopped,blockHappyText.started,blockHappyText.stopped,blockHappySlider.response,blockHappySlider.rt,blockHappySlider.started,blockHappySlider.stopped,blockHappyResp.keys,blockHappyResp.started,blockHappyResp.stopped,blankText.started,blankText.stopped,isHappyBlock,isCongruent,isWinOnTop,lastHappyRating,diff,sumDiff,RPE,winAmount,loseAmount,certainAmount,choice,outcome,outcomeAmount,currentWinnings,fixCross.started,fixCross.stopped,certainBox.started,certainBox.stopped,outcome1Box.started,outcome1Box.stopped,outcome2Box.started,outcome2Box.stopped,certainText.started,certainText.stopped,outcome1Text.started,outcome1Text.stopped,outcome2Text.started,outcome2Text.stopped,choiceKey.keys,choiceKey.rt,choiceKey.started,choiceKey.stopped,fixCross_2.started,fixCross_2.stopped,certainBox_2.started,certainBox_2.stopped,outcome1Box_2.started,outcome1Box_2.stopped,outcome2Box_2.started,outcome2Box_2.stopped,certainText_2.started,certainText_2.stopped,outcome1Text_2.started,outcome1Text_2.stopped,outcome2Text_2.started,outcome2Text_2.stopped,fixCross_3.started,fixCross_3.stopped,certainBox_3.started,certainBox_3.stopped,outcome1Box_3.started,outcome1Box_3.stopped,outcome2Box_3.started,outcome2Box_3.stopped,certainText_3.started,certainText_3.stopped,outcome1Text_3.started,outcome1Text_3.stopped,outcome2Text_3.started,outcome2Text_3.stopped,fixCross_ITI.started,fixCross_ITI.stopped,fixCross_ISI.started,fixCross_ISI.stopped,happyText.started,happyText.stopped,happySlider.response,happySlider.rt,happySlider.started,happySlider.stopped,happyResp.keys,happyResp.started,happyResp.stopped,endOfBlockText.started,endOfBlockText.stopped,restKeyResp.keys,restKeyResp.rt,restKeyResp.started,restKeyResp.stopped,finalWinnings,cashBonus,goodbyeText.started,goodbyeText.stopped,finalWinningsText.started,finalWinningsText.stopped,spaceToContinue.started,spaceToContinue.stopped,goodbyeKeyResp_2.keys,goodbyeKeyResp_2.rt,goodbyeKeyResp_2.started,goodbyeKeyResp_2.stopped,participant,date,expName,psychopyVersion,frameRate,
1,black.png,"Welcome! You are about to play our gambling task.
This task has 3 blocks and takes about 15 minutes.",,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,1446.383566772347,None,1446.383566772347,None,1446.383566772347,None,4,15.122857226968335,1446.383566772347,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23520,2019_Dec_13_1403,Mmi_3levels,3.1.5,59.9422664917764,
2,black.png,"In this game, you may win or lose points. Your goal is to get as many points as possible. These points will be converted to a cash bonus at the end.
Sometimes we will ask you to rate your mood.",,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,1461.5561165586623,None,1461.5561165586623,None,1461.5561165586623,None,4,10.170842991519748,1461.5561165586623,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23520,2019_Dec_13_1403,Mmi_3levels,3.1.5,59.9422664917764,
3,black.png,"On the next screen, please rate how you feel about your life these days. Use the LEFT (green) and RIGHT (blue) buttons to move the slider (you can press and hold them to slide gradually) and the TOP (red) button to lock in your response.
Make your rating as accurately and quickly as you can!",,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,1471.7767209060912,None,1471.7767209060912,None,1471.7767209060912,None,4,30.76214499372145,1471.7767209060912,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23520,2019_Dec_13_1403,Mmi_3levels,3.1.5,59.9422664917764,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1502.5552836402385,None,0.08,10.502682106107386,1506.5568102840298,None,None,1506.5568102840298,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23520,2019_Dec_13_1403,Mmi_3levels,3.1.5,59.9422664917764,
4,black.png,"In this game you can win money by earning points according to your choices. You will decide whether to gamble a number of points or stick with a guaranteed number of points. 
Make your choice by pressing the left or right arrow key once. An example of one trial is shown on the next screen.",,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1513.0926718538212,None,1513.0926718538212,None,1513.0926718538212,None,4,15.339440655123326,1513.0926718538212,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23520,2019_Dec_13_1403,Mmi_3levels,3.1.5,59.9422664917764,
5,example_start.png,"The GAMBLING OPTION will be shown on the RIGHT SIDE. 
Select this option using the RIGHT (blue) button on your keypad.",,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1528.4986103093725,None,1528.4986103093725,None,1528.4986103093725,None,4,7.052958956286602,1528.4986103093725,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23520,2019_Dec_13_1403,Mmi_3levels,3.1.5,59.9422664917764,
6,example_gamble.png,"Once you select the gambling choice, the choice you made will remain on the screen.",,,,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1535.5846402547577,None,1535.5846402547577,None,1535.5846402547577,None,4,2.7679997414525133,1535.5846402547577,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23520,2019_Dec_13_1403,Mmi_3levels,3.1.5,59.9422664917764,
7,example_win.png,"The outcome you received will then be shown on the screen. In this example , you WON 10 points.",,,,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1538.3857385039337,None,1538.3857385039337,None,1538.3857385039337,None,4,2.4010580591821054,1538.3857385039337,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23520,2019_Dec_13_1403,Mmi_3levels,3.1.5,59.9422664917764,
8,example_start.png,"The GUARANTEED OPTION will be shown on the LEFT SIDE. You are 100% guaranteed to gain or lose this amount. In this example, you have a 100% chance of winning 1 point. Select this option using the LEFT (green) button on your keyboard.",,,,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1540.8366603139184,None,1540.8366603139184,None,1540.8366603139184,None,4,1.0171594634011853,1540.8366603139184,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23520,2019_Dec_13_1403,Mmi_3levels,3.1.5,59.9422664917764,
9,example_certain.png,"Once you select the guaranteed choice, your selection will remain on the screen.",,,,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1541.887077957068,None,1541.887077957068,None,1541.887077957068,None,4,1.2172480349763646,1541.887077957068,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23520,2019_Dec_13_1403,Mmi_3levels,3.1.5,59.9422664917764,
10,black.png,"Please make your choices as fast as possible.
You will be given a break at the end of each block.
Let's play!",,,,,,,,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1543.1375521733935,None,1543.1375521733935,None,1543.1375521733935,None,4,3.234909233331564,1543.1375521733935,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23520,2019_Dec_13_1403,Mmi_3levels,3.1.5,59.9422664917764,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1546.38876843268,None,space,358.90492762601207,1546.38876843268,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23520,2019_Dec_13_1403,Mmi_3levels,3.1.5,59.9422664917764,
,,,1,1,0.1,,,,,,,,,0,0,0,0,0,0,0,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1905.3102321932092,None,0.18,7.493801909411559,1908.328037064388,None,None,1908.328037064388,None,1912.813090610518,None,True,False,False,0.18,-0.8200000000000001,-0.8200000000000001,-2.9383333333333335,0.1,-2.8383333333333334,-1.3691666666666666,gamble,lose,-2.8383333333333334,-2.8383333333333334,1915.8475836086254,None,1915.8475836086254,None,1915.8475836086254,None,1915.8475836086254,None,1915.8475836086254,None,1915.8475836086254,None,1915.8475836086254,None,1,2.0510032139172836,1915.8475836086254,None,1917.9316923699153,None,1917.9316923699153,None,1917.9316923699153,None,1917.9316923699153,None,1917.9316923699153,None,1917.9316923699153,None,1917.9316923699153,None,1921.9165590453704,None,1921.9165590453704,None,1921.9165590453704,None,1921.9165590453704,None,1921.9165590453704,None,1921.9165590453704,None,1921.9165590453704,None,1922.9169231871929,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23520,2019_Dec_13_1403,Mmi_3levels,3.1.5,59.9422664917764,
,,,1,1,2.9,,,,,,,,,0,0,0,0,0,1,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,False,0.18,-0.8200000000000001,-1.6400000000000001,-3.006666666666667,2.9,-0.10666666666666691,1.3966666666666665,gamble,lose,-0.10666666666666691,-2.9450000000000003,1924.9344147940137,None,1924.9344147940137,None,1924.9344147940137,None,1924.9344147940137,None,1924.9344147940137,None,1924.9344147940137,None,1924.9344147940137,None,1,1.4674777835098212,1924.9344147940137,None,1926.434986605469,None,1926.434986605469,None,1926.434986605469,None,1926.434986605469,None,1926.434986605469,None,1926.434986605469,None,1926.434986605469,None,1930.4198526409564,None,1930.4198526409564,None,1930.4198526409564,None,1930.4198526409564,None,1930.4198526409564,None,1930.4198526409564,None,1930.4198526409564,None,1931.4201899041182,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23520,2019_Dec_13_1403,Mmi_3levels,3.1.5,59.9422664917764,
,,,1,1,3.9,,,,,,,,,0,0,0,0,0,2,2,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,0.18,-0.8200000000000001,-2.46,13.940000000000001,3.9,-10.040000000000001,-3.0700000000000003,certain,certain,-3.0700000000000003,-6.015000000000001,1933.437708389596,None,1933.437708389596,None,1933.437708389596,None,1933.437708389596,None,1933.437708389596,None,1933.437708389596,None,1933.437708389596,None,3,1.6508532694060705,1933.437708389596,None,1935.1216604867077,None,1935.1216604867077,None,1935.1216604867077,None,1935.1216604867077,None,1935.1216604867077,None,1935.1216604867077,None,1935.1216604867077,None,1939.1231976899726,None,1939.1231976899726,None,1939.1231976899726,None,1939.1231976899726,None,1939.1231976899726,None,1939.1231976899726,None,1939.1231976899726,None,1948.6101807397754,None,1940.1069146628179,None,1941.1073546408552,None,0.18,7.50284337805715,1944.1084361868634,None,None,1944.1084361868634,None,,,,,,,,,,,,,,,,,,,23520,2019_Dec_13_1403,Mmi_3levels,3.1.5,59.9422664917764,
,,,1,1,0.7,,,,,,,,,0,0,0,0,0,3,3,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,False,0.18,-0.8200000000000001,-3.2800000000000002,-3.1433333333333335,0.7,-2.4433333333333334,-0.8716666666666667,certain,certain,-0.8716666666666667,-6.886666666666668,1950.6276205091854,None,1950.6276205091854,None,1950.6276205091854,None,1950.6276205091854,None,1950.6276205091854,None,1950.6276205091854,None,1950.6276205091854,None,3,0.8839401937038929,1950.6276205091854,None,1951.544668170165,None,1951.544668170165,None,1951.544668170165,None,1951.544668170165,None,1951.544668170165,None,1951.544668170165,None,1951.544668170165,None,1955.5462872893368,None,1955.5462872893368,None,1955.5462872893368,None,1955.5462872893368,None,1955.5462872893368,None,1955.5462872893368,None,1955.5462872893368,None,1956.5298829882413,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23520,2019_Dec_13_1403,Mmi_3levels,3.1.5,59.9422664917764,
,,,1,1,8.5,,,,,,,,,0,0,0,0,0,4,4,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,False,0.18,-0.8200000000000001,-4.1000000000000005,-3.211666666666667,8.5,5.288333333333333,2.6441666666666666,gamble,lose,5.288333333333333,-1.5983333333333345,1958.547370755252,None,1958.547370755252,None,1958.547370755252,None,1958.547370755252,None,1958.547370755252,None,1958.547370755252,None,1958.547370755252,None,1,1.0339637445285916,1958.547370755252,None,1959.614396209341,None,1959.614396209341,None,1959.614396209341,None,1959.614396209341,None,1959.614396209341,None,1959.614396209341,None,1959.614396209341,None,1963.599279843951,None,1963.599279843951,None,1963.599279843951,None,1963.599279843951,None,1963.599279843951,None,1963.599279843951,None,1963.599279843951,None,1973.1029343815135,None,1964.5996177470806,None,1965.600057725118,None,0.17,7.502621949115564,1968.6011741493858,None,None,1968.6011741493858,None,,,,,,,,,,,,,,,,,,,23520,2019_Dec_13_1403,Mmi_3levels,3.1.5,59.9422664917764,
