currSlide,currImage,currText,blockNum,targetHappiness,highAmount,instructionLoop1.thisRepN,instructionLoop1.thisTrialN,instructionLoop1.thisN,instructionLoop1.thisIndex,instructionLoop2.thisRepN,instructionLoop2.thisTrialN,instructionLoop2.thisN,instructionLoop2.thisIndex,blockLoop.thisRepN,blockLoop.thisTrialN,blockLoop.thisN,blockLoop.thisIndex,trialLoop.thisRepN,trialLoop.thisTrialN,trialLoop.thisN,trialLoop.thisIndex,doRatingLoop.thisRepN,doRatingLoop.thisTrialN,doRatingLoop.thisN,doRatingLoop.thisIndex,trialHappyLoop.thisRepN,trialHappyLoop.thisTrialN,trialHappyLoop.thisN,trialHappyLoop.thisIndex,logWinningsLoop.thisRepN,logWinningsLoop.thisTrialN,logWinningsLoop.thisN,logWinningsLoop.thisIndex,instrImage.started,instrImage.stopped,instrText.started,instrText.stopped,instrContinueText.started,instrContinueText.stopped,instrKeyResp.keys,instrKeyResp.rt,instrKeyResp.started,instrKeyResp.stopped,lifeHappyText.started,lifeHappyText.stopped,lifeHappySlider.response,lifeHappySlider.rt,lifeHappySlider.started,lifeHappySlider.stopped,lifeHappyResp.keys,lifeHappyResp.rt,lifeHappyResp.started,lifeHappyResp.stopped,instrImage_2.started,instrImage_2.stopped,instrText_2.started,instrText_2.stopped,instrContinueText_2.started,instrContinueText_2.stopped,instrKeyResp_2.keys,instrKeyResp_2.rt,instrKeyResp_2.started,instrKeyResp_2.stopped,localizing.started,localizing.stopped,start_exp.keys,start_exp.rt,start_exp.started,start_exp.stopped,blockHappyText.started,blockHappyText.stopped,blockHappySlider.response,blockHappySlider.rt,blockHappySlider.started,blockHappySlider.stopped,blockHappyResp.keys,blockHappyResp.started,blockHappyResp.stopped,blankText.started,blankText.stopped,isHappyBlock,isCongruent,isWinOnTop,lastHappyRating,diff,sumDiff,RPE,winAmount,loseAmount,certainAmount,choice,outcome,outcomeAmount,currentWinnings,fixCross.started,fixCross.stopped,certainBox.started,certainBox.stopped,outcome1Box.started,outcome1Box.stopped,outcome2Box.started,outcome2Box.stopped,certainText.started,certainText.stopped,outcome1Text.started,outcome1Text.stopped,outcome2Text.started,outcome2Text.stopped,choiceKey.keys,choiceKey.rt,choiceKey.started,choiceKey.stopped,fixCross_2.started,fixCross_2.stopped,certainBox_2.started,certainBox_2.stopped,outcome1Box_2.started,outcome1Box_2.stopped,outcome2Box_2.started,outcome2Box_2.stopped,certainText_2.started,certainText_2.stopped,outcome1Text_2.started,outcome1Text_2.stopped,outcome2Text_2.started,outcome2Text_2.stopped,fixCross_3.started,fixCross_3.stopped,certainBox_3.started,certainBox_3.stopped,outcome1Box_3.started,outcome1Box_3.stopped,outcome2Box_3.started,outcome2Box_3.stopped,certainText_3.started,certainText_3.stopped,outcome1Text_3.started,outcome1Text_3.stopped,outcome2Text_3.started,outcome2Text_3.stopped,fixCross_ITI.started,fixCross_ITI.stopped,fixCross_ISI.started,fixCross_ISI.stopped,happyText.started,happyText.stopped,happySlider.response,happySlider.rt,happySlider.started,happySlider.stopped,happyResp.keys,happyResp.started,happyResp.stopped,endOfBlockText.started,endOfBlockText.stopped,restKeyResp.keys,restKeyResp.rt,restKeyResp.started,restKeyResp.stopped,blockHappyResp.rt,finalWinnings,cashBonus,goodbyeText.started,goodbyeText.stopped,finalWinningsText.started,finalWinningsText.stopped,spaceToContinue.started,spaceToContinue.stopped,goodbyeKeyResp_2.keys,goodbyeKeyResp_2.rt,goodbyeKeyResp_2.started,goodbyeKeyResp_2.stopped,participant,date,expName,psychopyVersion,frameRate,
10,black.png,"Please make your choices as fast as possible.
You will be given a break at the end of each block.
Let's play!",,,,,,,,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44.624950242483465,None,44.624950242483465,None,44.624950242483465,None,4,2.5512777602143615,44.624950242483465,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23757,2019_Oct_29_1440,Mmi_3levels,3.1.5,59.99105458035995,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.19261342473692,None,space,153.27602654075417,47.19261342473692,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23757,2019_Oct_29_1440,Mmi_3levels,3.1.5,59.99105458035995,
,,,1,1,12.5,,,,,,,,,0,0,0,0,0,0,0,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200.484998828857,None,0.15,7.493131862856899,203.502809459751,None,None,203.502809459751,None,207.98785820611738,None,True,False,True,0.15,-0.85,-0.85,-3.0458333333333334,12.5,9.454166666666666,4.727083333333333,gamble,lose,9.454166666666666,9.454166666666666,211.02239504203862,None,211.02239504203862,None,211.02239504203862,None,211.02239504203862,None,211.02239504203862,None,211.02239504203862,None,211.02239504203862,None,1,1.850917202213168,211.02239504203862,None,212.9064081921024,None,212.9064081921024,None,212.9064081921024,None,212.9064081921024,None,212.9064081921024,None,212.9064081921024,None,212.9064081921024,None,216.89124574901143,None,216.89124574901143,None,216.89124574901143,None,216.89124574901143,None,216.89124574901143,None,216.89124574901143,None,216.89124574901143,None,217.89166844790998,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23757,2019_Oct_29_1440,Mmi_3levels,3.1.5,59.99105458035995,
,,,1,1,11.7,,,,,,,,,0,0,0,0,0,1,1,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,0.15,-0.85,-1.7,13.6,11.7,-1.9000000000000004,-0.9500000000000002,gamble,win,11.7,21.154166666666665,219.9091395757514,None,219.9091395757514,None,219.9091395757514,None,219.9091395757514,None,219.9091395757514,None,219.9091395757514,None,219.9091395757514,None,1,1.517500246387499,219.9091395757514,None,221.4597463294631,None,221.4597463294631,None,221.4597463294631,None,221.4597463294631,None,221.4597463294631,None,221.4597463294631,None,221.4597463294631,None,225.44460948509368,None,225.44460948509368,None,225.44460948509368,None,225.44460948509368,None,225.44460948509368,None,225.44460948509368,None,225.44460948509368,None,226.44499090605314,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23757,2019_Oct_29_1440,Mmi_3levels,3.1.5,59.99105458035995,
,,,1,1,0.9,,,,,,,,,0,0,0,0,0,2,2,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,0.15,-0.85,-2.55,14.45,0.9,-13.549999999999999,-6.324999999999999,gamble,win,0.9,22.054166666666664,228.46243163541112,None,228.46243163541112,None,228.46243163541112,None,228.46243163541112,None,228.46243163541112,None,228.46243163541112,None,228.46243163541112,None,1,2.467821766336783,228.46243163541112,None,230.96339734720277,None,230.96339734720277,None,230.96339734720277,None,230.96339734720277,None,230.96339734720277,None,230.96339734720277,None,230.96339734720277,None,234.9482393838898,None,234.9482393838898,None,234.9482393838898,None,234.9482393838898,None,234.9482393838898,None,234.9482393838898,None,234.9482393838898,None,244.45191600035287,None,235.94861664505697,None,236.94907102237448,None,0.12,7.502814579494952,239.95020888557156,None,None,239.95020888557156,None,,,,,,,,,,,,,,,,,,,,23757,2019_Oct_29_1440,Mmi_3levels,3.1.5,59.99105458035995,
,,,1,1,5.9,,,,,,,,,0,0,0,0,0,3,3,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,True,0.12,-0.88,-3.4299999999999997,-3.3658333333333332,5.9,2.534166666666667,1.2670833333333336,gamble,lose,2.534166666666667,24.58833333333333,246.46936440932768,None,246.46936440932768,None,246.46936440932768,None,246.46936440932768,None,246.46936440932768,None,246.46936440932768,None,246.46936440932768,None,1,1.0840079663230426,246.46936440932768,None,247.5864318453223,None,247.5864318453223,None,247.5864318453223,None,247.5864318453223,None,247.5864318453223,None,247.5864318453223,None,247.5864318453223,None,251.588009366571,None,251.588009366571,None,251.588009366571,None,251.588009366571,None,251.588009366571,None,251.588009366571,None,251.588009366571,None,252.57172313957926,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23757,2019_Oct_29_1440,Mmi_3levels,3.1.5,59.99105458035995,
,,,1,1,7.3,,,,,,,,,0,0,0,0,0,4,4,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,True,0.12,-0.88,-4.31,-3.439166666666667,7.3,3.860833333333333,1.9304166666666664,gamble,lose,3.860833333333333,28.449166666666663,254.58916066909842,None,254.58916066909842,None,254.58916066909842,None,254.58916066909842,None,254.58916066909842,None,254.58916066909842,None,254.58916066909842,None,1,1.1673858840968023,254.58916066909842,None,255.78960218305838,None,255.78960218305838,None,255.78960218305838,None,255.78960218305838,None,255.78960218305838,None,255.78960218305838,None,255.78960218305838,None,259.77448613765046,None,259.77448613765046,None,259.77448613765046,None,259.77448613765046,None,259.77448613765046,None,259.77448613765046,None,259.77448613765046,None,269.2780997172613,None,260.7748765181641,None,261.77522946054523,None,0.11,7.502756662386673,264.7764063617942,None,None,264.7764063617942,None,,,,,,,,,,,,,,,,,,,,23757,2019_Oct_29_1440,Mmi_3levels,3.1.5,59.99105458035995,
,,,1,1,2.1,,,,,,,,,0,0,0,0,0,5,5,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,False,0.11,-0.89,-5.199999999999999,-3.5483333333333333,2.1,-1.4483333333333333,0.3258333333333334,gamble,lose,-1.4483333333333333,27.00083333333333,271.29559676380813,None,271.29559676380813,None,271.29559676380813,None,271.29559676380813,None,271.29559676380813,None,271.29559676380813,None,271.29559676380813,None,1,1.684234643007585,271.29559676380813,None,273.01289343635835,None,273.01289343635835,None,273.01289343635835,None,273.01289343635835,None,273.01289343635835,None,273.01289343635835,None,273.01289343635835,None,276.99778539055296,None,276.99778539055296,None,276.99778539055296,None,276.99778539055296,None,276.99778539055296,None,276.99778539055296,None,276.99778539055296,None,277.99812713349274,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23757,2019_Oct_29_1440,Mmi_3levels,3.1.5,59.99105458035995,
,,,1,1,7.5,,,,,,,,,0,0,0,0,0,6,6,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,0.11,-0.89,-6.089999999999999,18.55,7.5,-11.05,-1.7750000000000004,gamble,win,7.5,34.50083333333333,280.01562066021506,None,280.01562066021506,None,280.01562066021506,None,280.01562066021506,None,280.01562066021506,None,280.01562066021506,None,280.01562066021506,None,1,1.8342850724893651,280.01562066021506,None,281.88299944066785,None,281.88299944066785,None,281.88299944066785,None,281.88299944066785,None,281.88299944066785,None,281.88299944066785,None,281.88299944066785,None,285.8845155249837,None,285.8845155249837,None,285.8845155249837,None,285.8845155249837,None,285.8845155249837,None,285.8845155249837,None,285.8845155249837,None,286.86825521669925,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23757,2019_Oct_29_1440,Mmi_3levels,3.1.5,59.99105458035995,
,,,1,1,10.9,,,,,,,,,0,0,0,0,0,7,7,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,0.11,-0.89,-6.979999999999999,19.439999999999998,10.9,-8.539999999999997,1.1800000000000015,gamble,win,10.9,45.40083333333333,288.8857026657224,None,288.8857026657224,None,288.8857026657224,None,288.8857026657224,None,288.8857026657224,None,288.8857026657224,None,288.8857026657224,None,1,1.7509116344899667,288.8857026657224,None,290.6696724899484,None,290.6696724899484,None,290.6696724899484,None,290.6696724899484,None,290.6696724899484,None,290.6696724899484,None,290.6696724899484,None,294.6712628105597,None,294.6712628105597,None,294.6712628105597,None,294.6712628105597,None,294.6712628105597,None,294.6712628105597,None,294.6712628105597,None,304.1581937029696,None,295.6549420252941,None,296.65536376423915,None,0.21,7.502806259910358,299.65649778762963,None,None,299.65649778762963,None,,,,,,,,,,,,,,,,,,,,23757,2019_Oct_29_1440,Mmi_3levels,3.1.5,59.99105458035995,
,,,1,1,13.9,,,,,,,,,0,0,0,0,0,8,8,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,0.21,-0.79,-7.769999999999999,18.83,13.9,-4.929999999999998,-2.464999999999999,gamble,win,13.9,59.30083333333333,306.17569266942155,None,306.17569266942155,None,306.17569266942155,None,306.17569266942155,None,306.17569266942155,None,306.17569266942155,None,306.17569266942155,None,1,1.8509651998174377,306.17569266942155,None,308.0597499772812,None,308.0597499772812,None,308.0597499772812,None,308.0597499772812,None,308.0597499772812,None,308.0597499772812,None,308.0597499772812,None,312.06131981891303,None,312.06131981891303,None,312.06131981891303,None,312.06131981891303,None,312.06131981891303,None,312.06131981891303,None,312.06131981891303,None,313.0449987136635,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23757,2019_Oct_29_1440,Mmi_3levels,3.1.5,59.99105458035995,
,,,1,1,-0.7,,,,,,,,,0,0,0,0,0,9,9,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,0.21,-0.79,-8.559999999999999,19.619999999999997,-0.7,-20.319999999999997,-10.509999999999998,gamble,win,-0.7,58.60083333333333,315.06245352231963,None,315.06245352231963,None,315.06245352231963,None,315.06245352231963,None,315.06245352231963,None,315.06245352231963,None,315.06245352231963,None,None,,315.06245352231963,None,318.0636083446698,None,318.0636083446698,None,318.0636083446698,None,318.0636083446698,None,318.0636083446698,None,318.0636083446698,None,318.0636083446698,None,322.0651449079651,None,322.0651449079651,None,322.0651449079651,None,322.0651449079651,None,322.0651449079651,None,322.0651449079651,None,322.0651449079651,None,331.5521263578521,None,323.04879916394566,None,324.049202983786,None,0.18,7.502764981971268,327.0503491665695,None,None,327.0503491665695,None,,,,,,,,,,,,,,,,,,,,23757,2019_Oct_29_1440,Mmi_3levels,3.1.5,59.99105458035995,
,,,1,1,6.3,,,,,,,,,0,0,0,0,0,10,10,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,0.18,-0.8200000000000001,-9.379999999999999,20.86,6.3,-14.559999999999999,-4.129999999999999,gamble,win,6.3,64.90083333333332,333.5695725269379,None,333.5695725269379,None,333.5695725269379,None,333.5695725269379,None,333.5695725269379,None,333.5695725269379,None,333.5695725269379,None,1,1.3007129884081223,333.5695725269379,None,334.9033702637553,None,334.9033702637553,None,334.9033702637553,None,334.9033702637553,None,334.9033702637553,None,334.9033702637553,None,334.9033702637553,None,338.90492826597983,None,338.90492826597983,None,338.90492826597983,None,338.90492826597983,None,338.90492826597983,None,338.90492826597983,None,338.90492826597983,None,339.8886503585727,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23757,2019_Oct_29_1440,Mmi_3levels,3.1.5,59.99105458035995,
,,,1,1,13.5,,,,,,,,,0,0,0,0,0,11,11,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,False,0.18,-0.8200000000000001,-10.2,-3.72,13.5,9.78,4.89,gamble,lose,9.78,74.68083333333333,341.90611476675076,None,341.90611476675076,None,341.90611476675076,None,341.90611476675076,None,341.90611476675076,None,341.90611476675076,None,341.90611476675076,None,1,1.1006794540808187,341.90611476675076,None,343.03988632887376,None,343.03988632887376,None,343.03988632887376,None,343.03988632887376,None,343.03988632887376,None,343.03988632887376,None,343.03988632887376,None,347.02475140440947,None,347.02475140440947,None,347.02475140440947,None,347.02475140440947,None,347.02475140440947,None,347.02475140440947,None,347.02475140440947,None,356.5283899427741,None,348.02513442528834,None,349.02551648621557,None,0.2,7.502811379656123,352.0266249108845,None,None,352.0266249108845,None,,,,,,,,,,,,,,,,,,,,23757,2019_Oct_29_1440,Mmi_3levels,3.1.5,59.99105458035995,
,,,1,1,7.9,,,,,,,,,0,0,0,0,0,12,12,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,0.2,-0.8,-11.0,22.200000000000003,7.9,-14.300000000000002,-3.200000000000001,gamble,win,7.9,82.58083333333333,358.5458213925958,None,358.5458213925958,None,358.5458213925958,None,358.5458213925958,None,358.5458213925958,None,358.5458213925958,None,358.5458213925958,None,1,1.084035164964007,358.5458213925958,None,359.6629515454588,None,359.6629515454588,None,359.6629515454588,None,359.6629515454588,None,359.6629515454588,None,359.6629515454588,None,359.6629515454588,None,363.6478406197948,None,363.6478406197948,None,363.6478406197948,None,363.6478406197948,None,363.6478406197948,None,363.6478406197948,None,363.6478406197948,None,364.6481846026236,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23757,2019_Oct_29_1440,Mmi_3levels,3.1.5,59.99105458035995,
