isHappyBlock,isCongruent,isWinOnTop,lastHappyRating,diff,sumDiff,RPE,winAmount,loseAmount,certainAmount,choice,outcome,outcomeAmount,currentWinnings,outcome1Box_started,choiceKey_keys,outcome1Box_2_started,outcome1Box_3_started,fixCross_ITI_started,choiceKey_rt,fixCross_ISI_started,happyText_started,happySlider_response,happySlider_rt,happySlider_started,trial_sample,choice_sample,outcome_sample,happyText_sample,happySlider_sample,fixCross_ITI_sample
False,True,False,0.5,0.5,10.91,-17.91,2.225,-15.685,-6.73,gamble,lose,-15.685,46.1583333333334,625.151620745892,1,626.835645530489,630.837144010933,631.820856236154,1.65093438245822,NaN,NaN,NaN,NaN,NaN,626261,628282,633084,0,0,634285
False,True,False,0.5,0.5,11.41,-18.41,1.225,-17.185,-7.98,certain,certain,-7.98,38.1783333333334,633.838310668943,3,636.072508788318,640.074013348436,649.560977560817,2.20112595614046,641.057724933606,642.058108593221,0.67,7.50277745246422,645.059334768099,636685,639367,644168,646549,650151,655574
False,True,True,0.67,0.67,12.08,-21.46,1.725,-19.735,-9.005,certain,certain,-9.005,29.1733333333334,651.57841183478,3,653.545868923422,657.547377003357,658.531075469218,1.93438716535456,NaN,NaN,NaN,NaN,NaN,657974,660335,665137,0,0,666338
False,False,True,0.67,0.67,12.75,3.4075,3.275,-0.1325,1.57125,gamble,win,3.275,32.4483333333334,660.548550380976,1,661.782367400592,665.767170767882,666.767553147627,1.20071349816862,NaN,NaN,NaN,NaN,NaN,668738,670219,675001,0,0,676222
False,True,False,0.67,0.67,13.42,-22.8,1.325,-21.475,-10.075,gamble,lose,-21.475,10.9733333333334,668.784994461108,NaN,671.786153439549,675.787707916927,685.274633411434,NaN,676.771391343675,677.771826840588,0.49,7.50280785083305,680.772887904197,678622,682223,687025,689406,693008,698431
False,False,True,0.49,0.49,13.91,2.87416666666667,2.825,-0.0491666666666664,1.38791666666667,gamble,win,2.825,13.7983333333334,687.292077924823,1,688.759300465928,692.744144791039,693.74458732747,1.43414941802621,NaN,NaN,NaN,NaN,NaN,700831,702591,707373,0,0,708595
False,False,False,0.49,0.49,14.4,2.915,0.675,-2.24,-0.7825,certain,certain,-0.7825,13.0158333333334,695.762011041981,3,697.32928970817,701.314094035304,710.817777039716,1.53401067340747,702.314525052439,703.314870954026,0.56,7.50280721089803,706.316010093549,710995,712875,717657,720058,723660,729103
False,True,True,0.56,0.56,14.96,-22.8,0.925,-21.875,-10.475,gamble,lose,-21.875,-8.85916666666664,712.856454025139,1,714.485884269816,718.470654358855,719.471036418574,1.59630656416994,NaN,NaN,NaN,NaN,NaN,731503,733464,738245,0,0,739467
False,False,False,0.56,0.56,15.52,3.25333333333333,2.125,-1.12833333333333,0.498333333333333,gamble,win,2.125,-6.73416666666664,721.488475492224,1,722.738954346743,726.740481305635,736.227547592716,1.21749372675549,727.724189691013,728.724628387718,0.57,7.50275729363784,731.725722409668,741867,743368,748169,750550,754152,759575
False,True,True,0.57,0.57,16.09,-24.07,2.025,-22.045,-10.01,certain,certain,-10.01,-16.7441666666666,738.244877872057,3,739.762133595417,743.763704712037,744.747432936332,1.48418420006055,NaN,NaN,NaN,NaN,NaN,761975,763795,768597,0,0,769799
False,False,False,0.57,0.57,16.66,3.38333333333333,0.525,-2.85833333333333,-1.16666666666667,certain,certain,-1.16666666666667,-17.9108333333333,746.764804813545,3,748.148671782576,752.150252178544,753.133958964143,1.35087768139783,NaN,NaN,NaN,NaN,NaN,772199,773859,778661,0,0,779863
False,False,True,0.57,0.57,17.23,3.43083333333333,2.875,-0.555833333333333,1.15958333333333,gamble,win,2.875,-15.0358333333333,755.151350680273,1,756.551895803306,760.536738528404,770.040373215335,1.3674419214949,761.537174665253,762.537508087582,0.58,7.50281969015487,765.538652666728,782263,783943,788725,791126,794728,800171
False,False,False,0.58,0.58,17.81,3.51416666666667,3.475,-0.0391666666666661,1.71791666666667,gamble,win,3.475,-11.5608333333333,772.079089238774,1,773.775130665046,777.760026827338,778.760370489093,1.66299838153645,NaN,NaN,NaN,NaN,NaN,802571,804612,809393,0,0,810595
True,True,False,0.6,-0.4,-0.4,6,0.3,-5.7,-2.7,certain,certain,-2.7,-14.2608333333333,794.883240762283,3,797.300848658895,801.302369218087,810.789334390545,2.38451557443477,802.286039525527,803.286469902727,0.58,7.50290352571756,806.287547285436,829942,832843,837645,840026,843627,849050
True,True,True,0.58,-0.42,-0.82,6.7,5.7,-1,-0.5,gamble,win,5.7,-8.56083333333331,812.806722586858,1,815.057604300091,819.059138298617,820.042873242521,2.21784346806817,NaN,NaN,NaN,NaN,NaN,851450,854151,858953,0,0,860154
True,True,False,0.58,-0.42,-1.24,7.12,-0.9,-8.02,-4.46,gamble,win,-0.9,-9.46083333333331,822.060271998402,1,824.211132144672,828.19594255148,829.196322051343,2.11777038406581,NaN,NaN,NaN,NaN,NaN,862554,865135,869917,0,0,871139
True,True,False,0.58,-0.42,-1.66,7.54,10.3,2.76,1.38,gamble,win,10.3,0.839166666666694,831.21375696524,1,832.681036143331,836.6659431851,846.169577232096,1.43417597655207,837.666275327443,838.666659947019,0.75,7.50284560886212,841.667856043437,873539,875299,880081,882482,886084,891527
True,True,True,0.75,-0.25,-1.91,5.41,-1.3,-6.71,-4.005,certain,certain,-4.005,-3.16583333333331,848.208168462035,3,849.920959398616,853.92248155782,854.906163064647,1.67969765444286,NaN,NaN,NaN,NaN,NaN,893927,895988,900789,0,0,901991
True,True,True,0.75,-0.25,-2.16,5.66,6.7,1.04,0.52,gamble,win,6.7,3.53416666666669,856.923700053012,1,858.057360153063,862.042213437613,871.545845564688,1.10060777573381,863.042593577411,864.04302331456,0.59,7.50289584626444,867.044147094944,904391,905751,910533,912934,916536,921959
True,False,True,0.59,-0.41,-2.57,-1.64916666666667,11.3,9.65083333333333,4.82541666666667,gamble,lose,9.65083333333333,13.185,873.56328751822,1,874.680479692877,878.6653355374,879.665664799861,1.08400481764693,NaN,NaN,NaN,NaN,NaN,924359,925699,930481,0,0,931703
True,True,True,0.59,-0.41,-2.98,8.72,-1.1,-9.82,-5.46,gamble,win,-1.1,12.085,881.683102273615,1,883.667249995633,887.668724157382,897.15568325005,1.95098244375549,888.652412063908,889.652767244959,0.79,7.50285488832742,892.653913744143,934103,936484,941285,943666,947268,952711
True,False,False,0.79,-0.21,-3.19,-1.00083333333333,12.9,11.8991666666667,5.94958333333333,gamble,lose,11.8991666666667,23.9841666666667,899.194441831205,1,900.473624121048,904.458480925532,905.458817227627,1.24607940821443,NaN,NaN,NaN,NaN,NaN,955111,956651,961433,0,0,962655
True,True,False,0.79,-0.21,-3.4,6.34,-0.1,-6.44,-3.27,certain,certain,-3.27,20.7141666666667,907.4762454218,3,909.06023776019,913.045053286711,914.045472784434,1.55090545583516,NaN,NaN,NaN,NaN,NaN,965055,966956,971737,0,0,972959
True,True,False,0.79,-0.21,-3.61,6.55,10.9,4.35,2.175,gamble,win,10.9,31.6141666666667,916.06290577841,1,916.96326243144,920.964743952849,930.45169824583,0.867265290813521,921.948494575918,922.948830558104,0.64,7.50277745246422,925.949980576988,975359,976439,981241,983622,987223,992647
True,True,True,0.64,-0.36,-3.97,9.01,7.7,-1.31,-0.655,gamble,win,7.7,39.3141666666667,932.469136039494,1,933.786353428848,937.787873028195,938.771562534617,1.28410746820737,NaN,NaN,NaN,NaN,NaN,995047,996627,1001429,0,0,1002631
True,True,True,0.64,-0.36,-4.33,9.37,12.7,3.33,1.665,gamble,win,12.7,52.0141666666667,940.789021127159,1,941.839439568925,945.824248375953,955.32789970201,1.01737219723873,946.824636835256,947.825014415197,0.73,7.50289456627797,950.826210511732,1005031,1006291,1011073,1013474,1017075,1022498
True,False,False,0.73,-0.27,-4.6,-1.32833333333333,-0.3,-1.62833333333333,-0.964166666666667,gamble,lose,-1.62833333333333,50.3858333333334,957.345356694655,1,960.046362017281,964.031230980996,965.031588082085,2.66787268267944,NaN,NaN,NaN,NaN,NaN,1024898,1028140,1032922,0,0,1034143
True,True,False,0.73,-0.27,-4.87,8.65,3.5,-5.15,-0.824999999999999,certain,certain,-0.824999999999999,49.5608333333334,967.049086992512,3,968.833090466214,972.817894473439,973.818293492193,1.7508945123991,NaN,NaN,NaN,NaN,NaN,1036543,1038684,1043466,0,0,1044687
True,False,False,0.73,-0.27,-5.14,-1.37333333333333,2.3,0.926666666666667,1.61333333333333,gamble,lose,0.926666666666667,50.4875,975.83576616412,1,977.386363476398,981.38789139525,990.891470725066,1.53418058424722,982.388222257607,983.388608157169,0.65,7.50279665144626,986.389755296172,1047087,1048948,1053750,1056151,1059752,1065195
True,False,True,0.65,-0.35,-5.49,-1.6825,0.5,-1.1825,-0.34125,gamble,lose,-1.1825,49.305,992.930312501849,1,995.143095438718,999.127952883136,1000.1283387827,2.17970565403812,NaN,NaN,NaN,NaN,NaN,1067595,1070256,1075038,0,0,1076260
True,False,False,0.65,-0.35,-5.84,-1.71166666666667,3.7,1.98833333333333,0.994166666666667,gamble,lose,1.98833333333333,51.2933333333334,1002.14577817626,1,1003.5963833601,1007.58119376702,1017.08483709348,1.41755637933966,1008.5816401433,1009.58200332394,0.69,7.50287952693179,1012.58311366499,1078660,1080400,1085182,1087583,1091184,1096607
True,True,True,0.69,-0.31,-6.15,10.49,10.7,0.210000000000001,0.105,gamble,win,10.7,61.9933333333334,1019.10226080788,1,1020.16935196402,1024.15419276932,1025.15457610891,1.03399179433472,NaN,NaN,NaN,NaN,NaN,1099007,1100288,1105070,0,0,1106291
True,True,False,0.69,-0.31,-6.46,10.8,-0.7,-11.5,-6.1,certain,certain,-6.1,55.8933333333334,1027.17206126009,3,1029.42287321703,1033.42445553292,1042.91146550293,2.21771963464562,1034.4081101612,1035.40850854001,0.69,7.50286448781844,1038.40969663695,1108691,1111392,1116194,1118575,1122177,1127620
True,False,True,0.69,-0.31,-6.77,-1.64916666666667,10.5,8.85083333333333,4.42541666666667,gamble,lose,8.85083333333333,64.7441666666667,1044.95008745138,1,1046.19597966957,1050.19753126719,1051.18124637217,1.21283349429723,NaN,NaN,NaN,NaN,NaN,1130020,1131520,1136322,0,0,1137524
True,True,False,0.69,-0.31,-7.08,11.42,4.7,-6.72,-1.01,gamble,win,4.7,69.4441666666667,1053.19865856727,1,1054.49912644643,1058.50074044068,1059.48436755035,1.26738099672366,NaN,NaN,NaN,NaN,NaN,1139924,1141484,1146286,0,0,1147488
True,True,False,0.69,-0.31,-7.39,11.73,1.5,-10.23,-4.365,gamble,win,1.5,70.9441666666667,1061.50183286262,1,1063.3692386261,1067.37070926791,1076.85767284047,1.83426960359793,1068.35447173042,1069.35481923202,0.63,7.50276433315594,1072.35600316909,1149888,1152128,1156930,1159311,1162913,1168336
True,True,False,0.63,-0.37,-7.76,12.94,9.1,-3.84,-1.92,gamble,win,9.1,80.0441666666667,1078.87516215141,1,1079.97558113711,1083.97706585831,1084.96078512305,1.06715451274067,NaN,NaN,NaN,NaN,NaN,1170736,1172056,1176858,0,0,1178060
True,True,True,0.63,-0.37,-8.13,13.31,1.7,-11.61,-4.955,certain,certain,-4.955,75.0891666666667,1086.97824275575,3,1088.69553425326,1092.69711592922,1102.18402702443,1.68425229249988,1093.68077471724,1094.68116061669,0.71,7.50281745032407,1097.68235447328,1180460,1182520,1187322,1189703,1193305,1198748
True,False,False,0.71,-0.29,-8.42,-1.71666666666667,3.1,1.38333333333333,0.691666666666667,gamble,lose,1.38333333333333,76.4725,1104.22279584513,1,1105.35193522519,1109.33680578892,1110.33720480767,1.09605345770251,NaN,NaN,NaN,NaN,NaN,1201148,1202508,1207290,0,0,1208512
True,False,False,0.71,-0.29,-8.71,-1.74083333333333,8.3,6.55916666666667,3.27958333333333,gamble,lose,6.55916666666667,83.0316666666667,1112.35462372238,1,1113.45505134761,1117.43989567272,1126.94353963912,1.06732346385252,1118.44023933448,1119.44066811167,0.67,7.50285712827463,1122.44177109317,1210912,1212232,1217014,1219415,1223016,1228419
