isHappyBlock,isCongruent,isWinOnTop,lastHappyRating,diff,sumDiff,RPE,winAmount,loseAmount,certainAmount,choice,outcome,outcomeAmount,currentWinnings,outcome1Box_started,choiceKey_keys,outcome1Box_2_started,outcome1Box_3_started,fixCross_ITI_started,choiceKey_rt,fixCross_ISI_started,happyText_started,happySlider_response,happySlider_rt,happySlider_started,trial_sample,choice_sample,outcome_sample,happyText_sample,happySlider_sample,fixCross_ITI_sample
True,True,True,0.88,-0.12,-4.39,6.07,10.3,4.23,2.115,gamble,win,10.3,120.912083333333,1034.40442526527,1,1035.3881393061,1039.3896915536,1048.87676063774,0.950682624068577,1040.37347951106,1041.37380013603,0.84,7.50288498523878,1044.37498024094,1061791,1062971,1067773,1070154,1073755,1079178
True,True,False,0.84,-0.16,-4.55,6.79,1.1,-5.69,-2.295,gamble,win,1.1,122.012083333333,1050.89416622458,1,1052.96164179209,1056.94651641877,1057.94694199885,2.0344345511985,NaN,NaN,NaN,NaN,NaN,1081578,1084059,1088841,0,0,1090063
True,True,True,0.84,-0.16,-4.71,6.95,4.7,-2.25,1.225,gamble,win,4.7,126.712083333333,1059.96435974509,1,1062.01516217162,1066.01671377913,1075.50373070571,2.01774253108306,1067.00045757863,1068.00091323734,0.77,7.50281202862971,1071.00198486727,1092463,1094924,1099726,1102107,1105708,1111131
True,True,False,0.77,-0.23,-4.94,8.16,1.7,-6.46,-2.38,gamble,win,1.7,128.412083333333,1077.5212284482,1,1080.08890016656,1084.09040281636,1085.07412005711,2.53458558412967,NaN,NaN,NaN,NaN,NaN,1113531,1116612,1121414,0,0,1122616
True,False,False,0.77,-0.23,-5.17,-1.23583333333333,11.5,10.2641666666667,5.13208333333333,gamble,lose,10.2641666666667,138.67625,1087.09161939955,1,1088.04198907828,1092.04359572323,1101.53062128939,0.917269465164281,1093.02726592612,1094.02760447032,0.86,7.50288882502355,1097.02877465566,1125016,1126156,1130958,1133339,1136940,1142363
True,True,True,0.86,-0.14,-5.31,7.27,5.1,-2.17,1.465,gamble,win,5.1,143.77625,1103.54801919655,1,1104.86514358048,1108.85007772438,1109.8504681061,1.284036329831,NaN,NaN,NaN,NaN,NaN,1144763,1146344,1151126,0,0,1152347
True,True,False,0.86,-0.14,-5.45,7.41,0.9,-6.51,-2.805,gamble,win,0.9,144.67625,1111.86791529099,NaN,1114.86903971847,1118.87061724474,1119.85431720631,NaN,NaN,NaN,NaN,NaN,NaN,1154747,1158349,1163151,0,0,1164352
True,True,False,0.86,-0.14,-5.59,7.55,0.3,-7.25,-3.475,certain,certain,-3.475,141.20125,1121.87179798959,3,1124.32275740075,1128.3243112482,1137.81132849475,2.41786399733974,1129.30799937027,1130.308369593,0.72,7.50291122397175,1133.30954073824,1166752,1169693,1174495,1176876,1180477,1185921
True,True,True,0.72,-0.28,-5.87,9.79,10.5,0.710000000000001,0.355,gamble,win,10.5,151.70125,1139.8500358063,1,1140.79581305961,1144.78070240561,1145.78105374915,0.917304663511459,NaN,NaN,NaN,NaN,NaN,1188321,1189461,1194243,0,0,1195464
True,True,True,0.72,-0.28,-6.15,10.07,-1.5,-11.57,-6.535,gamble,win,-1.5,150.20125,1147.79850509384,1,1149.89938198088,1153.90087791096,1163.38794891501,2.06831680826144,1154.88460347132,1155.88502969139,0.83,7.50286578614032,1158.8861601986,1197864,1200385,1205187,1207568,1211170,1216593
True,True,False,0.83,-0.17,-6.32,8.7,0.5,-8.2,-3.85,gamble,win,0.5,150.70125,1165.40537242102,1,1168.05637784605,1172.04127231176,1173.04169981176,2.61795256927144,NaN,NaN,NaN,NaN,NaN,1218993,1222174,1226956,0,0,1228177
True,True,True,0.83,-0.17,-6.49,8.87,9.7,0.829999999999998,0.414999999999999,gamble,win,9.7,160.40125,1175.05910379865,1,1176.15957462467,1180.14446013083,1189.64815243834,1.06735429319087,1181.144798995,1182.14523641457,0.82,7.50297906080959,1185.15099486551,1230577,1231898,1236680,1239080,1242682,1248085
