isHappyBlock,isCongruent,isWinOnTop,lastHappyRating,diff,sumDiff,RPE,winAmount,loseAmount,certainAmount,choice,outcome,outcomeAmount,currentWinnings,outcome1Box_started,choiceKey_keys,choiceKey_rt,outcome1Box_2_started,outcome1Box_3_started,fixCross_ITI_started,fixCross_ISI_started,happyText_started,happySlider_response,happySlider_rt,happySlider_started,trial_sample,choice_sample,outcome_sample,happyText_sample,happySlider_sample,fixCross_ITI_sample
False,True,False,0.71,0.71,12.42,-22.36,2.1,-20.26,-9.08,gamble,lose,-20.26,143.201666666667,663.497560296615,1,2.43449406832224,665.965154911333,669.966647947731,670.950367899379,NaN,NaN,NaN,NaN,NaN,60146,63107,67909,0,0,69111
False,False,False,0.71,0.71,13.13,3.57916666666667,1.025,-2.55416666666667,-0.764583333333333,certain,certain,-0.764583333333333,142.437083333333,672.967809482652,3,2.83457982348045,675.835529530363,679.837049765221,680.820778996393,NaN,NaN,NaN,NaN,NaN,71511,74952,79753,0,0,80955
False,False,False,0.71,0.71,13.84,3.63833333333333,3.325,-0.313333333333333,1.50583333333333,certain,certain,1.50583333333333,143.942916666667,682.83817770204,3,1.36739254603162,684.23867943394,688.223602838232,697.727184877673,689.223894341907,690.224302959046,0.72,7.50291519670282,693.22543025593,83355,85036,89818,92218,95820,101243
False,True,False,0.72,0.72,14.56,-24.64,5.3,-19.34,-7.02,certain,certain,-7.02,136.922916666667,699.744609501853,3,1.91764045209857,701.695287463896,705.696850256412,706.68056572834,NaN,NaN,NaN,NaN,NaN,103643,105984,110786,0,0,111987
False,True,True,0.72,0.72,15.28,-25.36,1.9,-23.46,-10.78,gamble,lose,-23.46,113.462916666667,708.697934995638,NaN,NaN,711.699075091805,715.700651643507,725.187572535942,716.684360075858,717.684738614655,0.71,7.50274112651823,720.685797435348,114387,117989,122791,125171,128773,134196
False,True,False,0.71,0.71,15.99,-25.93,5.7,-20.23,-7.265,certain,certain,-7.265,106.197916666667,727.204950122803,3,2.18442839203635,729.422450262762,733.424027774425,734.407732047024,NaN,NaN,NaN,NaN,NaN,136596,139257,144059,0,0,145260
False,False,False,0.71,0.71,16.7,3.87666666666667,0.925,-2.95166666666667,-1.01333333333333,certain,certain,-1.01333333333333,105.184583333333,736.425157631165,3,1.70091434876667,738.159089650959,742.16067260236,751.647595094691,743.14437495498,744.144729495165,0.73,7.50281120260479,747.145867031475,147660,149741,154543,156924,160525,165948
False,False,False,0.73,0.73,17.43,4.0075,1.375,-2.6325,-0.62875,gamble,win,1.375,106.559583333333,753.665034758043,1,2.38449942803709,756.082612973696,760.084111129807,761.067827881663,NaN,NaN,NaN,NaN,NaN,168348,171250,176051,0,0,177253
False,True,True,0.73,0.73,18.16,-28.38,8.3,-20.08,-5.89,certain,certain,-5.89,100.669583333333,763.085192029248,3,2.10108233935898,765.219340036972,769.22091274889,770.204616061528,NaN,NaN,NaN,NaN,NaN,179653,182214,187016,0,0,188217
False,True,True,0.73,0.73,18.89,-29.11,12.9,-16.21,-1.655,certain,certain,-1.655,99.0145833333334,772.222033646132,3,2.68461990129435,774.939754733758,778.941265049158,788.428191381274,779.924904365384,780.925323221891,0.7,7.50260257424088,783.926412440895,190617,193878,198680,201061,204663,210086
False,True,False,0.7,0.7,19.59,-29.39,-0.3,-29.69,-14.995,gamble,lose,-29.69,69.3245833333334,790.445596166595,1,1.93434351676842,792.413030630269,796.414525266562,797.398241378483,NaN,NaN,NaN,NaN,NaN,212486,214847,219649,0,0,220830
True,True,True,0.71,-0.29,-0.29,4.35,12.7,8.35,4.175,gamble,win,12.7,82.0245833333334,812.153781468223,1,1.66766309086233,813.854476629291,817.839268840966,827.359597782546,818.83968257776,819.840053757012,0.74,7.51951746706618,822.841214331973,238536,240577,245359,247759,251361,256804
True,False,True,0.74,-0.26,-0.55,-0.955833333333333,3.7,2.74416666666667,1.37208333333333,gamble,lose,2.74416666666667,84.7687500000001,829.376968969766,1,1.36746582190972,830.7775628565,834.762332029408,835.762783204147,NaN,NaN,NaN,NaN,NaN,259204,260885,265667,0,0,266888
True,False,True,0.74,-0.26,-0.81,-0.9775,11.7,10.7225,5.36125,gamble,lose,10.7225,95.4912500000001,837.780208468321,1,1.4341379282414,839.247438303486,843.248940299323,844.232663130853,NaN,NaN,NaN,NaN,NaN,269288,271049,275851,0,0,277052
True,True,True,0.74,-0.26,-1.07,4.71,-1.5,-6.21,-3.855,certain,certain,-3.855,91.63625,846.250083915307,3,2.21778556401841,848.500941547274,852.502461142198,861.989317718195,853.486092458828,854.48653147422,0.72,7.50269376917277,857.487602454261,279452,282153,286955,289336,292937,298360
True,True,False,0.72,-0.28,-1.35,5.27,0.7,-4.57,-1.935,certain,certain,-1.935,89.70125,864.006804418983,3,2.08439783373615,866.124220883648,870.125739198586,871.109506507637,NaN,NaN,NaN,NaN,NaN,300760,303301,308103,0,0,309305
True,True,False,0.72,-0.28,-1.63,5.55,11.5,5.95,2.975,gamble,win,11.5,101.20125,873.126925372169,1,1.70075915753841,874.860898349667,878.845764157188,888.349362195702,879.846146535769,880.846521554806,0.73,7.50270496850135,883.847651411546,311705,313785,318567,320968,324569,329993
True,True,True,0.73,-0.27,-1.9,5.68,2.9,-2.78,0.0599999999999996,gamble,win,2.9,104.10125,890.366788419837,1,1.03400417574449,891.433865303523,895.418655595277,896.419092690805,NaN,NaN,NaN,NaN,NaN,332393,333673,338455,0,0,339677
True,True,False,0.73,-0.27,-2.17,5.95,11.1,5.15,2.575,gamble,win,11.1,115.20125,898.436512195331,1,1.93432719766861,900.403870503244,904.388710712199,913.892371147231,905.389156447258,906.389529866341,0.72,7.50270752835786,909.390658763121,342077,344438,349219,351620,355221,360645
True,False,True,0.72,-0.28,-2.45,-1.18416666666667,1.7,0.515833333333333,1.10791666666667,gamble,lose,0.515833333333333,115.717083333333,915.9097816922,1,0.717218395788223,916.660092314822,920.644856048049,921.645245466265,NaN,NaN,NaN,NaN,NaN,363045,363945,368727,0,0,369948
True,True,False,0.72,-0.28,-2.73,6.65,7.1,0.449999999999999,0.225,gamble,win,7.1,122.817083333333,923.662719047745,1,1.33409425069112,925.02993144386,929.031408161158,930.015143471945,NaN,NaN,NaN,NaN,NaN,372348,373989,378791,0,0,379993
True,True,True,0.72,-0.28,-3.01,6.93,9.7,2.77,1.385,gamble,win,9.7,132.517083333333,932.032577055681,1,1.48419272521278,933.549754173786,937.534655179305,947.038222179573,938.535028918355,939.535418336571,0.76,7.50268128985772,942.536535394029,382393,384213,388995,391396,394997,400420
True,True,False,0.76,-0.24,-3.25,6.61,3.5,-3.11,0.194999999999999,certain,certain,0.194999999999999,132.712083333333,949.055688081484,3,2.30113193660509,951.389843768731,955.374750853982,956.375127792824,NaN,NaN,NaN,NaN,NaN,402820,405621,410403,0,0,411625
True,True,False,0.76,-0.24,-3.49,6.85,0.5,-6.35,-2.925,certain,certain,-2.925,129.787083333333,958.39256137656,3,2.58439063408878,961.010215747927,965.011725743359,974.498653035436,965.99544089532,966.995805674873,0.73,7.50273984658998,969.996932011796,414025,417166,421968,424349,427950,433373
True,False,True,0.73,-0.27,-3.76,-1.25833333333333,0.3,-0.958333333333333,-0.329166666666667,gamble,lose,-0.958333333333333,128.82875,976.516067100223,1,1.71755693678278,978.266741542495,982.268264977145,983.251976289321,NaN,NaN,NaN,NaN,NaN,435773,437874,442676,0,0,443877
True,True,True,0.73,-0.27,-4.03,7.81,8.3,0.489999999999999,0.245,gamble,win,8.3,137.12875,985.269402513455,1,1.30075755756116,986.60324013856,990.604754293745,991.588465925888,NaN,NaN,NaN,NaN,NaN,446277,447878,452680,0,0,453881
True,True,False,0.73,-0.27,-4.3,8.08,-0.9,-8.98,-4.94,certain,certain,-4.94,132.18875,993.60583135346,3,2.78470229665982,996.423632916587,1000.42514451192,1009.91206380446,1001.40884558466,1002.40915564727,0.7,7.50285088038072,1005.41034310078,456281,459663,464465,466845,470447,475870
True,True,False,0.7,-0.3,-4.6,8.8,13.9,5.1,2.55,gamble,win,13.9,146.08875,1011.92948906863,1,1.3507611573441,1013.31334725255,1017.29816250288,1018.29856984009,NaN,NaN,NaN,NaN,NaN,478270,479931,484712,0,0,485934
True,True,True,0.7,-0.3,-4.9,9.1,7.3,-1.8,-0.900000000000001,gamble,win,7.3,153.38875,1020.31600182393,1,2.21775964542758,1022.56685657601,1026.5683102546,1036.05529930326,1027.55208012351,1028.55246218212,0.7,7.5027129680966,1031.55356612027,488334,491035,495837,498218,501819,507242
True,False,False,0.7,-0.3,-5.2,-1.48333333333333,1.5,0.0166666666666664,0.758333333333333,gamble,lose,0.0166666666666664,153.405416666667,1038.07272392744,1,1.58415352739394,1039.69002087886,1043.69152607454,1044.67522458744,NaN,NaN,NaN,NaN,NaN,509642,511583,516385,0,0,517586
True,True,False,0.7,-0.3,-5.5,9.7,2.7,-7,-2.15,gamble,win,2.7,156.105416666667,1046.69266329089,NaN,NaN,1049.69379538746,1053.69531274249,1063.18223811465,1054.67898693675,1055.67939971364,0.72,7.50272640731419,1058.68045437458,519986,523588,528390,530771,534372,539795
True,True,False,0.72,-0.28,-5.78,9.7,4.5,-5.2,-0.350000000000001,gamble,win,4.5,160.605416666667,1065.19967297831,1,1.01728927181102,1066.25000999944,1070.23489468591,1071.23528634396,NaN,NaN,NaN,NaN,NaN,542195,543456,548237,0,0,549459
True,False,True,0.72,-0.28,-6.06,-1.485,10.9,9.415,4.7075,gamble,lose,9.415,170.020416666667,1073.25271768781,1,1.21737438702257,1074.50319518108,1078.50469941681,1079.48841552873,NaN,NaN,NaN,NaN,NaN,551859,553360,558161,0,0,559363
True,True,True,0.72,-0.28,-6.34,10.26,10.3,0.0399999999999991,0.0199999999999996,gamble,win,10.3,180.320416666667,1081.50584623264,1,1.18386586353881,1082.72297455341,1086.72445415059,1096.21141504077,1087.70819042134,1088.70857151999,0.7,7.50272064760793,1091.70969721698,561763,563223,568025,570406,574008,579430
True,True,True,0.7,-0.3,-6.64,10.84,-0.1,-10.94,-5.52,certain,certain,-5.52,174.800416666667,1098.22881406639,3,2.26777668454451,1100.52969865687,1104.53122273152,1105.51493884344,NaN,NaN,NaN,NaN,NaN,581830,584592,589394,0,0,590595
True,False,True,0.7,-0.3,-6.94,-1.62833333333333,6.1,4.47166666666667,2.23583333333333,gamble,lose,4.47166666666667,179.272083333333,1107.53236378764,NaN,NaN,1110.53350196389,1114.51834121288,1124.02194245125,1115.51873095107,1116.51909765054,0.76,7.50276928488165,1119.52015903109,592995,596596,601378,603779,607381,612804
True,True,True,0.76,-0.24,-7.18,10.54,10.7,0.159999999999998,0.0799999999999992,gamble,win,10.7,189.972083333333,1126.03936931532,1,1.65081283444306,1127.72332429385,1131.72480261105,1132.70857151999,NaN,NaN,NaN,NaN,NaN,615204,617224,622026,0,0,623228
True,True,False,0.76,-0.24,-7.42,10.78,7.7,-3.08,-1.54,gamble,win,7.7,197.672083333333,1134.72599902406,1,1.45079459552653,1136.20988424646,1140.21140576131,1149.69833849306,1141.19507803564,1142.19547065365,0.73,7.50282208196586,1145.19658131147,625628,627409,632210,634591,638193,643596
