lifeHappySlider_response,blockHappySlider_response,isHappyBlock,isCongruent,isWinOnTop,lastHappyRating,diff,sumDiff,RPE,winAmount,loseAmount,certainAmount,choice,outcome,outcomeAmount,currentWinnings,outcome1Box_started,choiceKey_keys,outcome1Box_2_started,outcome1Box_3_started,fixCross_ITI_started,choiceKey_rt,fixCross_ISI_started,happyText_started,happySlider_response,happySlider_rt,happySlider_started,trial_sample,choice_sample,outcome_sample,happyText_sample,happySlider_sample,fixCross_ITI_sample
NaN,NaN,True,True,True,0.81,-0.19,-4.03,6.69,4.5,-2.19,1.155,gamble,win,4.5,89.8616666666667,324.87608970562,1,326.81019155524,330.795075509843,340.298735807126,1.90107597829774,331.79546237053,332.795847951289,0.75,7.5028836960264,335.796920537745,224226,226547,231329,233730,237332,242755
NaN,NaN,True,True,True,0.75,-0.25,-4.28,7.78,-0.5,-8.28,-4.39,certain,certain,-4.39,85.4716666666666,342.316094940557,3,344.200148728589,348.201737769268,349.185487060488,1.85098695874331,NaN,NaN,NaN,NaN,NaN,245155,247416,252218,0,0,253419
NaN,NaN,True,False,False,0.75,-0.25,-4.53,-1.2525,2.5,1.2475,1.87375,gamble,lose,1.2475,86.7191666666667,351.202922990109,1,352.103250845743,356.088169998577,365.591772378742,0.867254626675276,357.088502461964,358.088910441613,0.77,7.50267698636162,361.090000307187,255819,256900,261681,264082,267684,273107
NaN,NaN,True,False,True,0.77,-0.23,-4.76,-1.20166666666667,2.1,0.898333333333333,1.49916666666667,gamble,lose,0.898333333333333,87.6175,367.609182709624,1,369.143135894672,373.127964812011,374.128404790041,1.50096699173446,NaN,NaN,NaN,NaN,NaN,275507,277347,282129,0,0,283351
NaN,NaN,True,True,False,0.77,-0.23,-4.99,8.21,5.3,-2.91,1.195,gamble,win,5.3,92.9175,376.14583144011,1,378.246634088049,382.231502363429,383.231886984227,2.06775117787765,NaN,NaN,NaN,NaN,NaN,285751,288272,293054,0,0,294275
NaN,NaN,True,False,True,0.77,-0.23,-5.22,-1.24,-0.7,-1.94,-1.32,certain,certain,-1.32,91.5975,385.249276516115,3,387.150065788737,391.151587312779,400.638552123477,1.86764948692871,392.135263647651,393.135668747418,0.78,7.50262226909399,396.136787091615,296675,298956,303758,306139,309740,315163
NaN,NaN,True,False,True,0.78,-0.22,-5.44,-1.22333333333333,12.7,11.4766666666667,5.73833333333333,gamble,lose,11.4766666666667,103.074166666667,402.656035090738,1,404.023169723368,408.024739565008,409.00843509892,1.33412284060614,NaN,NaN,NaN,NaN,NaN,317563,319204,324006,0,0,325207
NaN,NaN,True,True,False,0.78,-0.22,-5.66,8.74,-1.5,-10.24,-5.87,certain,certain,-5.87,97.2041666666667,411.02592030607,3,412.326360988081,416.327925069985,425.814942038094,1.26734281424433,417.311713719275,418.312058342068,0.81,7.50280657989788,421.313199405093,327607,329168,333970,336351,339953,345375
NaN,NaN,True,False,False,0.81,-0.19,-5.85,-1.1525,8.3,7.1475,3.57375,gamble,lose,7.1475,104.351666666667,427.832388527167,1,428.816044063104,432.800964815862,433.801352636481,0.950575587252388,NaN,NaN,NaN,NaN,NaN,347775,348956,353738,0,0,354959
NaN,NaN,True,True,False,0.81,-0.19,-6.04,8.7,7.5,-1.2,-0.6,certain,certain,-0.6,103.751666666667,435.818773526844,3,437.185952317261,441.187475761224,450.67443961199,1.33408668238553,442.171213213063,443.171620552719,0.76,7.50278354104375,446.17271073829,357359,359000,363801,366182,369784,375206
NaN,NaN,True,True,False,0.76,-0.24,-6.28,9.64,5.7,-3.94,0.880000000000001,gamble,win,5.7,109.451666666667,452.691955537593,1,454.625990510569,458.627495715424,459.611241166858,1.90093742520548,NaN,NaN,NaN,NaN,NaN,377606,379928,384730,0,0,385931
NaN,NaN,True,False,False,0.76,-0.24,-6.52,-1.38333333333333,1.5,0.116666666666667,0.808333333333333,gamble,lose,0.116666666666667,109.568333333333,461.628707814933,1,462.595734100963,466.580606216157,467.581019955483,0.933932898071362,NaN,NaN,NaN,NaN,NaN,388331,389492,394273,0,0,395495
NaN,NaN,True,True,True,0.76,-0.24,-6.76,10.12,6.7,-3.42,1.64,gamble,win,6.7,116.268333333333,469.598517642007,1,471.149061998847,475.150596322259,484.637553133362,1.51747816748684,476.134352973109,477.134693436121,0.87,7.50279154066811,480.135839938885,397895,399756,404558,406939,410540,415943
NaN,0.8,False,False,False,0.8,0.8,0.8,2.86666666666667,2.125,-0.741666666666667,0.691666666666666,gamble,win,2.125,118.393333333333,499.226531731547,1,501.577433574537,505.562357527117,506.562732868391,2.3177994954749,NaN,NaN,NaN,NaN,NaN,433449,436270,441052,0,0,442273
NaN,NaN,False,False,False,0.8,0.8,1.6,2.93333333333333,3.225,0.291666666666667,1.75833333333333,gamble,win,3.225,121.618333333333,508.580078562489,1,509.463837965217,513.448659202957,522.952280142199,0.850626656698296,514.449021424865,515.44942140489,0.76,7.50275218262686,518.450582306948,444673,445734,450516,452916,456518,461941
NaN,NaN,False,True,False,0.76,0.76,2.36,-13,2.7,-10.3,-3.8,certain,certain,-3.8,117.818333333333,524.969767269242,3,526.720445955347,530.721951160202,531.705688932008,1.71753186080605,NaN,NaN,NaN,NaN,NaN,464341,466442,471243,0,0,472445
NaN,NaN,False,False,True,0.76,0.76,3.12,2.92,-0.375,-3.295,-1.835,certain,certain,-1.835,115.983333333333,533.723120061855,3,535.123665186635,539.125188310602,548.612196639151,1.36745717655867,540.108895363956,541.109312943125,0.77,7.50276914177812,544.110456886003,474845,476525,481328,483708,487310,492733
NaN,NaN,False,True,True,0.77,0.77,3.89,-14.67,8.3,-6.37,0.965,gamble,lose,-6.37,109.613333333333,550.629602490255,1,553.163949575654,557.165441021207,558.149193832243,2.50130009511486,NaN,NaN,NaN,NaN,NaN,495133,498174,502976,0,0,504178
NaN,NaN,False,True,True,0.77,0.77,4.66,-15.44,5.7,-9.74,-2.02,certain,certain,-2.02,107.593333333333,560.166642241238,3,562.467528660985,566.469072583917,567.452801076171,2.26782279030886,NaN,NaN,NaN,NaN,NaN,506578,509338,514141,0,0,515342
NaN,NaN,False,True,False,0.77,0.77,5.43,-16.21,6.5,-9.71,-1.605,certain,certain,-1.605,105.988333333333,569.470187728235,3,571.487640617008,575.489210778615,584.976184548868,1.98439533897908,576.4729251916,577.473290613358,0.69,7.50276370203937,580.474449275498,517742,520162,524965,527346,530947,536370
NaN,NaN,False,True,False,0.69,0.69,6.12,-15.78,1.1,-14.68,-6.79,certain,certain,-6.79,99.1983333333333,586.993557121634,3,589.211195857119,593.212686662708,594.196377396845,2.18453318809043,NaN,NaN,NaN,NaN,NaN,538770,541431,546233,0,0,547435
NaN,NaN,False,True,False,0.69,0.69,6.81,-16.47,12.3,-4.17,-2.085,gamble,lose,-4.17,95.0283333333333,596.213849164662,1,597.647659828828,601.632598820666,611.136263597728,1.40078447281849,602.633004880423,603.633381821594,0.61,7.50279986023088,606.634572802141,549835,551555,556337,558738,562339,567763
NaN,NaN,False,True,False,0.61,0.61,7.42,-15.96,3.5,-12.46,-4.48,gamble,lose,-12.46,82.5683333333333,613.15370912684,1,614.971049125248,618.972560729773,619.956322180398,1.78422805131413,NaN,NaN,NaN,NaN,NaN,570163,572344,577145,0,0,578347
NaN,NaN,False,True,True,0.61,0.61,8.03,-16.57,9.1,-7.47,0.815,gamble,lose,-7.47,75.0983333333333,621.973765789618,1,623.891131514742,627.892714795686,628.876367131772,1.88432065470261,NaN,NaN,NaN,NaN,NaN,580747,583047,587849,0,0,589051
NaN,NaN,False,True,False,0.61,0.61,8.64,-17.18,4.5,-12.68,-4.09,certain,certain,-4.09,71.0083333333333,630.893880817486,3,633.161353545234,637.162870269531,646.649920515978,2.23439693890396,638.14660452152,639.147011541208,0.52,7.50280977974762,642.148174363159,591451,594172,598974,601355,604956,610379
NaN,NaN,False,False,True,0.52,0.52,9.16,2.58333333333333,1.925,-0.658333333333333,0.633333333333334,gamble,win,1.925,72.9333333333333,648.667337566527,1,650.551403193967,654.536265709641,655.536683288781,1.85077608926804,NaN,NaN,NaN,NaN,NaN,612779,615040,619822,0,0,621044
NaN,NaN,False,True,False,0.52,0.52,9.68,-16.96,8.7,-8.26,0.220000000000001,gamble,lose,-8.26,64.6733333333333,657.554116978485,1,660.021698436816,664.006596470717,673.510266047524,2.43451078922953,665.006988771143,666.007349073159,0.59,7.50281585942139,669.008465497405,623444,626405,631187,633587,637189,642612
NaN,NaN,False,False,True,0.59,0.59,10.27,2.92083333333333,0.075,-2.84583333333333,-1.38541666666667,gamble,win,0.075,64.7483333333333,675.527704856999,NaN,678.528813281649,682.513698516181,683.514076417312,NaN,NaN,NaN,NaN,NaN,NaN,645012,648613,653395,0,0,654617
NaN,NaN,False,True,True,0.59,0.59,10.86,-19.12,5.1,-14.02,-4.46,certain,certain,-4.46,60.2883333333333,685.531558424613,3,687.799093869253,691.80058179496,701.287616362213,2.23428430454805,692.784339725767,693.784721466713,0.58,7.50281745934626,696.785870529362,657017,659738,664539,666920,670522,675945
NaN,NaN,False,True,False,0.58,0.58,11.44,-19.56,13.3,-6.25999999999999,-3.13,gamble,lose,-6.25999999999999,54.0283333333333,703.305061571329,1,705.539226201829,709.540798603353,710.524491257413,2.20108788169455,NaN,NaN,NaN,NaN,NaN,678345,681026,685828,0,0,687029
NaN,NaN,False,False,True,0.58,0.58,12.02,3.03166666666667,2.975,-0.0566666666666662,1.45916666666667,gamble,win,2.975,57.0033333333333,712.541934226669,1,714.576063722925,718.560979675909,719.561263821728,2.00103130852222,NaN,NaN,NaN,NaN,NaN,689429,691870,696652,0,0,697873
NaN,NaN,False,False,False,0.58,0.58,12.6,3.08,2.475,-0.605,0.935,gamble,win,2.475,59.4783333333333,721.57870199121,1,723.562849022594,727.547674100118,737.051346556807,1.9510619629873,728.548054881103,729.548491659312,0.56,7.50287473649951,732.549584084773,700273,702654,707437,709837,713439,718862
NaN,NaN,False,True,True,0.56,0.56,13.16,-21,12.7,-8.3,-4.15,gamble,lose,-8.3,51.1783333333333,739.068782806367,1,741.569845473336,745.571325719444,746.555034372694,2.46792608115356,NaN,NaN,NaN,NaN,NaN,721262,724263,729065,0,0,730266
NaN,NaN,False,True,True,0.56,0.56,13.72,-21.56,4.9,-16.66,-5.88,certain,certain,-5.88,45.2983333333333,748.572425184539,3,750.4731590999,754.474760939949,763.961722550826,1.86764148736256,755.458432475076,756.45885069418,0.44,7.50274130314938,759.459930960264,732666,734947,739749,742130,745731,751154
NaN,NaN,False,True,False,0.44,0.44,14.16,-20.32,0.1,-20.22,-10.06,certain,certain,-10.06,35.2383333333333,765.979149520863,3,768.463440865045,772.448301780794,773.448666562588,2.45122611479019,NaN,NaN,NaN,NaN,NaN,753554,756536,761318,0,0,762539
NaN,NaN,False,True,True,0.44,0.44,14.6,-20.76,2.9,-17.86,-7.48,certain,certain,-7.48,27.7583333333333,775.46613353063,3,777.333519670705,781.335059113859,790.822047923371,1.83429051222629,782.31878888607,783.319144068344,0.54,7.5027889807825,786.32026689229,764939,767180,771981,774363,777964,783387
NaN,NaN,False,True,True,0.54,0.54,15.14,-22.7,13.5,-9.2,-4.6,gamble,lose,-9.2,18.5583333333333,792.839500172151,1,794.756886376243,798.758463257516,799.74217351072,1.88431233511074,NaN,NaN,NaN,NaN,NaN,785787,788088,792890,0,0,794091
NaN,NaN,False,True,False,0.54,0.54,15.68,-23.24,1.3,-21.94,-10.32,certain,certain,-10.32,8.23833333333334,801.759582241677,3,803.877018939238,807.878600620257,808.862327192648,2.08445306410431,NaN,NaN,NaN,NaN,NaN,796491,799033,803834,0,0,805036
NaN,NaN,False,True,False,0.54,0.54,16.22,-23.78,13.1,-10.68,1.21,gamble,lose,-10.68,-2.44166666666666,810.87975672257,1,813.447447743412,817.449035184167,826.935972796258,2.53460051273578,818.432698719698,819.433086540346,0.38,7.50291473450488,822.434209684259,807436,810517,815319,817699,821301,826724
NaN,NaN,False,True,True,0.38,0.38,16.6,-21.92,10.5,-11.42,-0.459999999999997,gamble,lose,-11.42,-13.8616666666667,828.953412565665,NaN,831.954565148131,835.956073552836,836.939787325828,NaN,NaN,NaN,NaN,NaN,NaN,829124,832726,837527,0,0,838709
NaN,0.33,True,False,True,0.33,-0.67,-0.67,-2.40083333333333,10.1,7.69916666666667,3.84958333333333,gamble,lose,7.69916666666667,-6.16249999999999,849.527949964744,1,851.011825649679,855.013399651099,864.500432298431,1.45083509432152,855.997149582312,856.997488765366,0.58,7.50293521347339,859.998675906099,853814,855595,860396,862777,866379,871802
NaN,NaN,True,True,False,0.58,-0.42,-1.09,6.97,12.1,5.13,2.565,gamble,win,12.1,5.93750000000001,866.517841669352,1,868.368564641278,872.353397078434,873.353889853839,1.8176171045634,NaN,NaN,NaN,NaN,NaN,874202,876422,881204,0,0,882426
NaN,NaN,True,True,False,0.58,-0.42,-1.51,7.39,8.5,1.11,0.555,gamble,win,8.5,14.4375,875.371245147457,1,876.705126400106,880.689954037516,881.690378336323,1.30078722469625,NaN,NaN,NaN,NaN,NaN,884826,886427,891209,0,0,892430
NaN,NaN,True,True,True,0.58,-0.42,-1.93,7.81,4.5,-3.31,0.595,gamble,win,4.5,18.9375,883.70786290351,1,886.525517446193,890.510442998697,900.014091776538,2.78457107421127,891.510768742446,892.511171602324,0.68,7.50282449900988,895.512339864013,894830,898212,902994,905394,908995,914418
NaN,NaN,True,False,False,0.68,-0.32,-2.25,-1.3075,8.9,7.5925,3.79625,gamble,lose,7.5925,26.53,902.031520666496,1,903.915596853418,907.917133096722,908.900842389965,1.85097959908308,NaN,NaN,NaN,NaN,NaN,916818,919079,923881,0,0,925083
NaN,NaN,True,True,True,0.68,-0.32,-2.57,7.05,11.7,4.65,2.325,gamble,win,11.7,38.23,910.918278959522,1,911.951993436494,915.936882830836,925.440484891005,1.00064668772393,916.937268411566,917.937616554205,0.77,7.50273746333551,920.938795695343,927483,928723,933505,935906,939507,944931
NaN,NaN,True,True,True,0.77,-0.23,-2.8,6.02,6.5,0.48,0.24,gamble,win,6.5,44.73,927.457988657232,1,928.341643105203,932.326466902799,933.326899521198,0.85055338035454,NaN,NaN,NaN,NaN,NaN,947331,948391,953173,0,0,954394
NaN,NaN,True,True,True,0.77,-0.23,-3.03,6.25,2.7,-3.55,-0.424999999999999,certain,certain,-0.424999999999999,44.305,935.344300572528,3,937.028337465395,941.013215340296,950.516836599534,1.65076015406521,942.013535644306,943.013971462555,0.75,7.50281041971175,946.015074127499,956794,958815,963597,965998,969599,975023
NaN,NaN,True,True,True,0.75,-0.25,-3.28,6.78,8.3,1.52,0.760000000000001,gamble,win,8.3,52.605,952.534325646469,1,953.384630079294,957.386167922523,958.369876255776,0.817355677601881,NaN,NaN,NaN,NaN,NaN,977423,978443,983245,0,0,984446
NaN,NaN,True,False,True,0.75,-0.25,-3.53,-1.16916666666667,7.3,6.13083333333333,3.06541666666667,gamble,lose,6.13083333333333,58.7358333333334,960.387321784918,1,961.837873053388,965.839433295507,966.82312338968,1.41751099785324,NaN,NaN,NaN,NaN,NaN,986846,988587,993388,0,0,994590
NaN,NaN,True,True,False,0.75,-0.25,-3.78,7.28,-1.5,-8.78,-5.14,certain,certain,-5.14,53.5958333333334,968.840526680928,3,970.474537271104,974.476050475583,983.963011446467,1.60092008206993,975.459791767207,976.460168068414,0.73,7.50272466396564,979.461313611246,996990,998951,1003753,1006134,1009735,1015158
NaN,NaN,True,False,False,0.73,-0.27,-4.05,-1.2825,11.3,10.0175,5.00875,gamble,lose,10.0175,63.6133333333334,985.98047393476,1,987.330975477729,991.315861032228,992.316262612178,1.31739343571826,NaN,NaN,NaN,NaN,NaN,1017558,1019179,1023961,0,0,1025182
NaN,NaN,True,True,True,0.73,-0.27,-4.32,8.1,-0.7,-8.8,-4.75,certain,certain,-4.75,58.8633333333334,994.333686062397,3,996.067685901129,1000.06921062502,1009.5562541518,1.70090293092653,1001.05293399756,1002.0533237381,0.76,7.50281041968265,1005.05447888043,1027582,1029663,1034465,1036846,1040447,1045870
NaN,NaN,True,True,False,0.76,-0.24,-4.56,7.92,7.7,-0.219999999999998,-0.109999999999999,gamble,win,7.7,66.5633333333333,1011.57363056438,1,1013.67444217185,1017.65935972478,1018.65969474806,2.06771533965366,NaN,NaN,NaN,NaN,NaN,1048270,1050791,1055573,0,0,1056794
NaN,NaN,True,True,False,0.76,-0.24,-4.8,8.16,5.3,-2.86,1.22,gamble,win,5.3,71.8633333333333,1020.67717675536,1,1022.2777266159,1026.26272128496,1027.26305118849,1.5676487829769,NaN,NaN,NaN,NaN,NaN,1059194,1061115,1065897,0,0,1067119
NaN,NaN,True,True,False,0.76,-0.24,-5.04,8.4,3.5,-4.9,-0.699999999999999,certain,certain,-0.699999999999999,71.1633333333333,1029.28045543967,3,1030.78104901005,1034.78257053409,1044.26960318143,1.46755457966356,1035.76632750494,1036.76671052582,0.72,7.50280721986201,1039.76782535017,1069519,1071319,1076121,1078502,1082103,1087527
NaN,NaN,True,True,False,0.72,-0.28,-5.32,9.24,-0.3,-9.54,-4.92,certain,certain,-4.92,66.2433333333333,1046.28704199087,3,1048.00437354168,1052.00586658716,1052.98962387798,1.68404873227701,NaN,NaN,NaN,NaN,NaN,1089927,1091988,1096789,0,0,1097990
NaN,NaN,True,False,True,0.72,-0.28,-5.6,-1.44666666666667,1.5,0.0533333333333332,0.776666666666667,gamble,lose,0.0533333333333332,66.2966666666667,1055.00708988609,1,1056.25754138356,1060.24238885997,1069.74603539793,1.21718243826763,1061.24279715959,1062.24311426375,0.76,7.50286417701864,1065.24434780216,1100390,1101891,1106673,1109074,1112675,1118098
NaN,NaN,True,True,False,0.76,-0.24,-5.84,9.2,5.1,-4.1,0.5,gamble,win,5.1,71.3966666666667,1071.76350748571,1,1073.84766200473,1077.8324838824,1078.83287170305,2.05103393239551,NaN,NaN,NaN,NaN,NaN,1120498,1123000,1127781,0,0,1129003
NaN,NaN,True,True,False,0.76,-0.24,-6.08,9.44,12.9,3.46,1.73,gamble,win,12.9,84.2966666666667,1080.85034571076,1,1082.01745640859,1086.0189766527,1095.50598306133,1.13402498947107,1087.00268082618,1088.00308144619,0.77,7.50281681938213,1091.00421578955,1131403,1132803,1137605,1139986,1143588,1149011
NaN,NaN,True,True,True,0.77,-0.23,-6.31,9.53,0.9,-8.63,-3.865,certain,certain,-3.865,80.4316666666667,1097.52339851196,3,1100.42451544819,1104.42609136953,1105.40979458307,2.86786131636472,NaN,NaN,NaN,NaN,NaN,1151411,1154892,1159694,0,0,1160895
NaN,NaN,True,True,True,0.77,-0.23,-6.54,9.76,11.1,1.34,0.669999999999999,gamble,win,11.1,91.5316666666667,1107.42720395399,1,1109.67809862932,1113.67961343372,1114.66329680823,2.21781408673269,NaN,NaN,NaN,NaN,NaN,1163295,1165997,1170798,0,0,1171999
NaN,NaN,True,True,False,0.77,-0.23,-6.77,9.99,0.3,-9.69,-4.695,certain,certain,-4.695,86.8366666666667,1116.68078233534,3,1119.26512500498,1123.26661133076,1132.75365069776,2.55124864165555,1124.25034206294,1125.25074844266,0.78,7.50281777934288,1128.25190678483,1174399,1177501,1182303,1184684,1188285,1193708
NaN,NaN,True,True,False,0.78,-0.22,-6.99,10.07,9.5,-0.57,-0.285,gamble,win,9.5,96.3366666666667,1134.77106550842,NaN,1137.77225328912,1141.77371049637,1142.75749466589,NaN,NaN,NaN,NaN,NaN,NaN,1196108,1199710,1204511,0,0,1205713
NaN,NaN,True,False,False,0.78,-0.22,-7.21,-1.37083333333333,9.7,8.32916666666667,4.16458333333333,gamble,lose,8.32916666666667,104.665833333333,1144.77489507725,1,1145.7919835042,1149.77683578036,1159.28054311531,0.984007198334439,1150.77720120212,1151.77763894029,0.77,7.50272626391961,1154.77875152475,1208113,1209333,1214115,1216516,1220118,1225541
NaN,NaN,True,True,False,0.77,-0.23,-7.44,10.66,8.7,-1.96,-0.98,certain,certain,-0.98,103.685833333333,1161.29795024634,3,1163.99897797103,1168.00049661522,1168.98426062573,2.66795865548193,NaN,NaN,NaN,NaN,NaN,1227941,1231182,1235984,0,0,1237186
NaN,NaN,True,True,False,0.77,-0.23,-7.67,10.89,13.7,2.81,1.405,gamble,win,13.7,117.385833333333,1171.00170199506,1,1172.76905184894,1176.75391500458,1186.25757658179,1.73425550595857,1177.75428394615,1178.75468520614,0.79,7.5027486627805,1181.75579843056,1239586,1241706,1246488,1248889,1252490,1257893
