isHappyBlock,isCongruent,isWinOnTop,lastHappyRating,diff,sumDiff,RPE,winAmount,loseAmount,certainAmount,choice,outcome,outcomeAmount,currentWinnings,outcome1Box_started,choiceKey_keys,choiceKey_rt,outcome1Box_2_started,outcome1Box_3_started,fixCross_ITI_started,fixCross_ISI_started,happyText_started,happySlider_response,happySlider_rt,happySlider_started,trial_sample,choice_sample,outcome_sample,happyText_sample,happySlider_sample,fixCross_ITI_sample
TRUE,TRUE,FALSE,0.97,-0.03,-0.8,1.22,1.1,-0.12,0.49,gamble,win,1.1,91.1075,225.5346705,1,1.250734841,226.8184909,230.8200233,231.8037362,NaN,NaN,NaN,NaN,NaN,221223,222764,227566,0,0,228767
TRUE,TRUE,FALSE,0.97,-0.03,-0.83,1.25,13.5,12.25,6.125,gamble,win,13.5,104.6075,233.821174,1,1.000511013,234.8549127,238.8397586,248.3434026,239.8401682,240.8405208,0.97,7.502862888,243.8416926,231167,232408,237189,239590,243192,248615
TRUE,FALSE,FALSE,0.97,-0.03,-0.86,-0.176666667,9.5,9.323333333,4.661666667,gamble,lose,9.323333333,113.9308333,250.3608743,1,1.017282922,251.4112796,255.3961297,256.39649,NaN,NaN,NaN,NaN,NaN,251015,252275,257057,0,0,258279
TRUE,FALSE,TRUE,0.97,-0.03,-0.89,-0.179166667,8.1,7.920833333,3.960416667,gamble,lose,7.920833333,121.8516667,258.4139079,1,0.800611552,259.2475545,263.2491343,264.2328363,NaN,NaN,NaN,NaN,NaN,260679,261679,266481,0,0,267682
TRUE,TRUE,TRUE,0.97,-0.03,-0.92,1.34,2.1,0.76,1.43,gamble,win,2.1,123.9516667,266.2502427,1,1.20537821,267.4887123,271.4689405,280.9725819,272.4693331,273.4697114,0.97,7.50283185,276.4708166,270082,271563,276345,278746,282347,287770
TRUE,TRUE,TRUE,0.97,-0.03,-0.95,1.37,10.5,9.13,4.565,gamble,win,10.5,134.4516667,282.989966,1,1.6509811,284.673994,288.6755545,289.6592859,NaN,NaN,NaN,NaN,NaN,290170,292191,296993,0,0,298194
TRUE,FALSE,TRUE,0.97,-0.03,-0.98,-0.186666667,5.7,5.513333333,2.756666667,gamble,lose,5.513333333,139.965,291.6766297,1,1.484251717,293.1939135,297.1787787,306.6824118,298.1791694,299.1794989,0.97,7.502972962,302.1807296,300594,302415,307197,309598,313199,318622
TRUE,TRUE,TRUE,0.97,-0.03,-1.01,1.43,10.7,9.27,4.635,gamble,win,10.7,150.665,308.6998025,1,1.184094541,309.9169519,313.9017902,314.9021738,NaN,NaN,NaN,NaN,NaN,321022,322483,327265,0,0,328486
TRUE,FALSE,TRUE,0.97,-0.03,-1.04,-0.191666667,-0.5,-0.691666667,-0.595833333,certain,certain,-0.595833333,150.0691667,316.9196555,3,2.901387318,319.8541156,323.8556259,333.3425514,324.8393529,325.839686,0.98,7.502796971,328.8408325,330886,334408,339210,341590,345192,350635
TRUE,TRUE,TRUE,0.98,-0.02,-1.06,1.34,-0.9,-2.24,-1.57,gamble,win,-0.9,149.1691667,335.3812597,1,1.813048011,337.2273822,341.2289459,342.2126127,NaN,NaN,NaN,NaN,NaN,353035,355256,360058,0,0,361259
TRUE,TRUE,FALSE,0.98,-0.02,-1.08,1.36,10.1,8.74,4.37,gamble,win,10.1,159.2691667,344.2300511,1,1.317482015,345.5805682,349.5820977,350.5658074,NaN,NaN,NaN,NaN,NaN,363659,365280,370082,0,0,371283
TRUE,FALSE,FALSE,0.98,-0.02,-1.1,-0.161666667,4.7,4.538333333,2.269166667,gamble,lose,4.538333333,163.8075,352.5832932,1,0.883930646,353.5002656,357.4851198,366.9887542,358.485554,359.4859959,0.99,7.502760173,362.4870775,373683,374784,379565,381966,385568,390971
FALSE,FALSE,TRUE,0.98,0.98,0.98,3.511666667,3.275,-0.236666667,1.519166667,gamble,win,3.275,167.0825,380.3818613,1,1.99642451,382.4113378,386.3962193,387.3965367,NaN,NaN,NaN,NaN,NaN,407036,409477,414259,0,0,415480
FALSE,TRUE,TRUE,0.98,0.98,1.96,-15.68,0.975,-14.705,-6.865,gamble,lose,-14.705,152.3775,389.4140161,1,1.66754278,391.1146381,395.1162229,404.6031852,396.0998817,397.100266,0.83,7.502806251,400.1014471,417880,419921,424723,427104,430706,436129
FALSE,FALSE,FALSE,0.83,0.83,2.79,3.1375,1.675,-1.4625,0.10625,gamble,win,1.675,154.0525,406.6206186,1,1.417457505,408.0711553,412.0726573,413.0564098,NaN,NaN,NaN,NaN,NaN,438529,440269,445071,0,0,446273
FALSE,TRUE,TRUE,0.83,0.83,3.62,-15.24,2.875,-12.365,-4.745,gamble,lose,-12.365,141.6875,415.073799,NaN,NaN,418.1250593,422.0765262,431.5634869,423.0601898,424.0606182,0.74,7.502757294,427.0617692,448673,452334,457076,459457,463058,468501
FALSE,TRUE,FALSE,0.74,0.74,4.36,-14.72,1.825,-12.895,-5.535,certain,certain,-5.535,136.1525,433.6021597,3,1.779689783,435.4149613,439.4164432,440.4001525,NaN,NaN,NaN,NaN,NaN,470901,473082,477884,0,0,479086
FALSE,TRUE,TRUE,0.74,0.74,5.1,-15.46,-0.125,-15.585,-7.855,gamble,lose,-15.585,120.5675,442.4175903,1,2.834696141,445.2853797,449.2868833,450.2706387,NaN,NaN,NaN,NaN,NaN,481486,484927,489729,0,0,490930
FALSE,TRUE,FALSE,0.74,0.74,5.84,-16.2,1.275,-14.925,-6.825,certain,certain,-6.825,113.7425,452.2880826,3,2.367935975,454.6889951,458.690482,468.1774703,459.6741901,460.6745472,0.75,7.502841129,463.6757667,493330,496211,501013,503394,506996,512419
FALSE,TRUE,FALSE,0.75,0.75,6.59,-17.09,2.675,-14.415,-5.87,gamble,lose,-14.415,99.3275,470.1949247,1,2.551236638,472.7792008,476.7641357,477.7644861,NaN,NaN,NaN,NaN,NaN,514819,517920,522702,0,0,523923
FALSE,TRUE,FALSE,0.75,0.75,7.34,-17.84,-0.275,-18.115,-9.195,certain,certain,-9.195,90.1325,479.781874,3,1.984442106,481.7993166,485.80084,495.2878039,486.7845545,487.7849369,0.74,7.502811371,490.7861266,526323,528744,533546,535927,539528,544971
FALSE,TRUE,TRUE,0.74,0.74,8.08,-18.44,-0.225,-18.665,-9.445,gamble,lose,-18.665,71.4675,497.3265823,NaN,NaN,500.3230654,504.3079638,505.3083494,NaN,NaN,NaN,NaN,NaN,547371,550973,555755,0,0,556976
FALSE,TRUE,FALSE,0.74,0.74,8.82,-19.18,2.125,-17.055,-7.465,certain,certain,-7.465,64.0025,507.3257821,3,2.918085951,510.2769123,514.2784211,515.2621128,NaN,NaN,NaN,NaN,NaN,559376,562918,567719,0,0,568921
FALSE,FALSE,FALSE,0.74,0.74,9.56,3.386666667,0.525,-2.861666667,-1.168333333,gamble,win,0.525,64.5275,517.2796245,1,2.434501079,519.7472592,523.7487922,533.235704,524.7324433,525.7328289,0.74,7.502793132,528.7339281,571321,574282,579084,581465,585066,590489
FALSE,TRUE,FALSE,0.74,0.74,10.3,-20.66,2.625,-18.035,-7.705,gamble,lose,-18.035,46.4925,535.253119,1,2.201114437,537.4872714,541.472132,542.4725135,NaN,NaN,NaN,NaN,NaN,592889,595570,600352,0,0,601574
FALSE,TRUE,FALSE,0.74,0.74,11.04,-21.4,1.925,-19.475,-8.775,certain,certain,-8.775,37.7175,544.4899932,3,2.117713107,546.6407704,550.6423569,560.1293119,551.6260627,552.6264419,0.77,7.502745454,555.6275907,603974,606555,611357,613738,617339,622782
FALSE,FALSE,FALSE,0.77,0.77,11.81,3.679166667,0.875,-2.804166667,-0.964583333,certain,certain,-0.964583333,36.75291667,562.1680439,3,2.313193923,564.5142773,568.5158456,569.4995575,NaN,NaN,NaN,NaN,NaN,625182,628003,632805,0,0,634007
FALSE,TRUE,FALSE,0.77,0.77,12.58,-23.36,-0.025,-23.385,-11.705,gamble,lose,-23.385,13.36791667,571.5169751,1,2.617952774,574.1680138,578.1695968,587.6565587,579.1532731,580.1535918,0.74,7.502798891,583.1547847,636407,639588,644390,646771,650372,655795
FALSE,FALSE,FALSE,0.74,0.74,13.32,3.7,-0.325,-4.025,-2.175,certain,certain,-2.175,11.19291667,589.6739428,3,1.867684149,591.5747058,595.5761473,596.5598608,NaN,NaN,NaN,NaN,NaN,658195,660476,665278,0,0,666479
FALSE,FALSE,TRUE,0.74,0.74,14.06,3.761666667,0.825,-2.936666667,-1.055833333,certain,certain,-1.055833333,10.13708333,598.5773002,3,1.86746304,600.4780268,604.4795803,605.4633146,NaN,NaN,NaN,NaN,NaN,668879,671160,675962,0,0,677164
FALSE,FALSE,FALSE,0.74,0.74,14.8,3.823333333,2.325,-1.498333333,0.413333333,gamble,win,2.325,12.46208333,607.4807373,1,1.550843379,609.0646398,613.0495023,622.5531857,614.0499343,615.050309,0.83,7.50281425,618.0514568,679564,681464,686246,688647,692249,697692
FALSE,TRUE,TRUE,0.83,0.83,15.63,-27.25,0.925,-26.325,-12.7,gamble,lose,-26.325,-13.86291667,624.5918457,1,2.213224193,626.8381046,630.8396789,631.8233531,NaN,NaN,NaN,NaN,NaN,700092,702793,707595,0,0,708796
FALSE,TRUE,FALSE,0.83,0.83,16.46,-28.08,1.575,-26.505,-12.465,certain,certain,-12.465,-26.32791667,633.8408254,3,2.601260221,636.4751696,640.476656,649.9636647,641.4603669,642.4607634,0.7,7.502986081,645.4619438,711196,714357,719159,721540,725141,730565
FALSE,FALSE,FALSE,0.7,0.7,17.16,3.88,2.475,-1.405,0.535,gamble,win,2.475,-23.85291667,651.9810541,1,2.167789807,654.1819039,658.1667447,659.1671367,NaN,NaN,NaN,NaN,NaN,732965,735606,740387,0,0,741609
FALSE,FALSE,FALSE,0.7,0.7,17.86,3.938333333,-0.175,-4.113333333,-2.144166667,certain,certain,-2.144166667,-25.99708333,661.184618,3,2.851305499,664.0690091,668.070539,677.5575499,669.0542611,670.0546329,0.7,7.502876327,673.0557772,744009,747470,752272,754653,758254,763698
FALSE,TRUE,FALSE,0.7,0.7,18.56,-28.36,2.825,-25.535,-11.355,certain,certain,-11.355,-37.35208333,679.5962304,3,1.879746548,681.5090139,685.5105646,686.4942989,NaN,NaN,NaN,NaN,NaN,766098,768399,773200,0,0,774402
FALSE,TRUE,TRUE,0.7,0.7,19.26,-29.06,3.425,-25.635,-11.105,certain,certain,-11.105,-48.45708333,688.5116903,3,1.634258148,690.1790414,694.1805517,695.1642799,NaN,NaN,NaN,NaN,NaN,776802,778803,783604,0,0,784806
FALSE,TRUE,FALSE,0.7,0.7,19.96,-29.76,1.475,-28.285,-13.405,gamble,lose,-28.285,-76.74208333,697.1816694,NaN,NaN,700.182822,704.1844011,713.6713602,705.1680618,706.168488,0.71,7.502748014,709.1696681,787206,790807,795609,797990,801592,807015
FALSE,TRUE,TRUE,0.71,0.71,20.67,-30.61,1.075,-29.535,-14.23,certain,certain,-14.23,-90.97208333,715.6887465,3,1.25056013,716.972572,720.9741047,721.9578586,NaN,NaN,NaN,NaN,NaN,809415,810955,815757,0,0,816938
TRUE,TRUE,TRUE,0.73,-0.27,-0.27,4.05,10.1,6.05,3.025,gamble,win,10.1,-80.87208333,817.077561,1,1.117180655,818.2280068,822.2341242,831.7164451,823.213196,824.2135797,0.73,7.502754734,827.2147275,0,0,0,0,0,0
TRUE,TRUE,TRUE,0.73,-0.27,-0.54,4.32,9.7,5.38,2.69,gamble,win,9.7,-71.17208333,833.7339789,1,0.933905591,834.7009532,838.6857764,839.6861607,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
TRUE,TRUE,TRUE,0.73,-0.27,-0.81,4.59,7.9,3.31,1.655,gamble,win,7.9,-63.27208333,841.7036033,1,0.750542851,842.487234,846.4720895,847.4725186,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
TRUE,TRUE,FALSE,0.73,-0.27,-1.08,4.86,10.5,5.64,2.82,gamble,win,10.5,-52.77208333,849.489909,1,0.750593089,850.2735931,854.2584637,863.7620322,855.2587824,856.2591667,0.74,7.50282417,859.2603132,0,0,0,0,0,0
TRUE,TRUE,TRUE,0.74,-0.26,-1.34,4.98,6.7,1.72,0.86,gamble,win,6.7,-46.07208333,865.7794664,1,1.400805589,867.2133551,871.1982381,872.1985962,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
TRUE,FALSE,TRUE,0.74,-0.26,-1.6,-1.043333333,10.3,9.256666667,4.628333333,gamble,lose,9.256666667,-36.81541667,874.2160864,1,1.31739466,875.5665494,879.5513995,889.0550524,880.5517886,881.5521691,0.83,7.502848169,884.5533648,0,0,0,0,0,0
TRUE,TRUE,FALSE,0.83,-0.17,-1.77,4.15,12.5,8.35,4.175,gamble,win,12.5,-24.31541667,891.093763,1,1.329486178,892.4563361,896.4578685,897.4415775,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
TRUE,TRUE,TRUE,0.83,-0.17,-1.94,4.32,2.7,-1.62,0.54,gamble,win,2.7,-21.61541667,899.4590089,1,2.084450234,901.5765412,905.5613935,915.065026,906.561733,907.5621161,0.81,7.502807211,910.5633096,0,0,0,0,0,0
TRUE,TRUE,FALSE,0.81,-0.19,-2.13,4.79,6.5,1.71,0.855,gamble,win,6.5,-15.11541667,917.0824708,1,1.55082802,918.6663572,922.6512128,923.6517017,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
TRUE,TRUE,FALSE,0.81,-0.19,-2.32,4.98,6.1,1.12,0.56,gamble,win,6.1,-9.015416667,925.6690854,1,1.617556635,927.3196928,931.3045653,932.3049531,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
TRUE,TRUE,TRUE,0.81,-0.19,-2.51,5.17,8.1,2.93,1.465,gamble,win,8.1,-0.915416667,934.322397,1,1.467466368,935.8229716,939.8078569,949.3114574,940.8082038,941.8085897,0.84,7.502833449,944.809717,0,0,0,0,0,0
TRUE,TRUE,TRUE,0.84,-0.16,-2.67,4.91,6.3,1.39,0.695,gamble,win,6.3,5.384583333,951.3501856,1,0.929329514,952.3125952,956.2974514,957.2978469,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
TRUE,TRUE,FALSE,0.84,-0.16,-2.83,5.07,-1.3,-6.37,-3.835,certain,certain,-3.835,1.549583333,959.3152389,3,2.501301051,961.8495837,965.851069,975.3380288,966.8347742,967.835227,0.83,7.502754094,970.8363066,0,0,0,0,0,0
TRUE,FALSE,TRUE,0.83,-0.17,-3,-0.845,6.9,6.055,3.0275,gamble,lose,6.055,7.604583333,977.3554672,1,2.717986821,980.1065703,984.0914179,985.0918041,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
TRUE,FALSE,TRUE,0.83,-0.17,-3.17,-0.859166667,8.9,8.040833333,4.020416667,gamble,lose,8.040833333,15.64541667,987.1091942,1,1.117409763,988.259688,992.2444913,993.2448734,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
TRUE,TRUE,FALSE,0.83,-0.17,-3.34,5.72,4.1,-1.62,1.24,gamble,win,4.1,19.74541667,995.2623608,1,1.767639543,997.063053,1001.047861,1010.551541,1002.048241,1003.048625,0.91,7.502804011,1006.04977,0,0,0,0,0,0
TRUE,TRUE,TRUE,0.91,-0.09,-3.43,4.69,0.9,-3.79,-1.445,gamble,win,0.9,20.64541667,1012.568978,1,2.584633584,1015.186648,1019.18818,1020.17189,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
TRUE,TRUE,TRUE,0.91,-0.09,-3.52,4.78,8.7,3.92,1.96,gamble,win,8.7,29.34541667,1022.189278,1,0.883951764,1023.106318,1027.107825,1036.594829,1028.091549,1029.091966,0.86,7.502798891,1032.093065,0,0,0,0,0,0
TRUE,TRUE,FALSE,0.86,-0.14,-3.66,5.62,0.5,-5.12,-2.31,gamble,win,0.5,29.84541667,1038.612223,1,1.951089638,1040.596372,1044.597845,1045.581601,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
TRUE,FALSE,TRUE,0.86,-0.14,-3.8,-0.806666667,5.5,4.693333333,2.346666667,gamble,lose,4.693333333,34.53875,1047.599041,1,1.950800053,1049.583111,1053.567941,1063.071578,1054.568324,1055.568707,0.87,7.50282097,1058.569851,0,0,0,0,0,0
TRUE,FALSE,FALSE,0.87,-0.13,-3.93,-0.7825,13.1,12.3175,6.15875,gamble,lose,12.3175,46.85625,1065.110298,1,1.279527232,1066.422861,1070.424448,1071.408098,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
TRUE,FALSE,TRUE,0.87,-0.13,-4.06,-0.793333333,13.7,12.90666667,6.453333333,gamble,lose,12.90666667,59.76291667,1073.425535,1,0.933970867,1074.392593,1078.394149,1079.377858,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
TRUE,TRUE,FALSE,0.87,-0.13,-4.19,6.01,4.5,-1.51,1.495,gamble,win,4.5,64.26291667,1081.395297,1,1.917659734,1083.346045,1087.330845,1096.834537,1088.331235,1089.331612,0.86,7.502866728,1092.332762,0,0,0,0,0,0
TRUE,TRUE,TRUE,0.86,-0.14,-4.33,6.29,11.5,5.21,2.605,gamble,win,11.5,75.76291667,1098.851923,1,1.100509861,1099.985695,1103.970595,1104.970933,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
TRUE,TRUE,TRUE,0.86,-0.14,-4.47,6.43,2.9,-3.53,-0.315,gamble,win,2.9,78.66291667,1106.988368,1,1.901011338,1108.922439,1112.907341,1122.410959,1113.907729,1114.90806,0.91,7.502838569,1117.90926,0,0,0,0,0,0
TRUE,TRUE,FALSE,0.91,-0.09,-4.56,5.82,5.7,-0.12,-0.06,gamble,win,5.7,84.36291667,1124.449663,1,1.746358753,1126.229058,1130.23059,1131.214347,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
TRUE,TRUE,FALSE,0.91,-0.09,-4.65,5.91,9.5,3.59,1.795,gamble,win,9.5,93.86291667,1133.231736,1,2.167777008,1135.43262,1139.417426,1148.921067,1140.417822,1141.4182,0.9,7.50281937,1144.419344,0,0,0,0,0,0
