isHappyBlock,isCongruent,isWinOnTop,lastHappyRating,diff,sumDiff,RPE,winAmount,loseAmount,certainAmount,choice,outcome,outcomeAmount,currentWinnings,outcome1Box_started,choiceKey_keys,choiceKey_rt,outcome1Box_2_started,outcome1Box_3_started,fixCross_ITI_started,fixCross_ISI_started,happyText_started,happySlider_response,happySlider_rt,happySlider_started,trial_sample,choice_sample,outcome_sample,happyText_sample,happySlider_sample,fixCross_ITI_sample
True,False,False,0.62,-0.38,-0.38,-1.36166666666667,-1.3,-2.66166666666667,-1.98083333333333,certain,certain,-1.98083333333333,-1.98083333333333,101.275814148752,3,2.40093966208588,103.710025963421,107.694980042659,108.695260987735,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
True,True,False,0.62,-0.38,-0.76,6.08,-0.1,-6.18,-3.14,certain,certain,-3.14,-5.12083333333333,110.71273173969,3,2.16771077120393,112.913532593147,116.915062111901,117.898731779367,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
True,False,False,0.62,-0.38,-1.14,-1.425,3.7,2.275,1.1375,gamble,lose,2.275,-2.84583333333333,119.916201571372,1,1.46767275722232,121.41678330047,125.401643944673,134.905238953706,126.402034963901,127.402443582196,0.68,7.50275313375278,130.403483206972,0,0,0,0,0,0
True,False,True,0.68,-0.32,-1.46,-1.24166666666667,10.7,9.45833333333333,4.72916666666667,gamble,lose,9.45833333333333,6.6125,136.922690826663,1,1.83430288183081,138.790067471615,142.774971313524,143.775306975693,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
True,False,True,0.68,-0.32,-1.78,-1.26833333333333,6.5,5.23166666666667,2.61583333333333,gamble,lose,5.23166666666667,11.8441666666667,145.792740289635,1,1.75076011962301,147.576755602742,151.561654324922,161.065188537184,152.562028065069,153.562370766864,0.68,7.50275601360045,156.563466068681,0,0,0,0,0,0
True,True,False,0.68,-0.32,-2.1,6.58,-1.1,-7.68,-4.39,certain,certain,-4.39,7.45416666666667,163.082674648322,3,1.90082094839272,165.016773828973,169.018282868814,170.001989014343,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
True,False,False,0.68,-0.32,-2.42,-1.32166666666667,-0.5,-1.82166666666667,-1.16083333333333,gamble,lose,-1.82166666666667,5.6325,172.019405689169,1,2.73463585614445,174.787137387262,178.771995471599,179.772352572631,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
True,True,False,0.68,-0.32,-2.74,7.22,-0.9,-8.12,-4.51,gamble,win,-0.9,4.7325,181.789804765571,NaN,NaN,184.790948384822,188.79255213963,198.279434756425,189.77618276917,190.776546909827,0.6,7.5029809616517,193.777700128569,0,0,0,0,0,0
True,False,False,0.6,-0.4,-3.14,-1.66166666666667,7.1,5.43833333333333,2.71916666666667,gamble,lose,5.43833333333333,10.1708333333333,200.296863590605,1,1.46749356674263,201.797437640113,205.782287404892,206.782676504223,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
True,False,False,0.6,-0.4,-3.54,-1.695,7.7,6.005,3.0025,gamble,lose,6.005,16.1758333333333,208.800106618335,1,1.25061676723635,210.083927381776,214.068826103958,223.572459190967,215.069218723102,216.069576144115,0.6,7.50272145543568,219.070680085473,0,0,0,0,0,0
True,True,False,0.6,-0.4,-3.94,9.54,4.3,-5.24,-0.47,certain,certain,-0.47,15.7058333333333,225.589896024723,3,1.96773835374006,227.590583348212,231.592136225723,232.575823172272,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
True,True,True,0.6,-0.4,-4.34,9.94,1.7,-8.24,-3.27,gamble,win,1.7,17.4058333333333,234.593278885026,1,2.41773333000492,237.044273168209,241.02906757593,250.532694903246,242.029407077895,243.029883852569,0.61,7.5027627332438,246.031010512721,0,0,0,0,0,0
True,True,True,0.61,-0.39,-4.73,10.19,1.3,-8.89,-3.795,certain,certain,-3.795,13.6108333333333,252.550169175012,3,2.35109622976779,254.934369246304,258.919230210491,259.919560112967,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
True,True,True,0.61,-0.39,-5.12,10.58,13.5,2.92,1.46,gamble,win,13.5,27.1108333333333,261.937047184054,1,1.40090734380101,263.370926216399,267.355773101332,268.356162200664,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
True,False,True,0.61,-0.39,-5.51,-1.82416666666667,-0.3,-2.12416666666667,-1.21208333333333,gamble,lose,-2.12416666666667,24.9866666666667,270.37359167481,NaN,NaN,273.374738813875,277.376271212474,286.863193507161,278.359975438105,279.360344378507,0.58,7.50275921343018,282.361461119184,0,0,0,0,0,0
True,False,True,0.58,-0.42,-5.93,-1.96416666666667,5.9,3.93583333333333,1.96791666666667,gamble,lose,3.93583333333333,28.9225,288.880650179863,1,1.88442021959781,290.798138402888,294.782987207718,295.783283511979,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
True,False,False,0.58,-0.42,-6.35,-1.99916666666667,7.5,5.50083333333333,2.75041666666667,gamble,lose,5.50083333333333,34.4233333333333,297.800702426686,1,1.23419171973546,299.067914472382,303.052769676875,312.556395724259,304.05310917884,305.053496998238,0.54,7.5028126505913,308.054667816044,0,0,0,0,0,0
True,True,False,0.54,-0.46,-6.81,13.25,12.9,-0.349999999999996,-0.174999999999998,gamble,win,12.9,47.3233333333333,314.573775921022,1,2.65128444377115,317.258140207592,321.259659486888,322.243378431736,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
True,False,False,0.54,-0.46,-7.27,-2.21583333333333,8.3,6.08416666666667,3.04208333333333,gamble,lose,6.08416666666667,53.4075,324.26081174568,1,1.01772385850927,325.311218668065,329.296067792879,330.296410174691,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
True,True,False,0.54,-0.46,-7.73,14.17,10.1,-4.07,-2.035,certain,certain,-2.035,51.3725,332.313979481409,3,2.55119120072413,334.898287002994,338.899729166385,348.386685059289,339.883440431644,340.883853849682,0.55,7.50273329480842,343.884952031347,0,0,0,0,0,0
True,True,True,0.55,-0.45,-8.18,14.48,12.5,-1.98,-0.989999999999998,gamble,win,12.5,63.8725,350.404167330631,1,2.56772568241286,353.005106288754,357.00664796686,357.990392190366,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
True,True,False,0.55,-0.45,-8.63,14.93,5.7,-9.23,-1.765,certain,certain,-1.765,62.1075,360.007821664512,3,2.21784506807126,362.258637461178,366.243488185906,375.747116793156,367.243869605645,368.24429838287,0.55,7.50278065229213,371.245387605009,0,0,0,0,0,0
True,True,True,0.55,-0.45,-9.08,15.38,0.3,-15.08,-7.39,certain,certain,-7.39,54.7175,377.76455042708,3,2.75129737108364,380.54894971979,384.550484998237,385.53419786341,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
