lifeHappySlider_response,blockHappySlider_response,isHappyBlock,isCongruent,isWinOnTop,lastHappyRating,diff,sumDiff,RPE,winAmount,loseAmount,certainAmount,choice,outcome,outcomeAmount,currentWinnings,outcome1Box_started,choiceKey_keys,outcome1Box_2_started,outcome1Box_3_started,fixCross_ITI_started,choiceKey_rt,fixCross_ISI_started,happyText_started,happySlider_response,happySlider_rt,happySlider_started,trial_sample,choice_sample,outcome_sample,happyText_sample,happySlider_sample,fixCross_ITI_sample
NaN,NaN,False,False,True,0.5,0.5,4.42,2.11833333333333,0.025,-2.09333333333333,-1.03416666666667,gamble,win,0.025,147.744166666667,630.892905848839,NaN,633.894052027954,637.878902432702,647.38257071784,NaN,638.879302091471,639.879663992248,0.5,7.50262290066894,642.880841529695,566197,569798,574580,576981,580583,586006
NaN,NaN,False,True,True,0.5,0.5,4.92,-11.92,12.1,0.18,0.0899999999999999,gamble,lose,0.18,147.924166666667,649.399962433992,1,650.550441480547,654.535304364632,655.535722582415,1.11736176574414,NaN,NaN,NaN,NaN,NaN,588406,589786,594568,0,0,595789
NaN,NaN,False,True,True,0.5,0.5,5.42,-12.42,4.1,-8.32,-2.11,certain,certain,-2.11,145.814166666667,657.553076860557,3,659.520492671429,663.505342116227,664.505728015727,1.93432668856622,NaN,NaN,NaN,NaN,NaN,598189,600551,605333,0,0,606554
NaN,NaN,False,True,False,0.5,0.5,5.92,-12.92,12.5,-0.42,-0.21,gamble,lose,-0.42,145.394166666667,666.523158129839,1,668.874062689789,672.875597328268,682.362544261647,2.31781671757562,673.859341551775,674.859676253996,0.48,7.50292944438843,677.860848991699,608954,611775,616577,618958,622559,627982
NaN,NaN,False,False,True,0.48,0.48,6.4,2.21333333333333,2.625,0.411666666666667,1.51833333333333,gamble,win,2.625,148.019166666667,684.379971815895,1,685.53041054459,689.515261589302,690.515699006068,1.11743248198763,NaN,NaN,NaN,NaN,NaN,630382,631763,636545,0,0,637766
NaN,NaN,False,False,True,0.48,0.48,6.88,2.25333333333333,-0.275,-2.52833333333333,-1.40166666666667,certain,certain,-1.40166666666667,146.6175,692.533083682592,3,694.36711329894,698.368637697964,707.855592630916,1.80096641266573,699.352351203102,700.352734862721,0.47,7.5027870519516,703.353864402721,640166,642367,647169,649550,653151,658574
NaN,NaN,False,False,False,0.47,0.47,7.35,2.2575,3.475,1.2175,0.60875,gamble,win,3.475,150.0925,709.873027544774,1,711.190202696431,715.175019822946,716.175466839199,1.28408090961966,NaN,NaN,NaN,NaN,NaN,660974,662555,667337,0,0,668558
NaN,NaN,False,True,True,0.47,0.47,7.82,-14.4,6.5,-7.9,-0.7,certain,certain,-0.7,149.3925,718.192912632479,3,719.59345231581,723.594933517128,733.081882690389,1.36743520184245,724.578640622607,725.579019162502,0.44,7.50277873239611,728.580153822226,670958,672639,677441,679822,683423,688846
NaN,NaN,False,True,False,0.44,0.44,8.26,-14.42,13.7,-0.720000000000001,-0.36,gamble,lose,-0.720000000000001,148.6725,735.099317604247,1,737.550254610473,741.551774529737,742.535583709792,2.4178469239705,NaN,NaN,NaN,NaN,NaN,691246,694187,698989,0,0,700191
NaN,NaN,False,False,True,0.44,0.44,8.7,2.265,2.825,0.56,1.6925,gamble,win,2.825,151.4975,744.552918148987,1,745.686739200413,749.671533928115,750.671924947346,1.10066985241792,NaN,NaN,NaN,NaN,NaN,702591,703951,708733,0,0,709955
NaN,NaN,False,False,True,0.44,0.44,9.14,2.30166666666667,0.525,-1.77666666666667,-0.625833333333333,gamble,win,0.525,152.0225,752.68939057957,1,755.156963822079,759.14186350421,768.645441234159,2.43450299920005,760.142200446309,761.142592425487,0.47,7.50282480994792,764.143715565828,712355,715316,720098,722498,726100,731523
NaN,NaN,False,True,False,0.47,0.47,9.61,-16.19,11.5,-4.69,-2.345,gamble,lose,-4.69,147.3325,770.66285822897,1,773.097146519576,777.098667718768,778.082375464215,2.40118764891304,NaN,NaN,NaN,NaN,NaN,733923,736844,741646,0,0,742847
NaN,NaN,False,False,True,0.47,0.47,10.08,2.485,0.425,-2.06,-0.8175,gamble,win,0.425,147.7575,780.099831496947,NaN,783.101001354808,787.085807921881,796.589482286698,NaN,788.0861915815,789.086617798861,0.47,7.50272561521342,792.087706061051,745247,748849,753631,756032,759633,765056
NaN,NaN,False,True,False,0.47,0.47,10.55,-17.13,5.7,-11.43,-2.865,certain,certain,-2.865,144.8925,798.60686856314,3,800.190804904443,804.192330903381,805.176054647975,1.55086161823056,NaN,NaN,NaN,NaN,NaN,767456,769357,774159,0,0,775360
NaN,NaN,False,False,False,0.47,0.47,11.02,2.56333333333333,0.875,-1.68833333333333,-0.406666666666667,gamble,win,0.875,145.7675,807.193482522205,1,809.994549089552,813.979457091238,823.483022981818,2.76796464571817,814.979772594477,815.980223130544,0.46,7.5026600186975,818.981338591293,777760,781121,785903,788304,791906,797329
NaN,NaN,False,True,False,0.46,0.46,11.48,-17.92,-0.9,-18.82,-9.86,certain,certain,-9.86,135.9075,825.500460775522,3,828.234837125448,832.236362804408,833.220069909883,2.70128050797939,NaN,NaN,NaN,NaN,NaN,799729,803010,807812,0,0,809013
NaN,NaN,False,False,False,0.46,0.46,11.94,2.605,1.275,-1.33,-0.0275000000000003,gamble,win,1.275,137.1825,835.237510903418,NaN,838.238651322841,842.223502367553,843.223888267054,NaN,NaN,NaN,NaN,NaN,NaN,811413,815015,819797,0,0,821018
NaN,NaN,False,True,True,0.46,0.46,12.4,-18.84,7.3,-11.54,-2.12,certain,certain,-2.12,135.0625,845.241323180911,3,846.691854128709,850.693400286575,860.180405136878,1.41743862566,851.677110271899,852.677487851844,0.47,7.50279249166124,855.678623791504,823418,825159,829961,832341,835943,841366
NaN,NaN,False,True,True,0.47,0.47,12.87,-19.45,7.5,-11.95,-2.225,certain,certain,-2.225,132.8375,862.197786613575,3,863.698361623028,867.699868103005,868.683592807549,1.46747308782869,NaN,NaN,NaN,NaN,NaN,843766,845567,850368,0,0,851550
NaN,0.47,True,True,True,0.47,-0.53,-0.53,7.95,6.5,-1.45,-0.725,gamble,win,6.5,139.3375,886.423706772694,NaN,889.42480495436,893.426385350409,902.913314684723,NaN,894.410070697042,895.410505873926,0.46,7.50247218867662,898.411581976765,872837,876439,881241,883622,887223,892646
NaN,NaN,True,False,True,0.46,-0.54,-1.07,-1.97916666666667,0.9,-1.07916666666667,-0.0895833333333333,certain,certain,-0.0895833333333333,139.247916666667,904.930749278596,3,906.831478071883,910.816334236322,911.816715336081,1.86769118824304,NaN,NaN,NaN,NaN,NaN,895046,897327,902109,0,0,903330
NaN,NaN,True,True,False,0.46,-0.54,-1.61,9.17,-0.3,-9.47,-4.885,gamble,win,-0.3,138.947916666667,913.834151849853,NaN,916.835266350648,920.8368147484,921.820526973606,NaN,NaN,NaN,NaN,NaN,NaN,905730,909332,914133,0,0,915335
NaN,NaN,True,True,True,0.46,-0.54,-2.15,9.71,1.5,-8.21,-3.355,certain,certain,-3.355,135.592916666667,923.837965087292,3,925.538704184033,929.540241062394,939.027086881142,1.66755077970083,930.52385313292,931.524291509631,0.42,7.50288976649608,934.525349693424,917735,919776,924578,926958,930560,935983
NaN,NaN,True,True,True,0.42,-0.58,-2.73,10.85,6.1,-4.75,0.674999999999999,gamble,win,6.1,141.692916666667,941.044529474591,1,943.011938885804,946.996796970143,947.997176469984,1.93431676909313,NaN,NaN,NaN,NaN,NaN,938383,940744,945526,0,0,946747
NaN,NaN,True,False,False,0.42,-0.58,-3.31,-2.30583333333333,7.7,5.39416666666667,2.69708333333333,gamble,lose,5.39416666666667,147.087083333333,950.014618423469,1,951.565209336077,955.566731175237,965.053681308447,1.5176893003445,956.550444680375,957.55086897784,0.44,7.50281873026688,960.551931321406,949147,951008,955810,958191,961792,967215
NaN,NaN,True,True,False,0.44,-0.56,-3.87,11.71,3.7,-8.01,-2.155,certain,certain,-2.155,144.932083333333,967.07117125938,3,969.788824337651,973.790374015331,974.774060321914,2.68459531429835,NaN,NaN,NaN,NaN,NaN,969615,972876,977678,0,0,978880
NaN,NaN,True,True,False,0.44,-0.56,-4.43,12.27,8.1,-4.17,1.965,gamble,win,8.1,153.032083333333,976.79149299589,NaN,979.775961980897,983.777499499225,993.281114347203,NaN,984.777870679507,985.778260418803,0.42,7.50274289429581,988.77938099928,981280,984861,989663,992064,995666,1001089
NaN,NaN,True,False,False,0.42,-0.58,-5.01,-2.4475,4.7,2.2525,1.12625,gamble,lose,2.2525,155.284583333333,995.298554060806,1,996.332324746909,1000.31714251339,1001.3175149736,1.00069084330244,NaN,NaN,NaN,NaN,NaN,1003489,1004729,1009511,0,0,1010732
NaN,NaN,True,True,False,0.42,-0.58,-5.59,13.71,7.5,-6.21,0.645,certain,certain,0.645,155.929583333333,1003.33499020532,3,1005.33571144701,1009.33725440504,1010.32095991061,1.96783210875947,NaN,NaN,NaN,NaN,NaN,1013132,1015533,1020335,0,0,1021537
NaN,NaN,True,True,False,0.42,-0.58,-6.17,14.29,5.1,-9.19,-2.045,gamble,win,5.1,161.029583333333,1012.33835898637,NaN,1015.33957620171,1019.32438276878,1028.82801265597,NaN,1020.32476194864,1021.32513888862,0.46,7.50278097227419,1024.32627674818,1023937,1027538,1032320,1034721,1038322,1043745
NaN,NaN,True,False,True,0.46,-0.54,-6.71,-2.44916666666667,11.1,8.65083333333333,4.32541666666667,gamble,lose,8.65083333333333,169.680416666667,1030.84544500996,1,1032.21262966511,1036.19748806943,1037.19786564937,1.33407569389965,NaN,NaN,NaN,NaN,NaN,1046145,1047786,1052568,0,0,1053789
NaN,NaN,True,True,False,0.46,-0.54,-7.25,14.81,7.1,-7.71,-0.305000000000001,certain,certain,-0.305000000000001,169.375416666667,1039.21529992327,3,1040.98264060213,1044.984167881,1054.47112249397,1.73426339593061,1045.96787786633,1046.96825832612,0.42,7.50291056539209,1049.96938018652,1056189,1058310,1063112,1065493,1069094,1074518
NaN,NaN,True,False,True,0.42,-0.58,-7.83,-2.6825,-0.1,-2.7825,-1.44125,gamble,lose,-2.7825,166.592916666667,1056.48860636523,1,1058.50599424158,1062.50757431765,1063.49122670604,1.98429779410071,NaN,NaN,NaN,NaN,NaN,1076918,1079338,1084140,0,0,1085342
NaN,NaN,True,True,True,0.42,-0.58,-8.41,16.53,6.9,-9.63,-1.365,certain,certain,-1.365,165.227916666667,1065.50875441496,3,1067.22600079484,1071.22751047464,1072.21122109993,1.68412685918156,NaN,NaN,NaN,NaN,NaN,1087742,1089802,1094604,0,0,1095806
NaN,NaN,True,False,True,0.42,-0.58,-8.99,-2.77916666666667,4.3,1.52083333333333,0.760416666666667,gamble,lose,1.52083333333333,166.74875,1074.22865345393,1,1075.82930954708,1079.81411483422,1089.31774056162,1.56753305264647,1080.81450169367,1081.81488663322,0.44,7.50279057176522,1084.81601457331,1098206,1100127,1104908,1107309,1110911,1116334
NaN,NaN,True,True,False,0.44,-0.56,-9.55,17.39,10.1,-7.29,1.405,certain,certain,1.405,168.15375,1091.33527147038,3,1092.76906410731,1096.75395834973,1097.75429657177,1.40069871488595,NaN,NaN,NaN,NaN,NaN,1118734,1120454,1125236,0,0,1126458
NaN,NaN,True,True,True,0.44,-0.56,-10.11,17.95,2.1,-15.85,-6.875,gamble,win,2.1,170.25375,1099.77173308554,NaN,1102.77287670479,1106.77439662405,1116.26134963711,NaN,1107.75811524891,1108.75848802911,0.44,7.50278257219179,1111.75962172889,1128858,1132459,1137261,1139642,1143243,1148666
NaN,NaN,True,True,True,0.44,-0.56,-10.67,18.51,-1.1,-19.61,-10.355,certain,certain,-10.355,159.89875,1118.27879031066,3,1120.06280338388,1124.06432938282,1125.04812768345,1.75108906214882,NaN,NaN,NaN,NaN,NaN,1151066,1153207,1158009,0,0,1159210
NaN,NaN,True,True,True,0.44,-0.56,-11.23,19.07,1.9,-17.17,-7.635,gamble,win,1.9,161.79875,1127.06547396202,NaN,1130.06664221996,1134.06823541533,1143.55511771215,NaN,1135.05185644539,1136.05223146546,0.39,7.50274609412736,1139.05335908556,1161610,1165212,1170014,1172395,1175996,1181419
NaN,NaN,True,True,True,0.39,-0.61,-11.84,20.38,10.9,-9.48,0.709999999999999,certain,certain,0.709999999999999,162.50875,1145.57253246707,3,1147.4233000743,1151.4247607967,1152.40850854003,1.81759752921789,NaN,NaN,NaN,NaN,NaN,1183819,1186040,1190842,0,0,1192043
NaN,NaN,True,True,False,0.39,-0.61,-12.45,20.99,10.7,-10.29,0.204999999999998,certain,certain,0.204999999999998,162.71375,1154.42591081561,3,1156.12660511474,1160.12808663604,1161.11178990172,1.66754885980481,NaN,NaN,NaN,NaN,NaN,1194443,1196484,1201286,0,0,1202487
NaN,NaN,True,True,True,0.39,-0.61,-13.06,21.6,2.9,-18.7,-7.9,gamble,win,2.9,165.61375,1163.12922673547,NaN,1166.13039403347,1170.13189667365,1179.61885224657,NaN,1171.1156287378,1172.11603511621,0.44,7.5029211248293,1175.11712497832,1204887,1208489,1213291,1215672,1219273,1224696
NaN,NaN,True,True,True,0.44,-0.56,-13.62,21.46,5.3,-16.16,-5.43,certain,certain,-5.43,160.18375,1181.63630923925,3,1183.75379419845,1187.75528307936,1188.73899754445,2.08438591742015,NaN,NaN,NaN,NaN,NaN,1227096,1229637,1234439,0,0,1235641
NaN,NaN,True,True,True,0.44,-0.56,-14.18,22.02,9.5,-12.52,-1.51,certain,certain,-1.51,158.67375,1190.75643117838,3,1192.7238572287,1196.7253726682,1206.21232856111,1.93432220880641,1197.70909353295,1198.70945959351,0.42,7.50278449208781,1201.71059201335,1238041,1240401,1245204,1247584,1251185,1256609
NaN,NaN,True,False,False,0.42,-0.58,-14.76,-3.26,0.3,-2.96,-1.33,gamble,lose,-2.96,155.71375,1208.2297609151,1,1211.09752473949,1215.09905393825,1216.08275752392,2.83466350267554,NaN,NaN,NaN,NaN,NaN,1259009,1262450,1267252,0,0,1268454
NaN,NaN,True,True,False,0.42,-0.58,-15.34,23.46,7.9,-15.56,-3.83,certain,certain,-3.83,151.88375,1218.10025195461,3,1220.01758818571,1224.01916282207,1233.50606623776,1.88407975768132,1225.00282704983,1226.00320622969,0.41,7.50277073281904,1229.00435464868,1270854,1273154,1277956,1280337,1283938,1289341
