lifeHappySlider_response,blockHappySlider_response,isHappyBlock,isCongruent,isWinOnTop,lastHappyRating,diff,sumDiff,RPE,winAmount,loseAmount,certainAmount,choice,outcome,outcomeAmount,currentWinnings,outcome1Box_started,choiceKey_keys,outcome1Box_2_started,outcome1Box_3_started,fixCross_ITI_started,choiceKey_rt,fixCross_ISI_started,happyText_started,happySlider_response,happySlider_rt,happySlider_started,trial_sample,choice_sample,outcome_sample,happyText_sample,happySlider_sample,fixCross_ITI_sample
NaN,NaN,False,False,False,0.57,0.57,7.34,2.60666666666667,-0.075,-2.68166666666667,-1.37833333333333,gamble,win,-0.075,117.538333333333,634.332004025346,NaN,637.333073082147,641.334582432755,642.318285477581,NaN,NaN,NaN,NaN,NaN,NaN,577712,581313,586115,0,0,587316
NaN,NaN,False,True,True,0.57,0.57,7.91,-15.89,7.5,-8.39,-0.445,gamble,lose,-8.39,109.148333333333,644.335758043104,1,645.752989663044,649.754388620262,659.241305074771,1.38403390522581,650.738075025962,651.738519479637,0.51,7.50272543856408,654.739617654704,589716,591417,596219,598600,602201,607624
NaN,NaN,False,True,False,0.51,0.51,8.42,-15.56,13.5,-2.06,-1.03,gamble,lose,-2.06,107.088333333333,661.258712044219,1,663.292826504679,667.294335535378,668.2780600189,2.00104761798866,NaN,NaN,NaN,NaN,NaN,610024,612465,617267,0,0,618469
NaN,NaN,False,True,True,0.51,0.51,8.93,-16.07,4.3,-11.77,-3.735,certain,certain,-3.735,103.353333333333,670.295500906417,3,672.279585048556,676.28102208348,685.767983975355,1.95098786149174,677.26478720468,678.265158702619,0.51,7.50273407821078,681.266232239082,620869,623250,628051,630432,634034,639457
NaN,NaN,False,False,False,0.51,0.51,9.44,2.57166666666667,1.275,-1.29666666666667,-0.0108333333333335,certain,certain,-0.0108333333333335,103.3425,687.785463260603,3,689.936146180145,693.937654570909,694.921391533688,2.11759527830873,NaN,NaN,NaN,NaN,NaN,641857,644438,649240,0,0,650441
NaN,NaN,False,True,True,0.51,0.51,9.95,-17.09,10.7,-6.39,-3.195,gamble,lose,-6.39,96.9525,696.938797543175,1,699.489803963574,703.491235558875,712.978105616174,2.51791205955669,704.474960362422,705.475311701535,0.5,7.50264384353068,708.476480592391,652841,655902,660704,663085,666687,672110
NaN,NaN,False,True,True,0.5,0.5,10.45,-17.45,4.7,-12.75,-4.025,gamble,lose,-12.75,84.2025,714.995573382126,1,717.079670483479,721.081257269601,722.064882878913,2.05100082082208,NaN,NaN,NaN,NaN,NaN,674510,677011,681813,0,0,683014
NaN,NaN,False,True,False,0.5,0.5,10.95,-17.95,3.9,-14.05,-5.075,gamble,lose,-14.05,70.1525,724.082326646312,1,726.866740689031,730.868251319509,731.851954364334,2.75131328229327,NaN,NaN,NaN,NaN,NaN,685414,688755,693557,0,0,694759
NaN,NaN,False,False,True,0.5,0.5,11.45,2.70416666666667,0.075,-2.62916666666667,-1.27708333333333,certain,certain,-1.27708333333333,68.8754166666666,733.869331895607,3,735.886769583216,739.871578482562,749.375207867706,1.98433084762655,740.871960219927,741.872332038009,0.42,7.50243553589098,744.87345005176,697159,699580,704361,706762,710364,715787
NaN,NaN,False,True,True,0.42,0.42,11.87,-17.75,8.9,-8.85,0.0250000000000004,certain,certain,0.0250000000000004,68.9004166666666,751.392595318379,3,753.510020686779,757.51156043564,758.49523660203,2.08432620787062,NaN,NaN,NaN,NaN,NaN,718187,720728,725530,0,0,726731
NaN,NaN,False,False,False,0.42,0.42,12.29,2.49416666666667,-0.375,-2.86916666666667,-1.62208333333333,gamble,win,-0.375,68.5254166666666,760.512770283967,1,763.113695669221,767.115167262149,776.602030279813,2.5678326243069,768.098899425124,769.099226445775,0.44,7.50263104424812,772.100340939825,729131,732252,737054,739435,743037,748460
NaN,NaN,False,True,False,0.44,0.44,12.73,-18.89,5.5,-13.39,-3.945,certain,certain,-3.945,64.5804166666666,778.619466687553,3,780.970334236277,784.955181533238,785.955541511998,2.31780038622674,NaN,NaN,NaN,NaN,NaN,750860,753681,758463,0,0,759684
NaN,NaN,False,True,False,0.44,0.44,13.17,-19.33,10.5,-8.83,0.835000000000001,certain,certain,0.835000000000001,65.4154166666666,787.972991358954,3,790.073807150591,794.075258904719,803.562175679253,2.06763631594367,795.058964189375,796.059445440886,0.5,7.50269152061082,799.060444421717,762084,764605,769407,771788,775389,780812
NaN,NaN,False,True,False,0.5,0.5,13.67,-20.67,4.1,-16.57,-6.235,gamble,lose,-16.57,48.8454166666666,805.579638965428,NaN,808.580699382583,812.58222409233,813.56592777709,NaN,NaN,NaN,NaN,NaN,NaN,783212,786814,791616,0,0,792817
NaN,NaN,False,True,False,0.5,0.5,14.17,-21.17,5.9,-15.27,-4.685,gamble,lose,-15.27,33.5754166666666,815.583454099484,1,817.133930631331,821.118761289399,822.119248300558,1.51758151920512,NaN,NaN,NaN,NaN,NaN,795217,797078,801860,0,0,803081
NaN,NaN,False,False,False,0.5,0.5,14.67,2.9725,2.875,-0.0975000000000001,1.38875,certain,certain,1.38875,34.9641666666666,824.136561835534,3,825.470397752477,829.471855906188,838.958778120345,1.30074571585283,830.455606308184,831.455992525211,0.41,7.50266880192794,834.457130377879,805481,807082,811884,814265,817866,823289
NaN,NaN,False,False,True,0.41,0.41,15.08,2.69166666666667,-0.175,-2.86666666666667,-1.52083333333333,gamble,win,-0.175,34.7891666666666,840.976217727992,1,843.160420583095,847.161829779739,848.14559746068,2.15117505053058,NaN,NaN,NaN,NaN,NaN,825689,828310,833112,0,0,834293
NaN,0.46,True,True,True,0.46,-0.54,-0.54,8.1,11.5,3.4,1.7,gamble,win,11.5,46.2891666666666,862.250886587542,1,864.101524869795,868.10312701494,877.589970193803,1.81764375546481,869.086778862751,870.087167319725,0.54,7.50260416581295,873.088265174767,851219,853440,858242,860623,864224,869647
NaN,NaN,True,True,False,0.54,-0.46,-1,7.44,3.9,-3.54,0.18,certain,certain,0.18,46.4691666666666,879.607435399899,3,881.708217913518,885.709775901283,886.693442788208,2.0674932844704,NaN,NaN,NaN,NaN,NaN,872047,874568,879370,0,0,880572
NaN,NaN,True,True,False,0.54,-0.46,-1.46,7.9,0.1,-7.8,-3.85,certain,certain,-3.85,42.6191666666666,888.71081040008,3,891.545212843455,895.546727953712,896.530394840636,2.80128248408437,NaN,NaN,NaN,NaN,NaN,882972,886373,891175,0,0,892376
NaN,NaN,True,False,True,0.54,-0.46,-1.92,-1.77,0.9,-0.87,0.0150000000000001,gamble,lose,-0.87,41.7491666666666,898.547840527841,1,899.981756919995,903.983319707448,913.470092490548,1.40090426639654,904.96691843844,905.96727073763,0.47,7.50265440286603,908.968447627965,894776,896497,901299,903680,907281,912704
NaN,NaN,True,False,False,0.47,-0.53,-2.45,-2.05916666666667,3.3,1.24083333333333,0.620416666666667,gamble,lose,1.24083333333333,42.99,915.487531458144,1,916.654644765076,920.656161155319,921.639858760405,1.13407590263523,NaN,NaN,NaN,NaN,NaN,915104,916505,921307,0,0,922508
NaN,NaN,True,True,False,0.47,-0.53,-2.98,10.4,7.3,-3.1,-1.55,gamble,win,7.3,50.29,923.657264129957,1,925.541312914342,929.542812025524,939.04648940789,1.85095506347716,930.526514110388,931.526941925054,0.6,7.51931997621432,934.527980903513,924908,927169,931971,934352,937953,943396
NaN,NaN,True,True,True,0.6,-0.4,-3.38,8.98,1.7,-7.28,-2.79,certain,certain,-2.79,47.5,941.063768704887,3,944.014897038112,948.016415668186,949.000179189374,2.91805221128743,NaN,NaN,NaN,NaN,NaN,945796,949338,954139,0,0,955341
NaN,NaN,True,True,True,0.6,-0.4,-3.78,9.38,0.3,-9.08,-4.39,gamble,win,0.3,47.8,951.017523122602,1,953.902069157572,957.90351547196,967.390370810055,2.85133072128519,958.887204757542,959.887633532169,0.5,7.50274751731195,962.888639232609,957741,961202,966004,968385,971986,977410
NaN,NaN,True,False,True,0.5,-0.5,-4.28,-2.10666666666667,4.5,2.39333333333333,1.19666666666667,gamble,lose,2.39333333333333,50.1933333333333,969.407781939371,1,970.274781493004,974.259623350343,975.260033246013,0.833866155124269,NaN,NaN,NaN,NaN,NaN,979810,980850,985632,0,0,986853
NaN,NaN,True,True,True,0.5,-0.5,-4.78,11.78,11.1,-0.680000000000001,-0.340000000000001,gamble,win,11.1,61.2933333333333,977.277457494522,1,979.211466521258,983.212970432127,984.19665171823,1.90094442409463,NaN,NaN,NaN,NaN,NaN,989253,991574,996376,0,0,997578
NaN,NaN,True,False,True,0.5,-0.5,-5.28,-2.19,1.5,-0.69,0.405,gamble,lose,-0.69,60.6033333333333,986.214090045891,1,987.547926602769,991.532731342362,1001.03632648953,1.30075915495399,992.533243631944,993.533510176232,0.61,7.50285695085768,996.534580832813,999978,1001578,1006360,1008761,1012362,1017785
NaN,NaN,True,False,True,0.61,-0.39,-5.67,-1.8375,13.9,12.0625,6.03125,gamble,lose,12.0625,72.6658333333333,1003.0537552177,1,1004.23756129644,1008.28909552551,1009.22274105379,1.15054180787411,NaN,NaN,NaN,NaN,NaN,1020185,1021606,1026468,0,0,1027609
NaN,NaN,True,True,True,0.61,-0.39,-6.06,11.52,10.9,-0.619999999999999,-0.31,gamble,win,10.9,83.5658333333333,1011.24015602283,1,1012.59068375151,1016.5921646239,1026.07907979854,1.31743080809247,1017.57588590763,1018.57624524634,0.67,7.50269248068798,1021.57733926154,1030009,1031630,1036432,1038813,1042414,1047837
NaN,NaN,True,False,True,0.67,-0.33,-6.39,-1.6875,2.7,1.0125,1.85625,gamble,lose,1.0125,84.5783333333333,1028.09652420576,1,1029.24700361746,1033.24844065239,1034.23212865798,1.11745480669197,NaN,NaN,NaN,NaN,NaN,1050237,1051618,1056420,0,0,1057621
NaN,NaN,True,True,True,0.67,-0.33,-6.72,11.34,3.5,-7.84,-2.17,gamble,win,3.5,88.0783333333333,1036.24958426459,1,1038.26695411629,1042.25179501378,1043.25218347076,1.98429532966111,NaN,NaN,NaN,NaN,NaN,1060021,1062442,1067224,0,0,1068445
NaN,NaN,True,True,False,0.67,-0.33,-7.05,11.67,4.1,-7.57,-1.735,gamble,win,4.1,92.1783333333333,1045.26959939976,1,1046.65343811654,1050.65495834651,1060.14196247584,1.35076227493118,1051.63866363117,1052.63908504613,0.76,7.50288446922787,1055.64019186061,1070845,1072506,1077308,1079689,1083290,1088713
NaN,NaN,True,True,True,0.76,-0.24,-7.29,10.65,6.9,-3.75,1.575,gamble,win,6.9,99.0783333333333,1062.15929200989,1,1063.39307912975,1067.37790082826,1068.37827072642,1.20070843806025,NaN,NaN,NaN,NaN,NaN,1091113,1092594,1097376,0,0,1098597
NaN,NaN,True,True,False,0.76,-0.24,-7.53,10.89,9.7,-1.19,-0.595000000000001,gamble,win,9.7,108.778333333333,1070.39575577131,1,1071.56285595894,1075.56431411265,1085.05119024951,1.13389735331293,1076.54808915313,1077.54843793251,0.89,7.50274271762464,1080.54948811035,1100997,1102398,1107200,1109580,1113182,1118605
NaN,NaN,True,False,True,0.89,-0.11,-7.64,-1.02166666666667,-0.1,-1.12166666666667,-0.610833333333333,gamble,lose,-1.12166666666667,107.656666666667,1087.06868873362,1,1089.51960155962,1093.52102483541,1094.50480147579,2.41788214142434,NaN,NaN,NaN,NaN,NaN,1121005,1123946,1128748,0,0,1129949
NaN,NaN,True,False,True,0.89,-0.11,-7.75,-1.03083333333333,12.5,11.4691666666667,5.73458333333333,gamble,lose,11.4691666666667,119.125833333333,1096.52218156692,1,1097.52255722461,1101.52412097203,1111.01096063119,0.967286736587994,1102.50782017712,1103.50817631604,0.83,7.50275295705069,1106.50923097355,1132349,1133550,1138352,1140733,1144334,1149757
NaN,NaN,True,True,True,0.83,-0.17,-7.92,10.3,7.1,-3.2,1.95,gamble,win,7.1,126.225833333333,1113.02838295978,1,1114.66232911008,1118.647145689,1119.64753126621,1.60086682869587,NaN,NaN,NaN,NaN,NaN,1152157,1154118,1158900,0,0,1160121
NaN,NaN,True,True,True,0.83,-0.17,-8.09,10.47,11.3,0.829999999999998,0.414999999999999,gamble,win,11.3,137.525833333333,1121.66495359479,1,1122.98213385767,1126.98367040674,1127.96732737427,1.2840862221783,NaN,NaN,NaN,NaN,NaN,1162521,1164102,1168904,0,0,1170105
NaN,NaN,True,False,True,0.83,-0.17,-8.26,-1.28333333333333,13.5,12.2166666666667,6.10833333333333,gamble,lose,12.2166666666667,149.7425,1129.98476186208,1,1130.85176077578,1134.8533475619,1144.34017730155,0.833887913846411,1135.83695365232,1136.8373270703,0.88,7.50274527748115,1139.83849212131,1172505,1173546,1178348,1180729,1184330,1189753
NaN,NaN,True,False,False,0.88,-0.12,-8.38,-1.11833333333333,13.7,12.5816666666667,6.29083333333333,gamble,lose,12.5816666666667,162.324166666667,1146.35761466925,1,1147.59131827403,1151.59286218253,1152.57655434799,1.20063484238926,NaN,NaN,NaN,NaN,NaN,1192153,1193633,1198435,0,0,1199637
NaN,NaN,True,False,False,0.88,-0.12,-8.5,-1.12833333333333,10.3,9.17166666666667,4.58583333333333,gamble,lose,9.17166666666667,171.495833333333,1154.59399171569,1,1155.4776571627,1159.47919243178,1168.96614120447,0.850597004638985,1160.46286475845,1161.46323561645,0.91,7.50272575870622,1164.46434339089,1202037,1203097,1207899,1210280,1213881,1219304
NaN,NaN,True,True,False,0.91,-0.09,-8.59,9.85,-0.9,-10.75,-5.825,gamble,win,-0.9,170.595833333333,1170.98347489827,1,1173.18430940888,1177.18580852018,1178.16961747862,2.16771679115482,NaN,NaN,NaN,NaN,NaN,1221704,1224346,1229147,0,0,1230349
NaN,NaN,True,False,True,0.91,-0.09,-8.68,-1.03833333333333,7.5,6.46166666666667,3.23083333333333,gamble,lose,6.46166666666667,177.0575,1180.18698285066,1,1181.22069445497,1185.20547903562,1194.70910778083,1.00061948341317,1186.20588253182,1187.20628314803,0.83,7.50267104187515,1190.20734772505,1232749,1233989,1238771,1241172,1244774,1250177
