isHappyBlock,isCongruent,isWinOnTop,lastHappyRating,diff,sumDiff,RPE,winAmount,loseAmount,certainAmount,choice,outcome,outcomeAmount,currentWinnings,outcome1Box_started,choiceKey_keys,outcome1Box_2_started,outcome1Box_3_started,fixCross_ITI_started,choiceKey_rt,fixCross_ISI_started,happyText_started,happySlider_response,happySlider_rt,happySlider_started,trial_sample,choice_sample,outcome_sample,happyText_sample,happySlider_sample,fixCross_ITI_sample
True,True,False,0.92,-0.08,-0.77,1.89,9.9,8.01,4.005,gamble,win,9.9,65.96125,307.285730650648,1,308.719652777829,312.721228704177,313.70493954522,1.4009556673409,NaN,NaN,NaN,NaN,NaN,162112,163833,168635,0,0,169836
True,True,True,0.92,-0.08,-0.85,1.97,12.7,10.73,5.365,gamble,win,12.7,78.66125,315.722350891767,1,317.006223709206,321.007808595168,330.494758644869,1.25090731758974,321.991460878926,322.991874939587,0.94,7.50287634559209,325.992998407106,172236,173777,178579,180959,184561,189984
True,True,True,0.94,-0.0600000000000001,-0.91,1.75,10.1,8.35,4.175,gamble,win,10.1,88.76125,332.512192070368,1,333.696043960808,337.697593008459,338.731344071595,1.15085951183573,NaN,NaN,NaN,NaN,NaN,192384,193805,198607,0,0,199868
True,True,True,0.94,-0.0600000000000001,-0.97,1.81,5.3,3.49,1.745,gamble,win,5.3,94.06125,340.748729499348,1,341.899120873073,345.884027818218,346.88451579542,1.11740827470203,NaN,NaN,NaN,NaN,NaN,202268,203649,208430,0,0,209652
True,True,True,0.94,-0.0600000000000001,-1.03,1.87,4.7,2.83,1.415,gamble,win,4.7,98.76125,348.901891303627,1,350.702649092214,354.704147902201,364.191188187688,1.76777852940722,355.687932659785,356.688254564739,1,7.50290866408614,359.68940939079,212052,214213,219014,221395,224997,230420
True,True,False,1,0,-1.03,1.03,1.3,0.27,0.785,certain,certain,0.785,99.54625,366.208650411834,3,369.143127393094,373.144666841166,374.128397521272,2.9014999619103,NaN,NaN,NaN,NaN,NaN,232820,236341,241143,0,0,242345
True,True,True,1,0,-1.03,1.03,0.9,-0.13,0.385,certain,certain,0.385,99.93125,376.145806307934,3,378.396675547323,382.398251793667,391.885263280477,2.21794501761906,383.381976714038,384.382366455829,0.96,7.5029969799798,387.383531201427,244745,247446,252248,254628,258230,263653
True,True,True,0.96,-0.04,-1.07,1.63,1.7,0.0699999999999992,0.885,gamble,win,1.7,101.63125,393.902691906231,NaN,396.903942407807,400.905448577425,401.889164218243,NaN,NaN,NaN,NaN,NaN,NaN,266053,269654,274456,0,0,275658
True,False,True,0.96,-0.04,-1.11,-0.2325,5.9,5.6675,2.83375,gamble,lose,5.6675,107.29875,403.906632522121,1,405.307169969019,409.30872541634,410.292429857654,1.36760010573198,NaN,NaN,NaN,NaN,NaN,278058,279738,284540,0,0,285742
True,True,False,0.96,-0.04,-1.15,1.71,-0.5,-2.21,-1.355,gamble,win,-0.5,106.79875,412.309832564613,NaN,415.310998270143,419.312615154602,428.816262344219,NaN,420.296248239261,421.296601822745,0.9,7.5197661165148,424.297859683982,288142,291743,296545,298926,302527,307970
True,False,True,0.9,-0.1,-1.25,-0.454166666666667,9.3,8.84583333333333,4.42291666666667,gamble,lose,8.84583333333333,115.644583333333,430.833739287686,1,432.100910165464,436.10241537515,437.08616557435,1.2341618599603,NaN,NaN,NaN,NaN,NaN,310370,311891,316693,0,0,317894
True,True,False,0.9,-0.1,-1.35,2.75,2.1,-0.65,0.725,certain,certain,0.725,116.369583333333,439.10358620045,3,441.504505389486,445.50611651424,454.993107522023,2.36779785648105,446.489824155404,447.490195978025,0.96,7.50272979246802,450.491303126299,320294,323175,327977,330358,333960,339383
True,True,False,0.96,-0.04,-1.39,1.95,8.3,6.35,3.175,gamble,win,8.3,124.669583333333,457.010595025,1,458.661215188011,462.662749516341,463.646434118593,1.61768602172378,NaN,NaN,NaN,NaN,NaN,341783,343763,348565,0,0,349767
True,True,False,0.96,-0.04,-1.43,1.99,7.5,5.51,2.755,gamble,win,7.5,132.169583333333,465.663891542965,1,467.264508922148,471.266064049472,480.753107534809,1.5677517146396,472.249858406605,473.250166872196,0.91,7.50283346761717,476.251302179153,352167,354088,358889,361270,364872,370295
True,True,False,0.91,-0.09,-1.52,2.78,10.5,7.72,3.86,gamble,win,10.5,142.669583333333,482.770535840566,1,484.18780946554,488.189347953652,489.173068074248,1.38415389234433,NaN,NaN,NaN,NaN,NaN,372695,374396,379197,0,0,380399
True,True,True,0.91,-0.09,-1.61,2.87,10.3,7.43,3.715,gamble,win,10.3,152.969583333333,491.190518458956,1,492.607719127351,496.609269774897,497.592940297822,1.38425340768299,NaN,NaN,NaN,NaN,NaN,382799,384500,389301,0,0,390503
True,True,False,0.91,-0.09,-1.7,2.96,2.3,-0.66,0.82,certain,certain,0.82,153.789583333333,499.610391002527,3,501.727902312385,505.729466399323,515.216479806055,2.08457780850586,506.713210198825,507.713568582054,0.91,7.50281970825745,510.714762126299,392903,395444,400246,402627,406228,411631
False,True,False,0.89,0.89,0.89,-13.35,12.1,-1.25,-0.625000000000001,gamble,lose,-1.25,152.539583333333,532.406511247798,1,534.273872004705,538.275454330753,539.25918693078,1.83442437570193,NaN,NaN,NaN,NaN,NaN,432258,434499,439301,0,0,440503
False,True,False,0.89,0.89,1.78,-14.24,4.3,-9.94,-2.82,certain,certain,-2.82,149.719583333333,541.276619396347,3,543.594173520192,547.595771845517,557.082731814764,2.28455534556997,548.579408130056,549.579874348274,0.88,7.50275219141622,552.580983736436,442903,445684,450485,452866,456468,461891
False,True,False,0.88,0.88,2.66,-14.98,7.5,-7.48,0.00999999999999979,gamble,lose,-7.48,142.239583333333,559.100150200975,1,561.517903483531,565.519361655402,566.503020338889,2.38469786691712,NaN,NaN,NaN,NaN,NaN,464291,467192,471994,0,0,473195
False,True,True,0.88,0.88,3.54,-15.86,8.5,-7.36,0.57,gamble,lose,-7.36,134.879583333333,568.520508801827,1,570.888066669519,574.889635236235,584.376685121271,2.33463460588246,575.873367516266,576.873662222497,0.76,7.5030548972718,579.874862486409,475595,478436,483238,485619,489221,494644
False,True,True,0.76,0.76,4.3,-14.94,13.7,-1.24,-0.620000000000001,gamble,lose,-1.24,133.639583333333,586.394068309135,1,588.294848624675,592.296405991918,593.280120032781,1.86789865177707,NaN,NaN,NaN,NaN,NaN,497044,499325,504127,0,0,505328
False,True,True,0.76,0.76,5.06,-15.7,2.1,-13.6,-5.75,gamble,lose,-13.6,120.039583333333,595.297523699672,NaN,598.298748282483,602.300247732404,603.283973612735,NaN,NaN,NaN,NaN,NaN,NaN,507728,511329,516131,0,0,517333
False,False,True,0.76,0.76,5.82,3.145,2.425,-0.72,0.8525,gamble,win,2.425,122.464583333333,605.301462715666,1,606.852073151123,610.853569721221,620.340602647047,1.51763885590481,611.837330479902,612.837727581355,0.67,7.50312465400202,615.838903526426,519733,521593,526395,528776,532378,0
False,True,True,0.67,0.67,6.49,-15.87,13.9,-1.97,-0.985,gamble,lose,-1.97,120.494583333333,622.358031912736,1,623.808670378901,627.810148069868,628.793872350274,1.41758945019683,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
False,True,False,0.67,0.67,7.16,-16.54,-0.1,-16.64,-8.37,gamble,lose,-16.64,103.854583333333,630.811293936335,NaN,633.812553717493,637.81405892715,647.301065934182,NaN,638.797791527177,639.798152150324,0.51,7.50289074494503,642.799349214387,0,0,0,0,0,0
False,False,False,0.51,0.51,7.67,2.42416666666667,1.275,-1.14916666666667,0.0629166666666665,certain,certain,0.0629166666666665,103.9175,649.318521118694,3,651.936197220872,655.937727069395,656.921395352401,2.58478227898013,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
False,True,False,0.51,0.51,8.18,-15.32,9.5,-5.82,1.84,gamble,lose,-5.82,98.0975,658.938878695568,1,659.922654813563,663.924189461861,664.907897423021,0.950818617740879,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
False,False,True,0.51,0.51,8.69,2.50916666666667,2.775,0.265833333333333,1.52041666666667,certain,certain,1.52041666666667,99.6179166666667,666.925360287161,3,668.742737779277,672.744267627801,682.231351111259,1.78442767151864,673.728062944894,674.728412368568,0.5,7.50280338904122,677.729563674773,0,0,0,0,0,0
False,False,False,0.5,0.5,9.19,2.51583333333333,1.675,-0.840833333333333,0.417083333333333,gamble,win,1.675,101.292916666667,684.248734619119,1,686.766371555103,690.767946841515,691.751634963613,2.48473703311174,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
False,True,False,0.5,0.5,9.69,-16.69,8.1,-8.59,-0.244999999999999,gamble,lose,-8.59,92.7029166666667,693.769093347946,1,696.253452158708,700.254979447345,709.741954775876,2.45138947109808,701.238657969894,702.239082590066,0.5,7.50276819066494,705.240188778378,0,0,0,0,0,0
False,True,True,0.5,0.5,10.19,-17.19,1.9,-15.29,-6.695,certain,certain,-6.695,86.0079166666667,711.759465637762,3,713.793596523174,717.795117092115,718.778833372897,2.00113338703522,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
False,True,False,0.5,0.5,10.69,-17.69,13.3,-4.39,-2.195,gamble,lose,-4.39,81.6179166666667,720.796307436511,1,722.546985644818,726.548485414765,736.035436424398,1.71767079041456,727.532241373672,728.532649034634,0.5,7.50242324676947,731.533775382006,0,0,0,0,0,0
False,True,True,0.5,0.5,11.19,-18.19,2.3,-15.89,-6.795,gamble,lose,-15.89,65.7279166666667,738.052986324474,NaN,741.054164829402,745.055716436909,746.039421518217,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
False,False,True,0.5,0.5,11.69,2.72416666666667,0.725,-1.99916666666667,-0.637083333333333,gamble,win,0.725,66.4529166666667,748.056847904052,1,750.607832082082,754.609425607632,755.593123649247,2.51806027622661,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
False,True,False,0.5,0.5,12.19,-19.19,-1.3,-20.49,-10.895,gamble,lose,-20.49,45.9629166666667,757.610553554929,NaN,760.611719260458,764.613325905404,774.10028171484,NaN,765.597019787238,766.597412088886,0.45,7.50277331043617,769.598548035836,0,0,0,0,0,0
False,True,True,0.45,0.45,12.64,-18.94,8.9,-10.04,-0.569999999999999,gamble,lose,-10.04,35.9229166666667,776.117745858908,1,777.601717807731,781.603191658884,782.586945057905,1.45101348863682,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
False,False,True,0.45,0.45,13.09,2.66583333333333,0.625,-2.04083333333333,-0.707916666666667,gamble,win,0.625,36.5479166666667,784.604394482682,1,786.421780934383,790.423276864487,799.910354588239,1.78442511166213,791.407025783759,792.407377767289,0.5,7.50276339089032,795.408625389013,0,0,0,0,0,0
False,True,False,0.5,0.5,13.59,-20.59,4.5,-16.09,-5.795,gamble,lose,-16.09,20.4579166666667,801.927753775322,1,804.061904307833,808.063522472221,809.0471766759,2.1012496696203,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
False,True,True,0.5,0.5,14.09,-21.09,9.9,-11.19,-0.644999999999998,gamble,lose,-11.19,9.26791666666669,811.064684337936,1,812.631951915188,816.633449765213,826.120466371794,1.53426207927987,817.617177565466,818.617565707333,0.49,7.50283378761378,821.618759571546,0,0,0,0,0,0
False,True,False,0.49,0.49,14.58,-21.44,6.5,-14.94,-4.22,gamble,lose,-14.94,-5.6720833333333,828.137937875523,1,830.055366373272,834.056880222546,835.040603223024,1.88444699865067,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
False,True,False,0.49,0.49,15.07,-21.93,8.3,-13.63,-2.665,gamble,lose,-13.63,-19.3020833333333,837.05807600668,1,838.508680874424,842.510222882382,843.4938825258,1.41767072642688,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
False,False,True,0.49,0.49,15.56,3.01166666666667,2.275,-0.736666666666667,0.769166666666667,certain,certain,0.769166666666667,-18.5329166666666,845.511359789263,3,847.412116745894,851.413674113137,860.900685599947,1.86778921689256,852.397400313435,853.397791015188,0.5,7.50282962780329,856.398869044817,0,0,0,0,0,0
False,False,True,0.5,0.5,16.06,3.08833333333333,1.525,-1.56333333333333,-0.0191666666666666,gamble,win,1.525,-17.0079166666666,862.918126705103,1,864.985592353129,868.987109082256,869.970846482058,2.0344991881866,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
True,True,False,0.5,-0.5,-0.5,7.5,11.9,4.4,2.2,gamble,win,11.9,-5.10791666666663,884.459836756432,NaN,887.460941984784,891.462562709057,900.949567796197,NaN,892.446230032132,893.446548737236,0.56,7.50308913565823,896.447834757157,0,0,0,0,0,0
True,True,False,0.56,-0.44,-0.94,7.1,-1.5,-8.6,-5.05,gamble,win,-1.5,-6.60791666666663,902.966992582107,NaN,905.968186126323,909.969712135033,910.953413376526,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
True,True,False,0.56,-0.44,-1.38,7.54,1.9,-5.64,-1.87,certain,certain,-1.87,-8.47791666666663,912.970818003378,3,915.455181613914,919.456700262963,920.44046038168,2.45141858974239,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
True,True,True,0.56,-0.44,-1.82,7.98,7.3,-0.679999999999999,-0.339999999999999,gamble,win,7.3,-1.17791666666663,922.457854129054,1,924.091871547746,928.093426675099,937.580418322847,1.60114279462141,929.077139436034,930.077551896771,0.68,7.5021451797802,933.07866160493,0,0,0,0,0,0
True,False,True,0.68,-0.32,-2.14,-1.29833333333333,4.1,2.80166666666667,1.40083333333333,gamble,lose,2.80166666666667,1.62375000000003,939.597875747248,1,941.331865455228,945.333429542166,946.317182941217,1.70108564529801,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
True,False,False,0.68,-0.32,-2.46,-1.325,13.5,12.175,6.0875,gamble,lose,12.175,13.79875,948.334583088261,1,949.585103543941,953.586703149223,963.073693517043,1.21760135365184,954.570386791514,955.570771413564,0.68,7.50291090400424,958.571921759809,0,0,0,0,0,0
True,False,False,0.68,-0.32,-2.78,-1.35166666666667,-1.3,-2.65166666666667,-1.97583333333333,gamble,lose,-2.65166666666667,11.1470833333334,965.091069665214,1,967.57544799507,971.576926645968,972.560580209683,2.45137795162736,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
True,True,True,0.68,-0.32,-3.1,7.58,1.7,-5.88,-2.09,certain,certain,-2.09,9.05708333333337,974.578100671119,3,977.062434843043,981.064006289613,990.551022576226,2.45118532062043,982.047717450623,983.048106232454,0.58,7.50283026776742,986.049255618767,0,0,0,0,0,0
True,False,False,0.58,-0.42,-3.52,-1.76333333333333,0.5,-1.26333333333333,-0.381666666666667,gamble,lose,-1.26333333333333,7.79375000000003,992.568434242741,NaN,995.569596748421,999.571160515363,1000.55489215543,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
True,False,True,0.58,-0.42,-3.94,-1.79833333333333,5.7,3.90166666666667,1.95083333333333,gamble,lose,3.90166666666667,11.6954166666667,1002.57232302107,1,1004.30635848694,1008.30785857685,1009.29158413719,1.70102804797352,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
True,True,True,0.58,-0.42,-4.36,10.24,4.5,-5.74,-0.62,certain,certain,-0.62,11.0754166666667,1011.30906588043,3,1012.97638894309,1016.9779277512,1026.46499299552,1.634366202401,1017.96164435198,1018.96206321238,0.61,7.5027739504003,1021.9631674808,0,0,0,0,0,0
True,True,True,0.61,-0.39,-4.75,10.21,1.1,-9.11,-4.005,certain,certain,-4.005,7.0704166666667,1028.4824165015,3,1030.51649522933,1034.51808779492,1035.50180023588,2.00095195553149,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
True,True,False,0.61,-0.39,-5.14,10.6,10.7,0.100000000000001,0.0500000000000007,gamble,win,10.7,17.7704166666667,1037.51918502367,1,1038.61968624825,1042.62125545493,1052.12484600718,1.06752772512846,1043.6049419771,1044.60530516013,0.57,7.51944293163251,1047.60648046521,0,0,0,0,0,0
True,True,False,0.57,-0.43,-5.57,11.59,7.7,-3.89,1.905,gamble,win,7.7,25.4704166666667,1054.14232999034,1,1055.59297549617,1059.59443686789,1060.57821362585,1.41761536899139,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
True,True,False,0.57,-0.43,-6,12.02,6.5,-5.52,0.49,certain,certain,0.49,25.9604166666667,1062.59562369244,3,1064.3963485226,1068.39787453131,1069.38161225108,1.76773469144246,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
True,True,False,0.57,-0.43,-6.43,12.45,11.5,-0.949999999999999,-0.475,gamble,win,11.5,37.4604166666667,1071.399015278,1,1072.84960702635,1076.85114391454,1086.33820915886,1.41762400860898,1077.83484963581,1078.83524993711,0.7,7.50298322062008,1081.8363974035,0,0,0,0,0,0
True,True,True,0.7,-0.3,-6.73,10.93,2.1,-8.83,-3.365,gamble,win,2.1,39.5604166666667,1088.35563554469,1,1090.60650318416,1094.60803015283,1095.59174611361,2.21791333908914,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
True,True,True,0.7,-0.3,-7.03,11.23,5.1,-6.13,-0.515,gamble,win,5.1,44.6604166666667,1097.60918945866,1,1099.71002442765,1103.71162659279,1113.198586882,2.06786882918095,1104.69533103413,1105.69569869695,0.77,7.50280018916237,1108.69682088451,0,0,0,0,0,0
True,True,True,0.77,-0.23,-7.26,10.48,7.1,-3.38,1.86,gamble,win,7.1,51.7604166666667,1115.21606446547,NaN,1118.21725001009,1122.21883073621,1123.20248333996,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
True,True,True,0.77,-0.23,-7.49,10.71,13.7,2.99,1.495,gamble,win,13.7,65.4604166666667,1125.219927325,1,1126.53715794397,1130.53858315738,1140.02568647993,1.28425679952488,1131.52230807775,1132.52269621962,0.85,7.50291538378224,1135.52390384319,0,0,0,0,0,0
True,True,False,0.85,-0.15,-7.64,9.74,8.1,-1.64,-0.819999999999999,gamble,win,8.1,73.5604166666667,1142.04318326246,1,1144.0106078244,1148.01212231364,1148.99580947577,1.93448306096252,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
True,True,False,0.85,-0.15,-7.79,9.89,5.5,-4.39,0.555,certain,certain,0.555,74.1154166666667,1151.01333409702,3,1153.99775178503,1157.99931971179,1158.98311278896,2.95158370200079,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
True,True,False,0.85,-0.15,-7.94,10.04,4.3,-5.74,-0.72,gamble,win,4.3,78.4154166666667,1161.00052253559,NaN,1164.00163704352,1168.00326032768,1177.49025997505,NaN,1168.98692317095,1169.98734651116,0.86,7.50281234859722,1172.98846837875,0,0,0,0,0,0
True,True,False,0.86,-0.14,-8.08,10.04,5.9,-4.14,0.88,gamble,win,5.9,84.3154166666667,1179.50770076021,1,1182.04201307715,1186.04358324379,1187.02725088684,2.5013512968726,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
True,False,True,0.86,-0.14,-8.22,-1.175,3.5,2.325,1.1625,gamble,lose,2.325,86.6404166666667,1189.04474446952,1,1190.39526377327,1194.39680994104,1203.88381150831,1.3175275651156,1195.38051854217,1196.38089900438,0.68,7.50272531266091,1199.3820330314,0,0,0,0,0,0
True,True,False,0.68,-0.32,-8.54,13.02,-0.7,-13.72,-7.21,certain,certain,-7.21,79.4304166666667,1205.90124173398,3,1208.46896432998,1212.47051593749,1213.45417942072,2.53460542325047,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
True,True,False,0.68,-0.32,-8.86,13.34,11.7,-1.64,-0.82,gamble,win,11.7,91.1304166666667,1215.47164836459,1,1216.98890259847,1220.99043052708,1230.47750793083,1.48429225388099,1221.97419000583,1222.97459702683,0.73,7.50277651028591,1225.97568081619,0,0,0,0,0,0
