isHappyBlock,isCongruent,isWinOnTop,lastHappyRating,diff,sumDiff,RPE,winAmount,loseAmount,certainAmount,choice,outcome,outcomeAmount,currentWinnings,outcome1Box_started,choiceKey_keys,choiceKey_rt,outcome1Box_2_started,outcome1Box_3_started,fixCross_ITI_started,fixCross_ISI_started,happyText_started,happySlider_response,happySlider_rt,happySlider_started,trial_sample,choice_sample,outcome_sample,happyText_sample,happySlider_sample,fixCross_ITI_sample
True,True,True,0.71,-0.29,-3.72,7.78,5.3,-2.48,1.41,gamble,win,5.3,45.1675,229.933808104252,1,0.78394006571034,230.750780121016,234.75232052413,235.736033657158,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
True,True,True,0.71,-0.29,-4.01,8.07,12.9,4.83,2.415,gamble,win,12.9,58.0675,237.753480146232,1,0.833918690797873,238.620490625093,242.622013749031,252.10899967869,243.605733921751,244.606113742804,0.7,7.50282385904575,247.607255125826,0,0,0,0,0,0
True,True,False,0.7,-0.3,-4.31,8.51,3.7,-4.81,-0.555000000000001,gamble,win,3.7,61.7675,254.126441687986,1,1.40074223495321,255.56030162971,259.545196143794,260.545543326472,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
True,True,False,0.7,-0.3,-4.61,8.81,-1.1,-9.91,-5.505,certain,certain,-5.505,56.2625,262.563022773887,3,2.35118982859422,264.947276551917,268.948809915397,269.932518888614,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
True,True,True,0.7,-0.3,-4.91,9.11,11.7,2.59,1.295,gamble,win,11.7,67.9625,271.949964097759,1,0.983915042947046,273.000368941575,276.951889121672,286.455549418926,277.95226958266,278.952655163419,0.71,7.50286353705451,281.953801026219,0,0,0,0,0,0
True,True,True,0.71,-0.29,-5.2,9.26,-1.3,-10.56,-5.93,gamble,win,-1.3,66.6625,288.472994948097,1,1.7508418780053,290.256938213599,294.258546773344,295.242263426189,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
True,False,False,0.71,-0.29,-5.49,-1.4725,0.9,-0.5725,0.16375,gamble,lose,-0.5725,66.09,297.259702235635,1,1.71745506464504,299.01037228218,302.99523415789,312.498904054693,303.995573020948,304.996018438716,0.74,7.50279378058622,307.997157581849,0,0,0,0,0,0
True,True,False,0.74,-0.26,-5.75,9.39,10.9,1.51,0.755000000000001,gamble,win,10.9,76.99,314.516342224146,1,1.26744840899482,315.816839543346,319.801701739023,320.802108758711,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
True,True,False,0.74,-0.26,-6.01,9.65,3.1,-6.55,-1.725,gamble,win,3.1,80.09,322.819528369117,1,1.66761115286499,324.520187152259,328.505000070378,329.505441328336,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
True,True,True,0.74,-0.26,-6.27,9.91,13.7,3.79,1.895,gamble,win,13.7,93.79,331.522880137782,1,0.983913123025559,332.539886328857,336.524803561799,346.028413621592,337.525125145738,338.525579523062,0.66,7.50270706485026,341.526664908859,0,0,0,0,0,0
True,False,True,0.66,-0.34,-6.61,-1.74083333333333,5.7,3.95916666666667,1.97958333333333,gamble,lose,3.95916666666667,97.7491666666667,348.045860110666,1,0.817239203432109,348.896188542247,352.881045938178,353.881433758826,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
True,True,True,0.66,-0.34,-6.95,11.71,2.5,-9.21,-3.355,gamble,win,2.5,100.249166666667,355.898877368018,1,1.93433863780228,357.866312273662,361.867843397253,371.354820687324,362.851550130581,363.85199554835,0.65,7.50286353705451,366.853074214538,0,0,0,0,0,0
True,False,False,0.65,-0.35,-7.3,-1.83333333333333,12.1,10.2666666666667,5.13333333333333,gamble,lose,10.2666666666667,110.515833333333,373.372309094295,1,0.900558244145941,374.305968725996,378.290820042253,379.291212022654,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
True,True,True,0.65,-0.35,-7.65,12.55,8.1,-4.45,1.825,gamble,win,8.1,118.615833333333,381.308652752021,1,0.833914530987386,382.175647871627,386.160513587121,395.664218362188,387.160878368944,388.161282828718,0.73,7.50294289313024,391.162385173724,0,0,0,0,0,0
True,True,True,0.73,-0.27,-7.92,11.7,0.5,-11.2,-5.35,gamble,win,0.5,119.115833333333,397.681668051111,1,1.61748021538369,399.332249334082,403.333783337497,404.317499350407,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
True,True,False,0.73,-0.27,-8.19,11.97,7.3,-4.67,1.315,gamble,win,7.3,126.415833333333,406.334939119813,1,1.15070255694445,407.518732504861,411.520275467832,412.503983801114,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
True,True,False,0.73,-0.27,-8.46,12.24,4.5,-7.74,-1.62,gamble,win,4.5,130.915833333333,414.521480207681,1,1.21732131129829,415.771912506083,419.756766702165,429.260430519294,420.757156762702,421.757542343461,0.67,7.50278194114799,424.758679246705,0,0,0,0,0,0
False,True,True,0.66,0.66,0.66,-9.9,8.1,-1.8,-0.9,gamble,lose,-1.8,129.115833333333,444.382911445049,1,1.20069878111826,445.616715453565,449.601633006474,450.601944670896,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
False,False,False,0.66,0.66,1.32,2.42,-0.025,-2.445,-1.235,certain,certain,-1.235,127.880833333333,452.619404599303,3,1.75097819115035,454.403431700659,458.388339654077,467.892027469992,459.388678837102,460.389109215641,0.64,7.50281073967926,463.390202921059,0,0,0,0,0,0
False,False,False,0.64,0.64,1.96,2.40333333333333,3.125,0.721666666666667,1.92333333333333,gamble,win,3.125,131.005833333333,469.909389803244,1,1.2674231302226,471.209942479676,475.194758917612,476.195193135936,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
False,True,True,0.64,0.64,2.6,-11.56,-0.5,-12.06,-6.28,gamble,lose,-12.06,118.945833333333,478.262613450293,1,1.7176681740093,480.013307495683,484.014817500312,493.501805029868,484.99852743349,485.998909174406,0.65,7.50274962274125,489.000051197421,0,0,0,0,0,0
False,False,False,0.65,0.65,3.25,2.54583333333333,2.875,0.329166666666667,1.60208333333333,certain,certain,1.60208333333333,120.547916666667,495.51929535676,3,1.43409544992028,496.986477475031,500.971351190121,501.971723011578,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
False,False,False,0.65,0.65,3.9,2.6,2.925,0.325,1.625,certain,certain,1.625,122.172916666667,503.989161501057,3,1.60097927908646,505.623180730792,509.607985329349,510.608355870878,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
False,True,True,0.65,0.65,4.55,-13.65,9.9,-3.75,-1.875,gamble,lose,-3.75,118.422916666667,512.625818999077,1,1.23410767334281,513.893023900222,517.894509906066,527.381540953473,518.878270716697,519.87861213967,0.6,7.50270226510474,522.879747762985,0,0,0,0,0,0
False,True,True,0.6,0.6,5.15,-13.55,0.9,-12.65,-5.875,certain,certain,-5.875,112.547916666667,529.398937524995,3,1.58420411654515,531.016223190119,535.017771272862,536.001476726262,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
False,True,False,0.6,0.6,5.75,-14.15,10.5,-3.65,-1.825,gamble,lose,-3.65,108.897916666667,538.018920655479,1,1.05065251141787,539.102675194445,543.104261355242,552.591284723021,544.08792201092,545.088300232019,0.59,7.50289393548155,548.089446414786,0,0,0,0,0,0
False,False,False,0.59,0.59,6.34,2.59333333333333,3.475,0.881666666666667,0.440833333333333,gamble,win,3.475,112.372916666667,554.608636496821,1,1.11734966188669,555.759072507091,559.76063082926,560.744362201425,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
False,True,True,0.59,0.59,6.93,-15.19,10.3,-4.89,-2.445,gamble,lose,-4.89,107.482916666667,562.761763892719,1,1.06732527911663,563.862184159749,567.863832077477,568.847441855702,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
False,True,True,0.59,0.59,7.52,-15.78,4.1,-11.68,-3.79,certain,certain,-3.79,103.692916666667,570.864884824899,3,1.36744981689844,572.265427389822,576.250285745715,585.753944763041,577.250679646037,578.251110984536,0.6,7.50281073967926,581.252196050365,0,0,0,0,0,0
False,True,False,0.6,0.6,8.12,-16.52,8.9,-7.62,0.640000000000001,certain,certain,0.640000000000001,104.332916666667,587.771397971781,3,1.78446323954267,589.588842924917,593.573613605171,594.574001105851,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
False,True,True,0.6,0.6,8.72,-17.12,8.3,-8.82,-0.259999999999998,gamble,lose,-8.82,95.5129166666666,596.591489512823,1,2.15106445882702,598.775617601175,602.777181043115,612.264140414074,603.760913055215,604.761255758116,0.58,7.50282865879126,607.762393301295,0,0,0,0,0,0
False,True,True,0.58,0.58,9.3,-17.42,13.3,-4.12,-2.06,gamble,lose,-4.12,91.3929166666666,614.281591382925,1,1.28407765884185,615.598752510268,619.600291633396,620.584044444491,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
False,False,True,0.58,0.58,9.88,2.85333333333333,0.825,-2.02833333333333,-0.601666666666667,certain,certain,-0.601666666666667,90.7912499999999,622.60145829519,3,1.61752149328822,624.252079896163,628.236946891586,637.740601749159,629.237315513194,630.237718693039,0.58,7.50275026273448,633.238856556243,0,0,0,0,0,0
False,False,True,0.58,0.58,10.46,2.90166666666667,-0.275,-3.17666666666667,-1.72583333333333,gamble,win,-0.275,90.5162499999999,639.758044078422,1,2.46786688407883,642.259002110572,646.243866546138,647.244259486557,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
False,True,False,0.58,0.58,11.04,-19.16,5.1,-14.06,-4.48,gamble,lose,-14.06,76.4562499999999,649.261702455813,1,1.58418843732215,650.87896572199,654.880525644112,655.864240057126,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
False,True,True,0.58,0.58,11.62,-19.74,6.9,-12.84,-2.97,gamble,lose,-12.84,63.6162499999999,657.881683026382,1,1.75098459084984,659.665696688404,663.667239331407,673.154219181335,664.650951824442,665.651353404392,0.57,7.50293649343075,668.652450309659,0,0,0,0,0,0
False,False,True,0.57,0.57,12.19,3.01083333333333,3.425,0.414166666666667,1.91958333333333,gamble,win,3.425,67.0412499999999,675.171665670408,1,1.33409884182038,676.538850540586,680.523769053398,681.524105676624,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
False,False,False,0.57,0.57,12.76,3.05833333333333,2.725,-0.333333333333333,1.19583333333333,certain,certain,1.19583333333333,68.2370833333333,683.541536486475,3,1.03381815180182,684.608620817598,688.593483333301,698.097159309778,689.593876913656,690.594253214833,0.56,7.50286577694351,693.595394277887,0,0,0,0,0,0
False,True,True,0.56,0.56,13.32,-21.16,6.3,-14.86,-4.28,certain,certain,-4.28,63.9570833333333,700.11454308196,3,2.45136242796434,702.598871224327,706.600478504086,707.584128280287,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
False,False,False,0.56,0.56,13.88,3.11666666666667,1.675,-1.44166666666667,0.116666666666666,certain,certain,0.116666666666666,64.0737499999999,709.601570929575,3,1.68406409153249,711.302221073129,715.30375667644,724.807419533608,716.304135537532,717.304612633714,0.54,7.50279314059298,720.305698019511,0,0,0,0,0,0
False,True,False,0.54,0.54,14.42,-21.98,4.7,-17.28,-6.29,certain,certain,-6.29,57.7837499999999,726.82485226338,3,2.58457753789844,729.442528948945,733.427391784557,734.427784084983,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
False,True,True,0.54,0.54,14.96,-22.52,13.5,-9.02,-4.51,gamble,lose,-9.02,48.7637499999999,736.445225774311,1,1.36745077685919,737.845760979573,741.847324101545,742.831014835741,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0
False,False,True,0.54,0.54,15.5,3.18166666666667,3.025,-0.156666666666667,1.43416666666667,gamble,win,3.025,51.7887499999999,744.848457484972,1,1.41747451969422,746.29901419318,750.283862309589,759.787529966503,751.284265489434,752.284648190311,0.54,7.5027957004495,755.285782533698,0,0,0,0,0,0
False,True,True,0.54,0.54,16.04,-23.6,9.5,-14.1,-2.3,gamble,lose,-14.1,37.6887499999999,761.804991174839,1,1.60084648570046,763.438934568374,767.440492570575,768.42418234481,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,461
True,True,False,0.56,-0.44,-0.44,6.6,-0.9,-7.5,-4.2,certain,certain,-4.2,33.4887499999999,784.030195612635,3,2.01772103540134,786.080976117635,790.082538279647,799.56950021052,791.066201815207,792.066616194497,0.59,7.5026494677295,795.067705740104,19188,21649,26450,28832,32433,37857
True,False,False,0.59,-0.41,-0.85,-1.50583333333333,12.3,10.7941666666667,5.39708333333333,gamble,lose,10.7941666666667,44.2829166666666,801.587039814971,1,0.950509990565479,802.570646393287,806.572192556108,807.555899289495,NaN,NaN,NaN,NaN,NaN,40257,41437,46239,0,0,47440
True,False,True,0.59,-0.41,-1.26,-1.54,9.5,7.96,3.98,gamble,lose,7.96,52.2429166666666,809.573347698431,1,1.03398518345784,810.640422430064,814.625283345813,815.625671806454,NaN,NaN,NaN,NaN,NaN,49840,51120,55903,0,0,57124
True,True,False,0.59,-0.41,-1.67,7.41,4.1,-3.31,0.395,certain,certain,0.395,52.6379166666666,817.643168853014,3,2.2510197890806,819.927327787795,823.912178144034,833.415843241091,824.91257780412,825.912958585075,0.57,7.502827378863,828.914138686145,59524,62265,67047,69449,73049,78472
True,True,True,0.57,-0.43,-2.1,8.12,8.5,0.379999999999999,0.19,gamble,win,8.5,61.1379166666666,835.433287490276,1,1.03400246257661,836.500368301582,840.485223777592,841.48561159824,NaN,NaN,NaN,NaN,NaN,80872,82153,86934,0,0,88156
True,True,True,0.57,-0.43,-2.53,8.55,8.1,-0.450000000000001,-0.225000000000001,gamble,win,8.1,69.2379166666666,843.503058407281,1,1.60088392387843,845.137016520137,849.121880635677,858.625536133186,850.122271656175,851.1226501973,0.6,7.50278482097201,854.123789020407,90556,92517,97298,99699,103302,108724
True,True,False,0.6,-0.4,-2.93,8.53,11.9,3.37,1.685,gamble,win,11.9,81.1379166666666,860.642983262253,1,1.06731823948212,861.7434070491,865.728279484261,866.728644906019,NaN,NaN,NaN,NaN,NaN,111124,112445,117227,0,0,118448
True,True,True,0.6,-0.4,-3.33,8.93,4.3,-4.63,-0.165,certain,certain,-0.165,80.9729166666666,868.746090115164,3,1.75100091000786,870.53011401667,874.514964053,884.018664668256,875.51536339306,876.51573937427,0.6,7.50281297956826,879.516862518212,120848,122989,127771,130171,133773,139196
True,True,False,0.6,-0.4,-3.73,9.33,4.7,-4.63,0.0350000000000001,gamble,win,4.7,85.6729166666666,886.036091638263,1,2.43451750889653,888.503723334114,892.488579130091,893.488945191843,NaN,NaN,NaN,NaN,NaN,141596,144557,149339,0,0,150561
True,False,False,0.6,-0.4,-4.13,-1.74416666666667,9.9,8.15583333333333,4.07791666666667,gamble,lose,8.15583333333333,93.8287499999999,895.506390720955,1,1.16751131782075,896.706842154439,900.691709469829,901.692095050588,NaN,NaN,NaN,NaN,NaN,152961,154401,159183,0,0,160405
True,True,True,0.6,-0.4,-4.53,10.13,10.5,0.369999999999999,0.185,gamble,win,10.5,104.32875,903.709541539662,1,0.933929378225002,904.676571345539,908.6614437807,918.165102798026,909.661832561309,910.662226781598,0.6,7.50276978174224,913.663348005619,162805,163965,168747,171148,174749,180172
True,True,False,0.6,-0.4,-4.93,10.53,0.3,-10.23,-4.965,certain,certain,-4.965,99.3637499999999,920.182539047615,3,1.43412936828099,921.649771083379,925.634635838971,926.635019499809,NaN,NaN,NaN,NaN,NaN,182572,184333,189114,0,0,190336
True,True,False,0.6,-0.4,-5.33,10.93,8.3,-2.63,-1.315,gamble,win,8.3,107.66375,928.652459589182,1,1.38395011320245,930.069676201732,934.071212765062,943.558211174095,935.054926218058,936.055307639006,0.6,7.50281777931377,939.056555896706,192736,194437,199239,201620,205221,210644
True,True,False,0.6,-0.4,-5.73,11.33,3.9,-7.43,-1.765,certain,certain,-1.765,105.89875,945.575640704017,3,1.38410946528893,946.992850916868,950.977715352434,951.978100613167,NaN,NaN,NaN,NaN,NaN,213044,214745,219527,0,0,220747
True,False,False,0.6,-0.4,-6.13,-1.91083333333333,13.3,11.3891666666667,5.69458333333333,gamble,lose,11.3891666666667,117.287916666667,953.995540062606,1,0.767227300035302,954.795847311267,958.797386754421,959.781099247513,NaN,NaN,NaN,NaN,NaN,223147,224108,228910,0,0,230112
True,False,False,0.6,-0.4,-6.53,-1.94416666666667,10.9,8.95583333333333,4.47791666666667,gamble,lose,8.95583333333333,126.24375,961.798537096998,1,0.733862885565031,962.565505849896,966.550402603869,976.054028982879,967.550853141409,968.551243521913,0.6,7.50278418097878,971.552361546084,232512,233432,238214,240615,244216,249640
True,False,False,0.6,-0.4,-6.93,-1.9775,5.7,3.7225,1.86125,gamble,lose,3.7225,129.96625,978.071479631704,1,0.700516070239246,978.805081090308,982.789940086193,983.79032598692,NaN,NaN,NaN,NaN,NaN,252040,252920,257702,0,0,258923
True,True,True,0.6,-0.4,-7.33,12.93,2.9,-10.03,-3.565,certain,certain,-3.565,126.40125,985.807770556072,3,1.21739650756354,987.058254371921,991.059806294448,1000.54686518048,992.043505028181,993.04396420531,0.6,7.50276530196425,996.045030392066,261323,262824,267625,270006,273608,279031
True,False,False,0.6,-0.4,-7.73,-2.04416666666667,8.9,6.85583333333333,3.42791666666667,gamble,lose,6.85583333333333,133.257083333333,1002.56421919417,1,0.733869285264518,1003.33117642766,1007.31603798334,1008.31642804388,NaN,NaN,NaN,NaN,NaN,281431,282351,287133,0,0,288354
True,True,True,0.6,-0.4,-8.13,13.73,0.9,-12.83,-5.965,certain,certain,-5.965,127.292083333333,1010.33397116815,3,1.0672302438179,1011.43429320009,1015.43583168328,1024.92281729291,1016.41954353638,1017.41992975707,0.71,7.50282321905252,1020.42106634035,290754,292075,296877,299258,302859,308283
True,False,False,0.71,-0.29,-8.42,-1.71666666666667,11.1,9.38333333333333,4.69166666666667,gamble,lose,9.38333333333333,136.675416666667,1026.94025578239,1,0.783882148563862,1027.75723643875,1031.74209799443,1032.74248357519,NaN,NaN,NaN,NaN,NaN,310683,311663,316445,0,0,317666
True,False,True,0.71,-0.29,-8.71,-1.74083333333333,-0.1,-1.84083333333333,-0.970416666666667,certain,certain,-0.970416666666667,135.705,1034.75992846437,3,2.93472101876978,1037.72773615137,1041.71259578719,1042.71298072796,NaN,NaN,NaN,NaN,NaN,320066,323627,328409,0,0,329631
True,False,True,0.71,-0.29,-9,-1.765,6.5,4.735,2.3675,gamble,lose,4.735,140.44,1044.73043009691,1,1.13403266906971,1045.89754463453,1049.89908471768,1059.38606904738,1050.882791451,1051.88318119157,0.62,7.50262802880025,1054.88429185614,332031,333431,338233,340614,344216,349639
True,True,True,0.62,-0.38,-9.38,14.7,7.1,-7.6,-0.250000000000001,certain,certain,-0.250000000000001,140.19,1061.40350369707,3,2.03420565248234,1063.45429668151,1067.45583164488,1068.45621882554,NaN,NaN,NaN,NaN,NaN,352039,354500,359301,0,0,360523
True,True,False,0.62,-0.38,-9.76,15.08,7.3,-7.78,-0.240000000000001,certain,certain,-0.240000000000001,139.95,1070.47365571506,3,1.66755579563323,1072.17431737803,1076.15917317406,1085.66286354983,1077.15956259461,1078.15994465555,0.57,7.50293905328726,1081.1610873185,362923,364963,369745,372146,375748,381171
True,True,True,0.57,-0.43,-10.19,16.21,3.1,-13.11,-5.005,certain,certain,-5.005,134.945,1087.68027484068,3,1.10067337437067,1088.81404736271,1092.7989137182,1093.79927434021,NaN,NaN,NaN,NaN,NaN,383571,384932,389714,0,0,390936
True,True,True,0.57,-0.43,-10.62,16.64,6.1,-10.54,-2.22,certain,certain,-2.22,132.725,1095.81673682848,3,1.70072405983228,1097.55083938205,1101.53560206271,1111.03925756022,1102.53594380565,1103.53636618459,0.64,7.50279506045626,1106.53750820755,393336,395416,400198,402599,406200,411603
