,21111.0,22293.0,22658.0,22694.0,22695.0,22812.0,23490.0,23520.0,23540.0,23550.0,23593.0,23607.0,23641.0,23656.0,23672.0,23693.0,23732.0,23757.0,23777.0,23780.0,23809.0,23911.0,23927.0,23951.0,23999.0,24071.0,24085.0,24103.0,24128.0,24138.0,24169.0,24172.0,24175.0,24185.0,24201.0,24208.0,24213.0,24216.0,24223.0,24225.0,24227.0,24229.0,24232.0,24235.0,24238.0,24247.0,24252.0,24259.0,24263.0,24267.0,24269.0,24281.0,24286.0,24287.0,24295.0
9,0.6334308,0.5121444,0.5916178,0.6719238,0.41898316,0.9595897,0.92827487,0.15133086,0.5265252,0.7459173,0.38029563,0.51678014,0.50132126,0.94337153,0.50536597,0.76618,0.49133417,0.10854118,0.5637556,0.8834478,0.48587334,0.7685427,0.738895,0.6441405,0.47948465,0.3939422,0.65825766,0.5102839,0.7023326,0.38023132,0.8876357,0.58516,0.53024423,0.4975269,0.7944017,0.36192197,0.41125816,0.4665967,0.9557412,0.65486,0.49174076,0.46614867,0.55648845,0.56363124,0.9302642,0.7339332,0.5710258,0.49774006,0.4640928,1.0006241,0.8359864,0.5852412,0.4979349,0.53890747,0.61014014
10,0.6158489,0.509755,0.4735504,0.57155395,0.3293559,0.9533618,0.90303516,0.16463944,0.5249969,0.7413463,0.36394143,0.5099428,0.50026816,0.9341914,0.4929752,0.76190317,0.50118285,0.117011376,0.5713886,0.86029154,0.39364177,0.640552,0.7368331,0.63697284,0.44869906,0.37451228,0.65454257,0.5154302,0.681947,0.3699668,0.8874972,0.5779278,0.5340676,0.5413331,0.7628356,0.29471666,0.46251708,0.43906924,0.9290173,0.60864013,0.48156995,0.4672769,0.5820281,0.51018924,0.9137181,0.7345091,0.5711653,0.48367527,0.40809646,0.9997124,0.8302743,0.58116996,0.48397815,0.53383493,0.5960187
11,0.607001,0.5072274,0.57120246,0.62495697,0.33387136,0.94266385,0.9085595,0.17344931,0.5232063,0.7330396,0.3697226,0.50958717,0.5000041,0.90624785,0.45347416,0.75509375,0.47682524,0.11184216,0.5634658,0.86494094,0.4827752,0.6072332,0.73368984,0.6346671,0.44016886,0.37421724,0.6480659,0.5051875,0.6706892,0.29901132,0.8785124,0.571641,0.5241633,0.52107096,0.76261973,0.29567796,0.30316845,0.46526682,0.92958224,0.54175204,0.47148728,0.46529332,0.49196887,0.60139906,0.92361844,0.734877,0.56980073,0.4717247,0.26506105,0.99884355,0.829653,0.57011014,0.46333548,0.52740085,0.5917193
12,0.59528565,0.48866153,0.5425867,0.60795975,0.34671,0.94103634,0.90674955,0.18954344,0.52220184,0.7260356,0.3713068,0.37627456,0.49948385,0.93335664,0.46718383,0.74428433,0.4697755,0.10060003,0.5550543,0.86941546,0.45253494,0.55149513,0.7293649,0.62552047,0.4326698,0.3608352,0.64933574,0.44615173,0.6797701,0.34607446,0.86549366,0.56971014,0.5320292,0.51230824,0.7313198,0.32142425,0.3531343,0.47134182,0.8953486,0.5578817,0.46359077,0.4635604,0.49309278,0.49200088,0.9065557,0.73479295,0.56979173,0.46679887,0.16687156,0.9988511,0.8278903,0.5577599,0.4548934,0.52048874,0.59614927
13,0.5919643,0.50134695,0.46349183,0.5806346,0.35419095,0.9211684,0.9117569,0.19035369,0.52199554,0.7247137,0.28634834,0.3382794,0.4978465,0.93036836,0.42870495,0.7389734,0.4713954,0.10705557,0.5660039,0.87348866,0.38720012,0.5208272,0.7279348,0.62736386,0.41600865,0.4024538,0.6459824,0.4293548,0.652516,0.39314628,0.8452926,0.56686336,0.53379864,0.49801707,0.707031,0.30874428,0.36940074,0.3330582,0.89666086,0.58119196,0.45373914,0.46401972,0.41280192,0.5077694,0.9175781,0.7347789,0.5681397,0.46379188,0.28807816,0.99788463,0.8308666,0.5611572,0.44290903,0.51148164,0.5933541
14,0.556416,0.4776631,0.51265144,0.44520086,0.33910877,0.8938259,0.8990309,0.19330634,0.51714015,0.71704036,0.28856784,0.40056747,0.49591807,0.88013417,0.45184976,0.7445014,0.46770415,0.11091822,0.5350644,0.8862362,0.38202992,0.49911022,0.7233588,0.6180637,0.42420036,0.28439587,0.64372265,0.3563204,0.66957176,0.32033718,0.82285124,0.56220716,0.51543075,0.39174545,0.7692646,0.16703674,0.46314672,0.47512105,0.91119975,0.6409248,0.4462335,0.46675697,0.39124918,0.5625711,0.8720237,0.7335034,0.56301814,0.45940357,0.1138341,0.998052,0.83786505,0.55985546,0.4247483,0.5051337,0.5692808
15,0.5750504,0.5017632,0.5077912,0.4863295,0.25335604,0.8880949,0.8960215,0.20034742,0.51827604,0.7216956,0.33255398,0.36094508,0.49540094,0.9093216,0.44586247,0.7418095,0.47131273,0.105631016,0.5452865,0.8469279,0.3831711,0.5679742,0.71457446,0.6220929,0.41036618,0.3151645,0.6386268,0.40908962,0.65588355,0.40305167,0.81901544,0.5605116,0.52522343,0.47226715,0.70158964,0.25597578,0.36858445,0.25846347,0.89303356,0.5786604,0.44566673,0.46830195,0.38681805,0.43917534,0.89819634,0.73400843,0.55917287,0.45354754,0.2719008,0.99744916,0.8408235,0.5657624,0.41592363,0.5023895,0.5758752
16,0.5737779,0.48836333,0.53410333,0.39767942,0.25999656,0.86481065,0.91587186,0.20651396,0.5175565,0.71437347,0.35283428,0.36653787,0.49520674,0.9254279,0.44548124,0.7317254,0.4786684,0.09680415,0.51782614,0.8707415,0.33116502,0.536085,0.7154517,0.6076261,0.37983358,0.33024883,0.6400929,0.43148127,0.6557974,0.31138125,0.7945338,0.5524532,0.49291307,0.5034402,0.7452615,0.31290895,0.35877848,0.3571781,0.9002278,0.5199921,0.43806204,0.46107984,0.32028764,0.3366807,0.8927669,0.7347018,0.55556357,0.4491973,0.12175721,0.9970252,0.8443021,0.5429073,0.403366,0.49033692,0.57128906
17,0.5649808,0.47917253,0.36848962,0.40662664,0.2715654,0.8645168,0.89707327,0.20335113,0.51773196,0.710246,0.30043375,0.31857052,0.49332651,0.91716576,0.42538485,0.7352054,0.46722442,0.08868953,0.54078066,0.8285761,0.3561746,0.5741434,0.7162008,0.5925492,0.38803124,0.33400786,0.6327786,0.4049034,0.6462719,0.3509236,0.8012207,0.5504304,0.51629364,0.378355,0.66308373,-0.022333235,0.3108,0.37302333,0.8808664,0.45292997,0.43555784,0.45664644,0.38169676,0.38281357,0.87834346,0.7354528,0.55844694,0.4393357,0.29177794,0.9954425,0.8416471,0.51451933,0.39727718,0.48951674,0.5542191
18,0.54537034,0.51047826,0.39049217,0.57397354,0.36117452,0.88508356,0.9041307,0.2005526,0.52253526,0.71269774,0.55073524,0.38686448,0.49292257,0.9522849,0.46928656,0.7466897,0.48511782,0.07879328,0.58832866,0.851996,0.44702208,0.59400064,0.7139225,0.59956104,0.36027724,0.36577663,0.63274705,0.40547514,0.6721069,0.5431968,0.8110558,0.5615249,0.526604,0.5679749,0.71592957,0.045873255,0.3707469,0.4015344,0.9335185,0.53650236,0.43640435,0.46497244,0.37508315,0.4980508,0.90458655,0.7356868,0.5647632,0.4393743,0.28742042,0.99702483,0.83923715,0.52552986,0.39721167,0.494116,0.56209993
19,0.58091843,0.5458814,0.63501316,0.62244546,0.49208525,0.9115959,0.9329577,0.20697549,0.52562463,0.71923786,0.717593,0.40538198,0.4957519,0.98594576,0.49545935,0.75784504,0.4955436,0.081038885,0.6098853,0.89877874,0.5925653,0.6680619,0.7181495,0.62251335,0.41210997,0.45046684,0.63876414,0.5192115,0.6917101,0.70198464,0.82714653,0.5773455,0.55277336,0.53205866,0.8178878,0.53602636,0.5404496,0.6369355,0.97119415,0.71621674,0.43765137,0.48359385,0.52074224,0.7682432,0.95761263,0.73768586,0.5691484,0.43391523,0.36092892,0.9983498,0.85291344,0.5620472,0.4054208,0.49477333,0.59655184
20,0.60190576,0.5220312,0.6735472,0.70822847,0.4896122,0.91862077,0.94061345,0.19666925,0.5211032,0.72158325,0.7986858,0.37954986,0.49643722,1.0012898,0.50082266,0.77250993,0.50284195,0.08932716,0.636285,0.9254988,0.5662041,0.6685734,0.7210829,0.6223415,0.4331382,0.4861777,0.6400292,0.5382181,0.71304363,0.90444124,0.8351383,0.5793466,0.5637982,0.616192,0.84283334,0.5150663,0.49052447,0.71232605,0.9850774,0.80050117,0.44385722,0.48796406,0.5803899,0.8248302,0.95903075,0.73794335,0.5687055,0.4381084,0.50603133,0.99896216,0.85676146,0.5674866,0.4113802,0.49776125,0.6164172
21,0.60756004,0.5227082,0.73325187,0.6423236,0.60122246,0.9269827,0.94142866,0.19403015,0.5164247,0.7223103,0.8106419,0.42857417,0.49661392,1.0037811,0.47339642,0.7797164,0.51883656,0.095614396,0.6357004,0.93783045,0.578094,0.68094766,0.72400814,0.6304096,0.4672927,0.5516255,0.64249456,0.5613223,0.71236587,0.8747791,0.83601606,0.5751522,0.5633582,0.58621067,0.8548292,0.73630893,0.7152782,0.63029766,0.9995841,0.76634794,0.44282907,0.4900589,0.61525226,0.87151384,0.97798985,0.7385539,0.5729761,0.4391508,0.61327916,0.99966615,0.85755557,0.57900125,0.4160658,0.4979665,0.5959856
22,0.6258598,0.5063449,0.7613472,0.625291,0.58939373,0.94126844,0.9433753,0.1873834,0.5262396,0.7226109,0.7562376,0.4877252,0.496771,0.9867783,0.45955613,0.7817922,0.5245362,0.09353144,0.6249709,0.93565005,0.56108093,0.7222455,0.72604966,0.64344704,0.4416824,0.5823153,0.6456567,0.5632453,0.71726763,0.79285914,0.8468258,0.5837383,0.5614301,0.6429951,0.8661215,0.6737231,0.75138235,0.7342115,1.0061934,0.7271375,0.44631693,0.48297134,0.5681109,0.85639954,0.9651743,0.7377379,0.574354,0.43946218,0.65975726,0.9996431,0.86314356,0.59053266,0.42144907,0.4982561,0.63520586
23,0.6151916,0.5285676,0.6351099,0.6652748,0.5898236,0.9373117,0.9396619,0.2047711,0.52904284,0.7297593,0.6822152,0.5448288,0.4970654,0.99752873,0.47355533,0.7851522,0.5279335,0.10807314,0.625296,0.9191584,0.62004006,0.7693218,0.72215897,0.63809204,0.42040288,0.5750145,0.64692175,0.5989326,0.7258018,0.8059949,0.84918565,0.58041203,0.5442186,0.7808549,0.83756554,0.6761919,0.6786413,0.6805266,1.005302,0.70708275,0.44557163,0.48051244,0.63171196,0.8083024,0.9529447,0.7384933,0.5704974,0.44098455,0.79769003,0.9998521,0.8613043,0.56829333,0.42651567,0.49932966,0.6159669
24,0.62569463,0.5460551,0.75883585,0.7289939,0.69360775,0.9383747,0.9369627,0.17873648,0.5204313,0.72875726,0.66976,0.6489979,0.4978858,0.9925126,0.47337264,0.79436713,0.5226086,0.0947951,0.6010383,0.92082846,0.6449691,0.6971623,0.7206523,0.63801515,0.40781778,0.59026355,0.64964795,0.57405365,0.75471157,0.88814557,0.84895265,0.5794152,0.54549104,0.71440667,0.85051453,0.6129145,0.8753785,0.63038975,1.0006901,0.719294,0.4471475,0.47910443,0.5356022,0.7932569,0.95998496,0.7376977,0.5668178,0.4358205,0.617131,0.99995494,0.86329347,0.57059103,0.42799112,0.5036617,0.63500595
25,0.6093042,0.5310345,0.6712465,0.72115123,0.605034,0.9387908,0.9464709,0.18374184,0.5236703,0.73227656,0.5462403,0.59954095,0.4981561,1.0008489,0.52429044,0.7980305,0.52579695,0.08333171,0.61825633,0.92629534,0.6740659,0.68165696,0.72557276,0.6447247,0.46298933,0.5643095,0.65024,0.5008481,0.7416146,0.7880374,0.8461978,0.5808174,0.5429815,0.77899075,0.8536457,0.7595372,0.75526136,0.71404064,1.0072222,0.6675904,0.452952,0.47083,0.5462958,0.7734206,0.9623673,0.73780787,0.5660093,0.4355783,0.57718766,0.9998198,0.86671895,0.5682405,0.4249643,0.509177,0.62114805
26,0.5998074,0.51121783,0.57491887,0.7951469,0.65943015,0.9414741,0.9488699,0.18224564,0.52046674,0.73664695,0.5729578,0.6159469,0.49811015,0.9871816,0.5475904,0.7945859,0.5193964,0.09499341,0.6367088,0.9431024,0.69288397,0.6776272,0.7238937,0.647499,0.41845545,0.49041378,0.6540705,0.57224673,0.73198843,0.7991888,0.8546262,0.5872089,0.5485973,0.7736288,0.84479284,0.7822169,0.6435912,0.788753,1.0106148,0.7658433,0.45259708,0.46289313,0.5823016,0.8289149,0.97159064,0.7368091,0.56751287,0.42950425,0.67477965,0.99955046,0.86324036,0.55913186,0.42165843,0.50850916,0.6176022
27,0.6098132,0.50562966,0.516217,0.7525624,0.5218529,0.94692475,0.9454133,0.17095226,0.52045614,0.7409541,0.81871486,0.62924165,0.4994163,0.9858552,0.5216953,0.78879356,0.5165792,0.1010054,0.6424126,0.93029773,0.6791705,0.70555055,0.7280808,0.64124995,0.4615851,0.4534688,0.65392405,0.50899494,0.7291068,0.6412941,0.86020213,0.5858462,0.5432142,0.8624234,0.8787934,0.715278,0.85017717,0.6977638,0.99572587,0.71150887,0.4587105,0.47133863,0.60310656,0.88992715,0.9586426,0.736696,0.5708129,0.42946026,0.6859865,0.9993476,0.8680186,0.5782338,0.43045858,0.5124326,0.63360643
28,0.6010321,0.4974807,0.5239977,0.7393492,0.501304,0.94397515,0.9474342,0.16243945,0.518081,0.7395061,0.6139376,0.5649961,0.49922958,0.9719609,0.54056174,0.78358305,0.51246154,0.09437783,0.6410123,0.9411898,0.61392766,0.6949411,0.7248996,0.6421298,0.45607916,0.4972996,0.65294665,0.49795768,0.7273691,0.65887725,0.8632261,0.58138937,0.5442366,0.89542806,0.8780724,0.62170064,0.6369333,0.75083935,0.9950463,0.7828444,0.4581137,0.46398634,0.6337657,0.91946054,0.9577466,0.73727626,0.5702696,0.42457682,0.6074781,0.99984777,0.86479515,0.57542473,0.4309976,0.51474136,0.6373403
29,0.58646697,0.5295511,0.6305925,0.7288762,0.64896965,0.9416504,0.9449687,0.15725802,0.51698196,0.7387322,0.47427496,0.4887488,0.49971348,0.98061186,0.51192033,0.77786916,0.52844256,0.100910045,0.58369124,0.92322725,0.5870102,0.7142842,0.72805166,0.6475917,0.44517994,0.43676966,0.6546198,0.5309897,0.7254945,0.7148521,0.86524016,0.57349503,0.5363871,0.80272174,0.8856494,0.7187536,0.7689159,0.7445919,1.0027786,0.8120311,0.45850226,0.46775427,0.6711974,0.8162172,0.952144,0.7368247,0.5726367,0.42022002,0.53160304,0.99986076,0.8616161,0.58564687,0.43442586,0.51566625,0.5964662
